,percMalicious,operatingError,reportingError
224928,percMalicious,0.1216124872176287,0.1678495178472375
225144,percMalicious,0.1812917508927191,0.1632192240161731
225360,percMalicious,0.1225506114362574,0.1791394297623723
225576,percMalicious,0.1749384270393257,0.1548484404418361
225792,percMalicious,0.115907672011951,0.1540020244893956
226008,percMalicious,0.1662521556840442,0.1492851658862051
226224,percMalicious,0.1175439800553807,0.1704626957701861
226440,percMalicious,0.1798441642157883,0.1634188227518621
226656,percMalicious,0.1168940509553885,0.1549542312872673
226872,percMalicious,0.1704759579305418,0.166199182592509
227088,percMalicious,0.1177440315460912,0.162195749703311
227304,percMalicious,0.1760172991722675,0.1747813854445587
227520,percMalicious,0.1190933754694258,0.1598019907785739
227736,percMalicious,0.1748681809855886,0.1666543986394248
227952,percMalicious,0.1194011789163588,0.162110079139487
228168,percMalicious,0.1626369953523471,0.1500273542462976
228384,percMalicious,0.11588621668679,0.1678783414339529
228600,percMalicious,0.1735555907814723,0.1630782150090532
228816,percMalicious,0.1210992431265204,0.1566608527664441
229032,percMalicious,0.1537973362162961,0.1522559632844908
229248,percMalicious,0.1188708866375654,0.1690198301698117
229464,percMalicious,0.1729808832770026,0.1750412104793487
229680,percMalicious,0.1189388426793909,0.1619836346485369
229896,percMalicious,0.1675391448838243,0.1532421235594747
230112,percMalicious,0.1177831231849993,0.1647538437264462
230328,percMalicious,0.1669675450300199,0.1688967669605393
230544,percMalicious,0.1166507727541541,0.1625904297907089
230760,percMalicious,0.1773247358803465,0.1639758432308514
230976,percMalicious,0.1160451402818242,0.1512445758824354
231192,percMalicious,0.1698200901284381,0.1606302823752448
231408,percMalicious,0.1180935763648991,0.169775646669411
231624,percMalicious,0.1621600238759687,0.1573259232010667
231840,percMalicious,0.1166047559774396,0.1578725279406948
232056,percMalicious,0.1736000865427749,0.1624998016961824
232272,percMalicious,0.1201094850955898,0.1741536106888261
232488,percMalicious,0.1659164681277237,0.1581545534705738
232704,percMalicious,0.1166351827028747,0.1582179854762704
232920,percMalicious,0.1679752959413479,0.1512335167196925
233136,percMalicious,0.1172779902080201,0.1535697746999602
233352,percMalicious,0.1644288762119894,0.1464110933131302
233568,percMalicious,0.1156850537566647,0.1675123756135551
233784,percMalicious,0.1715233899447111,0.1594206824483122
234000,percMalicious,0.1169930154999022,0.1654154674923344
234216,percMalicious,0.1778274506530309,0.1662621566864461
234432,percMalicious,0.1160262632915805,0.1555840774141103
234648,percMalicious,0.1751123181590334,0.1792502855324241
234864,percMalicious,0.1151779850309227,0.1545123979794772
235080,percMalicious,0.1600500075559073,0.1714244163597451
235296,percMalicious,0.1191648745990778,0.1685196939161413
235512,percMalicious,0.16105015471827,0.1541702544354529
235728,percMalicious,0.113056714229492,0.1572028269164929
235944,percMalicious,0.1581567696424566,0.1539256051067011
236160,percMalicious,0.1172706328329338,0.1655449839795377
236376,percMalicious,0.1723471042538807,0.1572116431439424
236592,percMalicious,0.1167366373769042,0.1652297925646761
236808,percMalicious,0.1686434784652963,0.1353979305679514
237024,percMalicious,0.1163322718695509,0.1604379017298397
237240,percMalicious,0.1753272250614795,0.1678237411153677
237456,percMalicious,0.1195858829915544,0.1586281552817493
237672,percMalicious,0.1724019201089587,0.1600018526935542
237888,percMalicious,0.1162071913448832,0.154279372507253
238104,percMalicious,0.1649641383416023,0.1544141616405352
238320,percMalicious,0.1156405891729941,0.1502412383993607
238536,percMalicious,0.1676809228617467,0.1670481000567816
238752,percMalicious,0.1160123433853311,0.1570694690719423
238968,percMalicious,0.1817665804124743,0.1608468385006128
239184,percMalicious,0.1171761780023711,0.1657493777580364
239400,percMalicious,0.1702493542051537,0.1340734579413059
239616,percMalicious,0.119153753338503,0.1556419668266364
239832,percMalicious,0.1600832425694447,0.1648622470962377
240048,percMalicious,0.1184924092284493,0.1554786807171355
240264,percMalicious,0.1699228985030909,0.1690247337243987
240480,percMalicious,0.1166034249293774,0.1580157821051787
240696,percMalicious,0.1642136715083411,0.1566709624329482
240912,percMalicious,0.1177824009585443,0.174029118267645
241128,percMalicious,0.1627953898247325,0.1539692921283146
241344,percMalicious,0.1174835584267543,0.1757043762665893
241560,percMalicious,0.1628073790549047,0.1603852854112636
241776,percMalicious,0.1183191819163575,0.1595866443527842
241992,percMalicious,0.1714828105421114,0.1599345562520679
242208,percMalicious,0.1187561488997879,0.1645772487466215
242424,percMalicious,0.171700343425852,0.1563158978654664
242640,percMalicious,0.1138013108038697,0.1554080295733681
242856,percMalicious,0.16854007419285,0.1662615955034292
243072,percMalicious,0.1166204979337663,0.1513307739759696
243288,percMalicious,0.1794168448395025,0.1717054681048357
243504,percMalicious,0.117248737133292,0.1554274523718249
243720,percMalicious,0.1749651549811416,0.1674982335515673
243936,percMalicious,0.1188381242135038,0.1663294883025386
244152,percMalicious,0.1647745059914182,0.160909104623765
244368,percMalicious,0.1161402337019071,0.1610319099256592
244584,percMalicious,0.1573337891204468,0.1483509716143913
244800,percMalicious,0.117952546815133,0.1654204706869686
245016,percMalicious,0.1685532835069788,0.1562744949401961
245232,percMalicious,0.1176670970504939,0.1537239870335839
245448,percMalicious,0.1724128799663102,0.160857675626374
245664,percMalicious,0.117761374702618,0.1747991480689378
245880,percMalicious,0.1727337113300508,0.1629969294515244
246096,percMalicious,0.1171266357694778,0.1676245755928832
246312,percMalicious,0.1788375201330531,0.1724668810143497
246528,percMalicious,0.1191671398293384,0.1673868538681132
246744,percMalicious,0.1765163067953442,0.1622317663432571
246960,percMalicious,0.1215705714193691,0.1515867722136416
247176,percMalicious,0.1815831577192078,0.174191594339632
247392,percMalicious,0.1215698289608381,0.1613390648505689
247608,percMalicious,0.1748041430894581,0.1667728686824586
247824,percMalicious,0.1135480134047121,0.1415976833392168
248040,percMalicious,0.1738162416946215,0.1598043093967271
248256,percMalicious,0.1150663006581946,0.1670290830629684
248472,percMalicious,0.1684727842378193,0.1595532001143005
248688,percMalicious,0.1165648600302858,0.1410978838935362
248904,percMalicious,0.1896984870418069,0.1851956833698592
249120,percMalicious,0.1184158397245821,0.1483493105427623
249336,percMalicious,0.1772450112934487,0.1387246641802087
249552,percMalicious,0.1174729649058175,0.1631451088561959
249768,percMalicious,0.1696900687645115,0.1657298605171074
249984,percMalicious,0.1175766842765474,0.1643037349829473
250200,percMalicious,0.1672982427490998,0.1495121945094388
250416,percMalicious,0.1162983704102578,0.1554373683340419
250632,percMalicious,0.1766917963034312,0.1745881433318846
250848,percMalicious,0.1205699128432588,0.1645933405007894
251064,percMalicious,0.1619196598916627,0.1596877463140583
251280,percMalicious,0.1146506094166844,0.1647428162182717
251496,percMalicious,0.1659896189318214,0.1595215677491135
251712,percMalicious,0.1159801502025119,0.1495407185428247
251928,percMalicious,0.1828799108395617,0.1654974730529808
252144,percMalicious,0.1227247237690298,0.1605881817986313
252360,percMalicious,0.1724954334418934,0.1617238601363561
252576,percMalicious,0.1160401489757705,0.1591295180148905
252792,percMalicious,0.1677766748614298,0.1553932235249652
253008,percMalicious,0.1182466783977239,0.157165061343168
253224,percMalicious,0.1645401946745394,0.1517908677231995
253440,percMalicious,0.1186970001148663,0.1692546915628921
253656,percMalicious,0.1695572630889415,0.1618940157761373
253872,percMalicious,0.1173678045422122,0.1543916391820141
254088,percMalicious,0.1680496263142505,0.1582078428174155
254304,percMalicious,0.1191792265304102,0.1676282220937929
254520,percMalicious,0.1767246597241782,0.158679249460499
254736,percMalicious,0.114699837933126,0.1533037747530037
254952,percMalicious,0.1707178617989667,0.1522851617072941
255168,percMalicious,0.1135037342844934,0.1563140529181837
255384,percMalicious,0.1687982848217105,0.1604528353996168
255600,percMalicious,0.1172727261614327,0.1598325175448482
255816,percMalicious,0.1713589875658247,0.1630425318270655
256032,percMalicious,0.1157735775277125,0.1503530491862434
256248,percMalicious,0.171134541836095,0.1604058319403928
256464,percMalicious,0.1165220640552201,0.1617644802645507
256680,percMalicious,0.1668521393470698,0.1629799486067784
256896,percMalicious,0.1204354496623661,0.1594057060651447
257112,percMalicious,0.1629830558386691,0.1523147748931557
257328,percMalicious,0.1158215474212371,0.1541774035210926
257544,percMalicious,0.1699963325302765,0.1430013429564868
257760,percMalicious,0.1164252656061331,0.1540542381155973
257976,percMalicious,0.1623081057918216,0.1659809728805822
258192,percMalicious,0.1199747897952011,0.1663796126059783
258408,percMalicious,0.1737793476598239,0.1716864165996008
258624,percMalicious,0.1151285319980581,0.1546653887893885
258840,percMalicious,0.1702157208946508,0.1670223723871601
259056,percMalicious,0.1174881798856165,0.1608181147673734
259272,percMalicious,0.1659837911001252,0.1518278806438799
259488,percMalicious,0.1196625531105266,0.1759088234215519
259704,percMalicious,0.1756594317959481,0.1698609475482912
259920,percMalicious,0.115574600347804,0.1642434439731714
260136,percMalicious,0.1737105206431378,0.1686753748745952
260352,percMalicious,0.1156173859827934,0.1532440018012356
260568,percMalicious,0.181881902385975,0.1669660717806701
260784,percMalicious,0.1182879670752155,0.1714706289883089
261000,percMalicious,0.1761247582805646,0.1670306522271483
261216,percMalicious,0.1201749597230212,0.1712003380467918
261432,percMalicious,0.1788375902206607,0.1633368421851515
261648,percMalicious,0.1168007773607738,0.1549168621310787
261864,percMalicious,0.1716785597243676,0.1593461248956948
262080,percMalicious,0.1182724782098376,0.1514560799990849
262296,percMalicious,0.1744490048829662,0.158720009122526
262512,percMalicious,0.1187155003991377,0.1540753021281077
262728,percMalicious,0.1789603364330869,0.1672061449913042
262944,percMalicious,0.117200316878414,0.1575739009680005
263160,percMalicious,0.1678125287225608,0.1640421905594719
263376,percMalicious,0.1181756517406418,0.1700959218231419
263592,percMalicious,0.1751224386400879,0.171848897704064
263808,percMalicious,0.1186476873549691,0.1567960037757336
264024,percMalicious,0.1785050045341766,0.1619983694038806
264240,percMalicious,0.1215469824320251,0.1717614928878702
264456,percMalicious,0.1804278233430587,0.1681593390702895
264672,percMalicious,0.1187684690064639,0.1807915562201096
264888,percMalicious,0.1736646231995627,0.1566381363113959
265104,percMalicious,0.1172776663812497,0.1578253794238539
265320,percMalicious,0.1733190628528056,0.1803209655301687
265536,percMalicious,0.1139910089508908,0.1602349082375299
265752,percMalicious,0.1765906837964514,0.1672539906077851
265968,percMalicious,0.1175426604855843,0.1553620405384869
266184,percMalicious,0.1697685359753532,0.1578546824448409
266400,percMalicious,0.1203082874568551,0.162305519221784
266616,percMalicious,0.1639990608032988,0.1512649948239225
266832,percMalicious,0.116446386629994,0.159810087159105
267048,percMalicious,0.181248956960012,0.1597393459110883
267264,percMalicious,0.1168625865563642,0.1543989261599311
267480,percMalicious,0.1744673413509456,0.1571292518155623
267696,percMalicious,0.1180047069344331,0.156330006894306
267912,percMalicious,0.174353191121106,0.1587569159255639
268128,percMalicious,0.1165813474688721,0.1491111199891932
268344,percMalicious,0.1764562822705125,0.1604637328472643
268560,percMalicious,0.1164864067439318,0.1635496608469523
268776,percMalicious,0.1690375700509218,0.1475890584817307
268992,percMalicious,0.1174921606346309,0.1516294248496311
269208,percMalicious,0.1602976326836138,0.1486672633144307
269424,percMalicious,0.1181409830374848,0.1719047525144575
269640,percMalicious,0.1784020061248997,0.1634830223719008
269856,percMalicious,0.1170265582577658,0.153032177253797
270072,percMalicious,0.174934569423481,0.1697518912138454
270288,percMalicious,0.1163867273973907,0.1659127637360035
270504,percMalicious,0.1818195987619158,0.1660765404014441
270720,percMalicious,0.1179666981322411,0.1557045902350944
270936,percMalicious,0.181918630284053,0.1624625107171659
271152,percMalicious,0.1152872174808829,0.1551011947763469
271368,percMalicious,0.1696019706876251,0.1619713452743397
271584,percMalicious,0.1169718484172273,0.1510969618508406
271800,percMalicious,0.1663734094806722,0.160949760932292
272016,percMalicious,0.1171211772265287,0.1773361453082244
272232,percMalicious,0.1584258628274226,0.150980030696965
272448,percMalicious,0.1210508646841515,0.1748058519094973
272664,percMalicious,0.1705827566107275,0.1499424319450403
272880,percMalicious,0.1140850192898763,0.1466862786954769
273096,percMalicious,0.1732109788373749,0.161305855518082
273312,percMalicious,0.1188823087008725,0.1756949610654066
273528,percMalicious,0.1837865520781677,0.1842429148013921
273744,percMalicious,0.1167061926373899,0.1653704284150389
273960,percMalicious,0.175551707188942,0.1596986539224665
274176,percMalicious,0.1195833664450267,0.1545347639529171
274392,percMalicious,0.1690770226162264,0.1536486442155984
274608,percMalicious,0.1156917061952187,0.1555237092520743
274824,percMalicious,0.1610706073186197,0.1707354447742338
275040,percMalicious,0.1195081554799258,0.1643232243237957
275256,percMalicious,0.1651402797463518,0.1572908141489305
275472,percMalicious,0.1190129113424201,0.1716588929425583
275688,percMalicious,0.1727655992823951,0.1552164035364694
275904,percMalicious,0.1184013679046217,0.1632379578524704
276120,percMalicious,0.1803837172893138,0.1601373760741229
276336,percMalicious,0.1173167433700762,0.1554461838540002
276552,percMalicious,0.1726889335265452,0.1713367818084471
276768,percMalicious,0.1165819009004525,0.1646810543081236
276984,percMalicious,0.1661922377795213,0.1594861310954516
277200,percMalicious,0.1173557412341474,0.1633061712037602
277416,percMalicious,0.1689081225704818,0.1561336259760803
277632,percMalicious,0.1171078283835434,0.1602325303579319
277848,percMalicious,0.1705599450535294,0.1619689868502758
278064,percMalicious,0.1148601535424774,0.1581889058586871
278280,percMalicious,0.1601848799275582,0.1526033836375815
278496,percMalicious,0.1187409675737509,0.1577249720912881
278712,percMalicious,0.1611109633559449,0.1476646693376573
278928,percMalicious,0.1181038769787712,0.166912225227216
279144,percMalicious,0.1729919348496911,0.1649744234697016
279360,percMalicious,0.1173397170599014,0.1639169604384906
279576,percMalicious,0.1793406734433983,0.1629790846447353
279792,percMalicious,0.1190834680843152,0.1613163435264808
280008,percMalicious,0.1767830358348168,0.1614428961249883
280224,percMalicious,0.1190188117101802,0.1566267696824959
280440,percMalicious,0.1762769993602734,0.1627742921676791
280656,percMalicious,0.1137660027598806,0.1431986402147231
280872,percMalicious,0.1627914535091396,0.1723429936295809
281088,percMalicious,0.1145804006452125,0.1556995565081599
281304,percMalicious,0.1801318587430011,0.1579897847439076
281520,percMalicious,0.1188362091391333,0.1761272026191823
281736,percMalicious,0.1675321679493904,0.1571988938969925
281952,percMalicious,0.1191569220365625,0.1617730065389968
282168,percMalicious,0.1647196597509291,0.1544733064441975
282384,percMalicious,0.1163313169936681,0.1662755335082416
282600,percMalicious,0.1672598526452409,0.1593718113500533
282816,percMalicious,0.1152384528891506,0.1552648160393611
283032,percMalicious,0.1625045231139012,0.1518538471036441
283248,percMalicious,0.116348424716423,0.160193252768434
283464,percMalicious,0.1703953125893733,0.1663659530341535
283680,percMalicious,0.1196083314784517,0.1684443690017459
283896,percMalicious,0.1738876537410301,0.1626309448705164
284112,percMalicious,0.1191932445680487,0.1753817260197478
284328,percMalicious,0.1746096230438048,0.1675305416141012
284544,percMalicious,0.1161186364224924,0.161281165609192
284760,percMalicious,0.1702525974831812,0.1436591293189954
284976,percMalicious,0.1158160999298037,0.1689570109445446
285192,percMalicious,0.1771466363843177,0.1712784436200733
285408,percMalicious,0.1153332901326201,0.150021574186403
285624,percMalicious,0.1639582684776791,0.1686275273293011
285840,percMalicious,0.1176231136953579,0.1638446735407709
286056,percMalicious,0.1679483709644285,0.1709553385435986
286272,percMalicious,0.1180484201880204,0.1644893960471593
286488,percMalicious,0.1662971474673577,0.1462498024906787
286704,percMalicious,0.1155805929376876,0.1538718737514002
286920,percMalicious,0.1796969155576817,0.1718561635927178
287136,percMalicious,0.1164790895446991,0.167538524677436
287352,percMalicious,0.1718379145785684,0.1607284369581089
287568,percMalicious,0.1188185985055815,0.1633590463685933
287784,percMalicious,0.1680744146162308,0.1478816278807219
288000,percMalicious,0.1188182984652671,0.1667148479827833
288216,percMalicious,0.1711721616703328,0.1539066670485593
288432,percMalicious,0.1176208781408867,0.1586894574543093
288648,percMalicious,0.1689787107636188,0.1636869877150314
288864,percMalicious,0.1159827643297237,0.1666924344469034
289080,percMalicious,0.1801576042095846,0.1626788600592811
289296,percMalicious,0.1192189772203274,0.1539402783853527
289512,percMalicious,0.1662076686956463,0.1694274643514755
289728,percMalicious,0.1189875355433471,0.161610972684311
289944,percMalicious,0.1767383329069186,0.1611111968238995
290160,percMalicious,0.1143137442014513,0.1507913124509217
290376,percMalicious,0.164030878238033,0.152668433099359
290592,percMalicious,0.1178744028411405,0.162231399397905
290808,percMalicious,0.1559714165091163,0.1490302244290042
291024,percMalicious,0.1178423856519904,0.1587686932270174
291240,percMalicious,0.1685975346428042,0.1660856800524792
291456,percMalicious,0.1203297258560665,0.1751755448465073
291672,percMalicious,0.1605971732667605,0.1425514981658228
291888,percMalicious,0.116905047910937,0.150609589931816
292104,percMalicious,0.1805480560540985,0.1760255724226687
292320,percMalicious,0.118761519581108,0.1600105360327776
292536,percMalicious,0.1744351008403514,0.147731100099411
292752,percMalicious,0.1187962869747404,0.1619066585363236
292968,percMalicious,0.1715585163981522,0.1621025556201711
293184,percMalicious,0.1188551264418281,0.166449880909814
293400,percMalicious,0.1806605828909193,0.1647206493010141
293616,percMalicious,0.1140866204629449,0.1551580813398281
293832,percMalicious,0.1639737433570693,0.1652326277048012
294048,percMalicious,0.1181499396141954,0.1589527394334593
294264,percMalicious,0.1704985078825833,0.1505046100708966
294480,percMalicious,0.1178877870529532,0.1570562802495215
294696,percMalicious,0.1748632908327944,0.1690408036007851
294912,percMalicious,0.1208869928265742,0.1768973085083725
295128,percMalicious,0.1674261064884462,0.1501173013480124
295344,percMalicious,0.1168262250467799,0.1557912413067093
295560,percMalicious,0.1670077894165665,0.157331882082447
295776,percMalicious,0.1193778593090451,0.1660194259992166
295992,percMalicious,0.1603295369576998,0.1617729713213983
296208,percMalicious,0.1177848375350031,0.1636646834002455
296424,percMalicious,0.1582380924860672,0.1642587690619955
296640,percMalicious,0.1148394509600901,0.1663589450500949
296856,percMalicious,0.1654553867578886,0.1487814937791703
297072,percMalicious,0.1199310112597757,0.1641533071538212
297288,percMalicious,0.1686324371004134,0.158080422387744
297504,percMalicious,0.119921889247439,0.1693302226788441
297720,percMalicious,0.1747058905127522,0.1670161970913805
297936,percMalicious,0.1168440456594172,0.1605816343820917
298152,percMalicious,0.1661393559275491,0.1704746924689812
298368,percMalicious,0.1203527149469849,0.1573701441318493
298584,percMalicious,0.1635079421476287,0.1601260005945156
298800,percMalicious,0.1172480909155027,0.1690681516536616
299016,percMalicious,0.1686682639244344,0.1598738089659811
299232,percMalicious,0.1193733642542117,0.1770802682140751
299448,percMalicious,0.1784211752775881,0.1586512231743455
299664,percMalicious,0.1150753093994161,0.1481617230214754
299880,percMalicious,0.1701741166855225,0.1642892075868834
300096,percMalicious,0.1147223287970433,0.1533171538256182
300312,percMalicious,0.1648235354580614,0.1653501785183488
300528,percMalicious,0.1171392279616773,0.1606582811707697
300744,percMalicious,0.177785279798267,0.1703951149684066
300960,percMalicious,0.1146827438730276,0.1579571897900574
301176,percMalicious,0.1853110491014743,0.1620005019611894
301392,percMalicious,0.1182212504947364,0.1647397559475409
301608,percMalicious,0.1608430520903053,0.1498427287711759
301824,percMalicious,0.116371255674948,0.1629004418296266
302040,percMalicious,0.1649165847669769,0.1634122944102367
302256,percMalicious,0.116471649202826,0.1624946886898754
302472,percMalicious,0.1760424623873092,0.1608256291075682
302688,percMalicious,0.1197550981746056,0.15902478521427
302904,percMalicious,0.1829118846883539,0.1768782932880666
303120,percMalicious,0.1160864476127903,0.1629275762756639
303336,percMalicious,0.1753070185864221,0.1613845028219006
303552,percMalicious,0.116828177607229,0.1609544403770068
303768,percMalicious,0.1666713483588705,0.1625056996461882
303984,percMalicious,0.1211006232171235,0.1618413185461275
304200,percMalicious,0.1761529015009475,0.1653947278446028
304416,percMalicious,0.1201716328208184,0.1732304624171307
304632,percMalicious,0.1775557341684065,0.1595168796864711
304848,percMalicious,0.1207370045136972,0.1689068567303076
305064,percMalicious,0.1743148066718057,0.1566749198201773
305280,percMalicious,0.1151802030446323,0.1597214475821514
305496,percMalicious,0.169819678903393,0.1569235939438687
305712,percMalicious,0.1174569274935231,0.1657669966453822
305928,percMalicious,0.1729599800068286,0.1595065252285741
306144,percMalicious,0.1193724870914881,0.1554588805417957
306360,percMalicious,0.1707872962893603,0.1426694662189795
306576,percMalicious,0.1177958415303832,0.1575432287092366
306792,percMalicious,0.1608195436521856,0.1558547763615077
307008,percMalicious,0.1164576275179283,0.1609419820903423
307224,percMalicious,0.1737572628551901,0.1606506985795008
307440,percMalicious,0.1194181437941721,0.1554025949609704
307656,percMalicious,0.1620622050119566,0.1624100571940085
307872,percMalicious,0.1173270300598578,0.1572174569840432
308088,percMalicious,0.1638032129985823,0.1624334750839915
308304,percMalicious,0.120513877425726,0.1687913478587131
308520,percMalicious,0.165702016459871,0.1581090627601902
308736,percMalicious,0.1187148011603979,0.1700970470932639
308952,percMalicious,0.1687476006183143,0.1647768356348664
309168,percMalicious,0.1163068824613563,0.1664048774251725
309384,percMalicious,0.1781649781413603,0.163129830808799
309600,percMalicious,0.1183746151372906,0.154901785382542
309816,percMalicious,0.1750798621235982,0.1551865228102954
310032,percMalicious,0.1165194138358708,0.1678717048813066
310248,percMalicious,0.167616111111667,0.1773680405866037
310464,percMalicious,0.1173887584139061,0.1644460080076131
310680,percMalicious,0.1719632070168102,0.161569450119598
310896,percMalicious,0.1162676465398314,0.1569196928144494
311112,percMalicious,0.1821792845616111,0.168405170789329
311328,percMalicious,0.1205738348664989,0.160653744244939
311544,percMalicious,0.1787272593024239,0.1701284547390435
311760,percMalicious,0.1198786441470644,0.1612152132081742
311976,percMalicious,0.1705114588799932,0.1443734374774197
312192,percMalicious,0.1175394971180848,0.1619835980073718
312408,percMalicious,0.1802865626962164,0.1573737741891113
312624,percMalicious,0.1168599567242076,0.1626292308222659
312840,percMalicious,0.1727914368593923,0.1622322986984058
313056,percMalicious,0.117087470317001,0.1649777826123491
313272,percMalicious,0.1788692858272609,0.1643879083165783
313488,percMalicious,0.1139524353169133,0.1535947481181213
313704,percMalicious,0.175992550975098,0.1679178417361775
313920,percMalicious,0.1186911664457614,0.1577607259176602
314136,percMalicious,0.1672197220933766,0.1660492334776574
314352,percMalicious,0.1213507287686417,0.1584860685279157
314568,percMalicious,0.1742682033890134,0.1646966886016763
314784,percMalicious,0.1194512258071323,0.1654648280267422
315000,percMalicious,0.1658290968113891,0.1684257902996234
315216,percMalicious,0.1181540544435315,0.1557300267377841
315432,percMalicious,0.1672625876813215,0.1497607715082176
315648,percMalicious,0.1174846797160722,0.1612329068281611
315864,percMalicious,0.1620555858503118,0.1555784152688425
316080,percMalicious,0.1203598613584135,0.1654884848496528
316296,percMalicious,0.1670915262812731,0.1643546972379461
316512,percMalicious,0.1189803512505954,0.1565774727733602
316728,percMalicious,0.1708082579767407,0.1573733337766601
316944,percMalicious,0.1182663778394499,0.1679599876788862
317160,percMalicious,0.1734605986920771,0.1702562385380271
317376,percMalicious,0.1178835212573244,0.1660848964255772
317592,percMalicious,0.1652126020517396,0.1584015681746815
317808,percMalicious,0.1169567180112177,0.1608890692287493
318024,percMalicious,0.1671653654915781,0.1650754614097637
318240,percMalicious,0.1182497014715372,0.1421601763744436
318456,percMalicious,0.1690219651335774,0.1574649758731912
318672,percMalicious,0.1201586160559318,0.1759801063005853
318888,percMalicious,0.1607283118411034,0.1600189963591634
319104,percMalicious,0.1166335278302748,0.1677045194126999
319320,percMalicious,0.1674738951910385,0.1435992837762562
319536,percMalicious,0.1183603355078486,0.168957171433506
319752,percMalicious,0.1590259076586662,0.163208122569629
319968,percMalicious,0.118710603504907,0.1526145863578688
320184,percMalicious,0.1750189806302844,0.1651427147091276
320400,percMalicious,0.1183964910491677,0.1512154669091687
320616,percMalicious,0.1724453163501318,0.1764406396638256
320832,percMalicious,0.1166480291159204,0.1722512633764509
321048,percMalicious,0.1677388086085328,0.1452028138421215
321264,percMalicious,0.1147452088969759,0.1518603981592961
321480,percMalicious,0.1698406537936833,0.1580730907018878
321696,percMalicious,0.1178625817328868,0.1599691449845687
321912,percMalicious,0.1654033911455691,0.1680224567783967
322128,percMalicious,0.1164892012325741,0.1558127671504614
322344,percMalicious,0.1701534103266859,0.1524300011925054
322560,percMalicious,0.1172261310554767,0.1514715860590267
322776,percMalicious,0.170296918752815,0.1582460426259959
322992,percMalicious,0.1222054016540216,0.1712711591733344
323208,percMalicious,0.1655559747224814,0.1480314494091126
323424,percMalicious,0.1172768776315493,0.1672243094656122
323640,percMalicious,0.169263154498856,0.1637916041856905
323856,percMalicious,0.1170751690832545,0.1561831200166872
324072,percMalicious,0.1685054222957673,0.1611576439207319
324288,percMalicious,0.1169896889238748,0.1578917849163685
324504,percMalicious,0.1669674810104769,0.1694280961312405
324720,percMalicious,0.1171193021772395,0.1601462632503802
324936,percMalicious,0.1770496272411801,0.1653917472811856
325152,percMalicious,0.1179556369357668,0.1564643771995871
325368,percMalicious,0.1653053771159151,0.1652365708475238
325584,percMalicious,0.1150326359461188,0.1539797821199453
325800,percMalicious,0.1694059293023163,0.1674218405182536
326016,percMalicious,0.1198504413499275,0.1699514544329953
326232,percMalicious,0.1612104994789085,0.1510089206201797
326448,percMalicious,0.1144543275696163,0.1378679129488715
326664,percMalicious,0.1661190088467525,0.1558268396970145
326880,percMalicious,0.1192658966292032,0.1517278167893006
327096,percMalicious,0.1547891387665061,0.15383464109592
327312,percMalicious,0.1197517815709558,0.1607617104109034
327528,percMalicious,0.1838447699263757,0.1788417390347217
327744,percMalicious,0.1157262957735944,0.1476672266415809
327960,percMalicious,0.1743152704398064,0.1554374582118647
328176,percMalicious,0.1163663877316004,0.1662025136538835
328392,percMalicious,0.1719838290870043,0.1623596042357773
328608,percMalicious,0.1153791442352741,0.1621552219952585
328824,percMalicious,0.1738147736089119,0.1815226782165233
329040,percMalicious,0.1173777962214095,0.1678041436738978
329256,percMalicious,0.1692212738844489,0.1687906439707863
329472,percMalicious,0.1162524563525487,0.1662007433997278
329688,percMalicious,0.1653246335065183,0.1598518544341579
329904,percMalicious,0.115512291932873,0.1480292577363308
330120,percMalicious,0.1629900793929944,0.1499995303866326
330336,percMalicious,0.1163406336714059,0.160065774001435
330552,percMalicious,0.1690609751743836,0.1549919722841785
330768,percMalicious,0.1208805922248028,0.1707042682165846
330984,percMalicious,0.1694936029458652,0.1717092285983298
331200,percMalicious,0.1172291441466714,0.1661536506663836
331416,percMalicious,0.1752903197781422,0.1514313237518553
331632,percMalicious,0.1191676959258574,0.1621912333598275
331848,percMalicious,0.1768478079055183,0.1576346961924585
332064,percMalicious,0.1190729172908623,0.1529644938744193
332280,percMalicious,0.1566244111712289,0.1593604149420763
332496,percMalicious,0.11644180300739,0.1504632581717146
332712,percMalicious,0.1676374339542175,0.1471143357153227
332928,percMalicious,0.1172706848464564,0.1669376077948608
333144,percMalicious,0.1769054787268405,0.1520436978208947
333360,percMalicious,0.1146562537562936,0.1562856113956111
333576,percMalicious,0.1687049696597135,0.1484094372282208
333792,percMalicious,0.117688377884129,0.1512483725054211
334008,percMalicious,0.1595893559706461,0.1518774805412452
334224,percMalicious,0.1177246390401942,0.1635459646784925
334440,percMalicious,0.1707484052595784,0.1515915613131706
334656,percMalicious,0.11983858373409,0.1598996179194864
334872,percMalicious,0.1665138940827437,0.1543161532338076
335088,percMalicious,0.1190357500515119,0.1666783941542503
335304,percMalicious,0.1619904490289874,0.1635418337954418
335520,percMalicious,0.1199056063170363,0.1679625520063693
335736,percMalicious,0.166244545192045,0.1707503578969159
335952,percMalicious,0.1213453752337798,0.1724597785939959
336168,percMalicious,0.1629425170513441,0.1607778880456339
336384,percMalicious,0.119927709520186,0.1687060232211382
336600,percMalicious,0.1851569351467633,0.1642074729449267
336816,percMalicious,0.1184143338853259,0.1719812905637675
337032,percMalicious,0.1655862347009338,0.1625506252462962
337248,percMalicious,0.1178964888376868,0.1529155656218121
