,propNormal,operatingError,reportingError
242856,0.1,0.863401083712578,0.8429241349162011
243072,0.5,0.4134683446884052,0.5088263837821625
243288,0.1,0.8645793668057362,0.835789370839631
243504,0.5,0.403184384725177,0.4912154536512833
243720,0.1,0.8608535544571922,0.8489970117143701
243936,0.5,0.4058140757727297,0.4931497663948378
244152,0.1,0.8495519365395034,0.8428728479617965
244368,0.5,0.3854120469329259,0.479604946259239
244584,0.1,0.849178267900864,0.8350524025775973
244800,0.5,0.4056219728980739,0.5129205582261926
245016,0.1,0.8497365576728374,0.8500404547682829
245232,0.5,0.4051976188341404,0.5089366015928074
245448,0.1,0.8667348910938599,0.8426346381187971
245664,0.5,0.4081718667681195,0.4984155156445899
245880,0.1,0.8684262322410424,0.8535884129028571
246096,0.5,0.3975579920695544,0.4793476216906991
246312,0.1,0.8556670561941705,0.8305409728250344
246528,0.5,0.4029079263831079,0.497655893264218
246744,0.1,0.8541976930391861,0.8352522299665348
246960,0.5,0.4180651499749839,0.5005323592829624
247176,0.1,0.8607671758505105,0.8315469085255942
247392,0.5,0.394868433238304,0.4870468463420396
247608,0.1,0.8581880404723523,0.828710169243682
247824,0.5,0.4128144620050388,0.5010701917077671
248040,0.1,0.8601841395676563,0.8329582850151327
248256,0.5,0.4006157979110699,0.4944431008811158
248472,0.1,0.8487126867269678,0.8408940643180233
248688,0.5,0.4077209667987143,0.5028446425432717
248904,0.1,0.8519011599332742,0.8445389217007147
249120,0.5,0.3952761101597401,0.487648060265497
249336,0.1,0.8516192887379161,0.8317520425068058
249552,0.5,0.4281248795021437,0.5134112284502413
249768,0.1,0.8529447823597743,0.8318868285037039
249984,0.5,0.4048581372155981,0.5050662919986789
250200,0.1,0.8517014135846488,0.8372304329513915
250416,0.5,0.4081650052497771,0.4925266884922281
250632,0.1,0.8597981747904315,0.8394186708656355
250848,0.5,0.4086750772988508,0.4976373400919007
251064,0.1,0.8632684767604316,0.8480531237247759
251280,0.5,0.4132582542013988,0.4821126435828016
251496,0.1,0.8492171639928391,0.8248050477733482
251712,0.5,0.4021855817160976,0.4948585372981315
251928,0.1,0.8637712281988281,0.8278623496455851
252144,0.5,0.3977846930331064,0.4916225048665862
252360,0.1,0.8552328342394125,0.8304942883343677
252576,0.5,0.4151979359736459,0.5035607816218167
252792,0.1,0.8510828678032749,0.838179300528724
253008,0.5,0.4033667952077758,0.4981814253642877
253224,0.1,0.8554833024182144,0.8456396897824664
253440,0.5,0.4002047818952226,0.4852804124306178
253656,0.1,0.8581980378966793,0.8453339188012431
253872,0.5,0.4083511930924046,0.506604681109806
254088,0.1,0.8508717303533537,0.8347891536211783
254304,0.5,0.3950242675743828,0.5027109773019783
254520,0.1,0.85031194334039,0.8368408318217989
254736,0.5,0.4138949748056829,0.504789092956729
254952,0.1,0.8560037571366967,0.8214545037746217
255168,0.5,0.4141371808680729,0.5017897576075281
255384,0.1,0.8566245482551217,0.8365629223891665
255600,0.5,0.4073895797891504,0.4992159166398675
255816,0.1,0.8496678873162893,0.8327907465426289
256032,0.5,0.4250110232404976,0.4952750129253294
256248,0.1,0.8663291424882849,0.841319323776239
256464,0.5,0.4023805275295249,0.5086881711925368
256680,0.1,0.8563349051155329,0.8446473729455266
256896,0.5,0.4068483611119686,0.4836700287471099
257112,0.1,0.8495303148433802,0.8330520970038903
257328,0.5,0.418981997830458,0.4975990052984154
257544,0.1,0.862987245184069,0.8278623234964053
257760,0.5,0.4155374185789122,0.5036006397931273
257976,0.1,0.860076608924924,0.8401164125638353
258192,0.5,0.4105146448698697,0.4870628888446661
258408,0.1,0.8581640813929364,0.8503553990628023
258624,0.5,0.4196242113791975,0.4966276856484829
258840,0.1,0.8584676502375256,0.833518246067516
259056,0.5,0.4106210266892375,0.4891940713477213
259272,0.1,0.8529522275753412,0.8426766210897269
259488,0.5,0.4133369160312098,0.4956964898466351
259704,0.1,0.8484381822986649,0.8455212240770775
259920,0.5,0.3919327530914641,0.4899860173263445
260136,0.1,0.8570011230042026,0.8375031510503522
260352,0.5,0.4081018483155101,0.5038653232057014
260568,0.1,0.8688254288462286,0.8435883948402113
260784,0.5,0.4002939095223701,0.4922700244570064
261000,0.1,0.8551144724269508,0.8381923574963568
261216,0.5,0.4047929583765408,0.4982511332660662
261432,0.1,0.8663570236241825,0.8359360961513441
261648,0.5,0.4051305771260379,0.5119743138330187
261864,0.1,0.8507359566516242,0.8411789504025561
262080,0.5,0.4185646969640369,0.4974014200713098
262296,0.1,0.8497282028958033,0.8467451642744629
262512,0.5,0.4097227080718511,0.4987765871403317
262728,0.1,0.8479989819065188,0.8424084240938674
262944,0.5,0.4106817256530424,0.496185942602213
263160,0.1,0.8649513983939705,0.8427834569538559
263376,0.5,0.4050189014047424,0.4849220305385938
263592,0.1,0.8698629182827636,0.8497893996440061
263808,0.5,0.4074689493265698,0.487760467793588
264024,0.1,0.8775808772437479,0.8394147392944749
264240,0.5,0.4199264197734667,0.5110310957493749
264456,0.1,0.8586537968556383,0.8427211925989004
264672,0.5,0.4127566893497241,0.5001651539910381
264888,0.1,0.843456492204443,0.8495281060726151
265104,0.5,0.4023680597263053,0.5029281726872054
265320,0.1,0.8657392756275555,0.8326668497537848
265536,0.5,0.4117332415834527,0.4945974918074165
265752,0.1,0.8596811751554992,0.8475249942156657
265968,0.5,0.412038682015028,0.4957544323409324
266184,0.1,0.8382959595634988,0.8306319713986666
266400,0.5,0.3896770146727526,0.5058564926958623
266616,0.1,0.8536741901579704,0.8367052430829532
266832,0.5,0.4163376202865826,0.5100285444318293
267048,0.1,0.8581479394564672,0.8240278290665327
267264,0.5,0.4156099577458167,0.5071297067973578
267480,0.1,0.8539016733163298,0.839602995729033
267696,0.5,0.3949021824098235,0.4917147686175134
267912,0.1,0.8603817973745774,0.8535178305068158
268128,0.5,0.4004811689037993,0.4913950505243727
268344,0.1,0.8641547816284154,0.8314580180038643
268560,0.5,0.4084231731721748,0.4965154333177768
268776,0.1,0.8603778642010538,0.8404448978108574
268992,0.5,0.4088130417751769,0.4946375699047866
269208,0.1,0.8584622826344104,0.8503091748107298
269424,0.5,0.4129178300032125,0.5046773808437913
269640,0.1,0.8509061810774067,0.8424954590587752
269856,0.5,0.4040682706485363,0.5034553618365226
270072,0.1,0.8631782588905046,0.8392044100488494
270288,0.5,0.3918082488023026,0.4955065875256982
270504,0.1,0.8556211055961161,0.8460867501060092
270720,0.5,0.4079165446561461,0.5028764285558711
270936,0.1,0.8505664515134379,0.8479760039345957
271152,0.5,0.4132485480835777,0.4977715658084905
271368,0.1,0.8596950062890362,0.8377017476622471
271584,0.5,0.4028208191481339,0.4994004756938484
271800,0.1,0.8476400271657293,0.8189620506346322
272016,0.5,0.4152844609319384,0.5110138146923636
272232,0.1,0.8519079790410024,0.829624690040632
272448,0.5,0.4101716664155544,0.4967307042592997
272664,0.1,0.8464203415684133,0.8383055022736162
272880,0.5,0.3915474941653301,0.4876892196406168
273096,0.1,0.8737114796502128,0.8238207423585218
273312,0.5,0.4118897958297073,0.5049278359719235
273528,0.1,0.8426922896384039,0.849685623172006
273744,0.5,0.4160399267077474,0.499151591287214
273960,0.1,0.8693020381560246,0.8453597315406027
274176,0.5,0.405450310370655,0.4943247749275934
274392,0.1,0.8522121472117257,0.8300594047228494
274608,0.5,0.4123194299012386,0.5012590701351058
274824,0.1,0.8628785140274657,0.8346334477346806
275040,0.5,0.4036973924359641,0.5044210279894809
275256,0.1,0.8463084198765377,0.8522809363951823
275472,0.5,0.4160706967402291,0.5047296811955304
275688,0.1,0.8622222061095856,0.8380940989383971
275904,0.5,0.4115129024764622,0.4903275428408266
276120,0.1,0.853203330139439,0.8239618999516584
276336,0.5,0.3989554339836587,0.4863697945313056
276552,0.1,0.865871721065638,0.8464561927875817
276768,0.5,0.4074901180240253,0.5033062709230224
276984,0.1,0.8510648800669018,0.8238371543241654
277200,0.5,0.4162303487565473,0.5045566051718431
277416,0.1,0.8599449571287053,0.8418956025277612
277632,0.5,0.4039476540914174,0.4851794394755838
277848,0.1,0.861109127257157,0.8424693143764992
278064,0.5,0.4110496295732702,0.4977194606586904
278280,0.1,0.8474928183613512,0.831971378999792
278496,0.5,0.4007482714497953,0.4937497551988762
278712,0.1,0.849064086350941,0.83894542265499
278928,0.5,0.4115118980944492,0.5079569665820687
279144,0.1,0.865154038282994,0.8452772476630963
279360,0.5,0.3939760806310141,0.485270765340472
279576,0.1,0.8610742130400643,0.8350281680781673
279792,0.5,0.4128009125321779,0.513082292483059
280008,0.1,0.851603424849748,0.8302968518361139
280224,0.5,0.401590073369001,0.4938432599239158
280440,0.1,0.8608283233066281,0.8332221599303966
280656,0.5,0.4150257853595556,0.5124064110122037
280872,0.1,0.8687077415874187,0.8436400713525585
281088,0.5,0.413469234115752,0.5050536117174502
281304,0.1,0.8574098801611938,0.8471885191027565
281520,0.5,0.3986032692568369,0.4845904262771581
281736,0.1,0.8541048624509925,0.8418543859681753
281952,0.5,0.4130254596135133,0.4811701341608896
282168,0.1,0.8589050059747493,0.8422742017468514
282384,0.5,0.4032641410842814,0.4783428110728088
282600,0.1,0.8624229298089778,0.8429727645231542
282816,0.5,0.4094972007181465,0.4937637334790313
283032,0.1,0.855040043801922,0.8377197807930438
283248,0.5,0.4183302340412222,0.4972430317625252
283464,0.1,0.8509427151008923,0.8411717055843293
283680,0.5,0.4041733171706323,0.507631158363037
283896,0.1,0.8659259763759107,0.8370213553289806
284112,0.5,0.4083289096666552,0.4940233091441782
284328,0.1,0.8599569374544628,0.8496114292740303
284544,0.5,0.4034931709293798,0.4991171844579185
284760,0.1,0.8596980436956856,0.8474392711976132
284976,0.5,0.3954233788242744,0.5077203332347915
285192,0.1,0.8554745123086519,0.8409895634777991
285408,0.5,0.401805581131781,0.5023440762436177
285624,0.1,0.8519572054141968,0.8492830369181125
285840,0.5,0.4126737187731546,0.4932526597307152
286056,0.1,0.8586104777151857,0.822155075699992
286272,0.5,0.4138014850934282,0.5005848205833772
286488,0.1,0.8557694497741349,0.8421392405206862
286704,0.5,0.4072742129355787,0.5074119132600671
286920,0.1,0.853202165515087,0.8406054543760177
287136,0.5,0.3981336441474111,0.4791532312387164
287352,0.1,0.8638685856793735,0.8406222791144522
287568,0.5,0.4038854225974746,0.4992961226007122
287784,0.1,0.8614824722365628,0.8469293164656783
288000,0.5,0.401383838388431,0.4914978839388431
288216,0.1,0.8550982016654445,0.8391315486794722
288432,0.5,0.4058328416281423,0.488640469350166
288648,0.1,0.8455755166466002,0.8295175166188011
288864,0.5,0.4022884039801691,0.5034746283886888
289080,0.1,0.8633281793410087,0.8496160190547216
289296,0.5,0.4152958204699388,0.49138379968523
289512,0.1,0.861625901096634,0.8308839653285734
289728,0.5,0.4011835138401423,0.5012198382668895
289944,0.1,0.8604795852200892,0.8515615999808471
290160,0.5,0.3925967363188071,0.4990125813459083
290376,0.1,0.8525030685810587,0.8504705687669617
290592,0.5,0.3969802414507072,0.5018906698285833
290808,0.1,0.8624239305260136,0.8536003983267847
291024,0.5,0.4028572843916647,0.4916560361480157
291240,0.1,0.8524621491759806,0.8318146918833648
291456,0.5,0.396403453663968,0.4959519861190883
291672,0.1,0.8609274933909516,0.8364922228946683
291888,0.5,0.4098358198302272,0.5002573579625411
292104,0.1,0.8603637557859648,0.8451984046498427
292320,0.5,0.4063944352569137,0.5099171545774788
292536,0.1,0.8583599421379178,0.8351751880462713
292752,0.5,0.4185443628298808,0.50211156811383
292968,0.1,0.8591215292771476,0.8286074287177044
293184,0.5,0.4027936073339358,0.5006401746816631
293400,0.1,0.8469620318582239,0.8498859281473965
293616,0.5,0.4087870841458934,0.499812523631252
293832,0.1,0.8624226960419488,0.8536677155319837
294048,0.5,0.4102235592428013,0.4992556851632727
294264,0.1,0.856460213458981,0.8375872825305195
294480,0.5,0.4005408472812932,0.4972114017781884
294696,0.1,0.8578640953877003,0.851069375022244
294912,0.5,0.40889230999108,0.5061559316421775
295128,0.1,0.8659115115545066,0.8305012435080676
295344,0.5,0.4027824221750863,0.5066723359219238
295560,0.1,0.8643924039247463,0.8403427889113085
295776,0.5,0.4122504622814837,0.4921273249811757
295992,0.1,0.8512630224146637,0.8344437127978772
296208,0.5,0.4126704358136433,0.4951475856399764
296424,0.1,0.8627315846352954,0.8306114698711937
296640,0.5,0.4069645791922399,0.4949189791629382
296856,0.1,0.8571702426316244,0.8332536146004423
297072,0.5,0.4150389280966898,0.50179765876222
297288,0.1,0.856976691217467,0.8485595881990571
297504,0.5,0.40175121615204,0.4960527197033647
297720,0.1,0.8497758387741322,0.8402886958529255
297936,0.5,0.4021074196088951,0.5027127979245024
298152,0.1,0.8609048839210076,0.842540212831461
298368,0.5,0.4062616999373596,0.5077515416278809
298584,0.1,0.8608410989212285,0.837124767261435
298800,0.5,0.4047981564072514,0.4904156459763142
299016,0.1,0.8509550664369308,0.8325508116847815
299232,0.5,0.408919273981142,0.4990079727654053
299448,0.1,0.854695580248241,0.8556957784391654
299664,0.5,0.4041641446085171,0.5047314073881392
299880,0.1,0.8581846823270416,0.8452418220087233
300096,0.5,0.4081545443977759,0.5017087829030603
300312,0.1,0.8668003220594778,0.8467220383410071
300528,0.5,0.4088711940861522,0.4909231109211415
300744,0.1,0.8545980100299299,0.8363922332040058
300960,0.5,0.4081245205901958,0.4892020374191314
301176,0.1,0.8566940112866522,0.8377203102326027
301392,0.5,0.4200185047995113,0.5093626688817297
301608,0.1,0.8503939937702831,0.8364226878730099
301824,0.5,0.4033800355682287,0.4902991463174292
302040,0.1,0.8572720895969812,0.8454063004241898
302256,0.5,0.3997232370084393,0.4934330018271279
302472,0.1,0.8649175774400433,0.8294926151529459
302688,0.5,0.4196266670727869,0.5079112727341054
302904,0.1,0.857400969272759,0.8338654147249975
303120,0.5,0.4107397239097895,0.4895931461869359
303336,0.1,0.8602896966593986,0.8334760655028317
303552,0.5,0.4152498913453024,0.5057995773774655
303768,0.1,0.8513523787815924,0.843185044674989
303984,0.5,0.4100242250740559,0.5005980270278054
304200,0.1,0.856593159145258,0.8366079827564552
304416,0.5,0.4098688799472129,0.5065758945308491
304632,0.1,0.8410522192554434,0.8393199809131208
304848,0.5,0.4094854151681595,0.5060700821296135
305064,0.1,0.8424334984657768,0.8431800971657267
305280,0.5,0.397033515153289,0.4977470931598928
305496,0.1,0.8598236361146789,0.8326430987615184
305712,0.5,0.4035816435740094,0.4942709580528613
305928,0.1,0.8604076514424378,0.8485169850761046
306144,0.5,0.4099145364334067,0.508222379146476
306360,0.1,0.8529446100055053,0.8454742225906788
306576,0.5,0.4139833983207652,0.5099081551693478
306792,0.1,0.8576625520401671,0.8469151791866752
307008,0.5,0.412680363831319,0.5023219976543217
307224,0.1,0.8574162577496786,0.824590141632532
307440,0.5,0.4048562046678762,0.5086805627910642
307656,0.1,0.8570873530778393,0.8436116175464201
307872,0.5,0.4046983861605461,0.49831156487014
308088,0.1,0.8527710007976294,0.8357434463725683
308304,0.5,0.4122366329875094,0.5078061096905939
308520,0.1,0.8514307285327117,0.8428765666711285
308736,0.5,0.406900636350419,0.4990652551203809
308952,0.1,0.8644055852517932,0.8375758796009759
309168,0.5,0.3914937220558894,0.4893739805649796
309384,0.1,0.8623665321259257,0.8366872926508958
309600,0.5,0.4008368999361385,0.4995517248958373
309816,0.1,0.8694319297216839,0.862306358210221
310032,0.5,0.4144390532548245,0.5150383457981823
310248,0.1,0.8653697393933396,0.8390397859726169
310464,0.5,0.403316637894547,0.513056503555681
310680,0.1,0.8450804094381182,0.8317545378409781
310896,0.5,0.405482785752542,0.4894515145782857
311112,0.1,0.8538568293839889,0.8348828193430538
311328,0.5,0.3992558702391116,0.4907103530011635
311544,0.1,0.861222426884235,0.8430849666270847
311760,0.5,0.4202529784687977,0.4988777329856691
311976,0.1,0.8505961283014511,0.8393617278680572
312192,0.5,0.400571763129935,0.4990694056323395
312408,0.1,0.8566871340739398,0.8368012317333913
312624,0.5,0.4064607147408662,0.4898280337868254
312840,0.1,0.8635813203485172,0.8344354715376674
313056,0.5,0.409006853062629,0.4892017037267805
313272,0.1,0.8600848137336687,0.8311776511348461
313488,0.5,0.4064709189885099,0.4896163946564059
313704,0.1,0.8595616225882666,0.8525846220488214
313920,0.5,0.4188542684357549,0.507150737003287
314136,0.1,0.8657755104755398,0.8486158304658793
314352,0.5,0.4111634648108145,0.502333873653691
314568,0.1,0.8504790852453213,0.8348506530860743
314784,0.5,0.4150994519573321,0.4969758075563777
315000,0.1,0.8659112304160468,0.828265491220234
315216,0.5,0.4069871009267362,0.4999472061244351
315432,0.1,0.8541830012795556,0.8448057484631597
315648,0.5,0.4061224505498685,0.5027627046912461
315864,0.1,0.8537456761296949,0.8312509824411479
316080,0.5,0.412667637467785,0.4990164227589191
316296,0.1,0.8617288180300062,0.8445241424168347
316512,0.5,0.4072262699927846,0.4800001753846381
316728,0.1,0.8604696941870418,0.8430377096703557
316944,0.5,0.426290168174138,0.4992197875795197
317160,0.1,0.8577779514548745,0.8472222079804043
317376,0.5,0.4150979739217204,0.4970233911933734
317592,0.1,0.848007649341728,0.8360623151689955
317808,0.5,0.3980513060169984,0.48841034241812
318024,0.1,0.8493744287094755,0.8296335113510849
318240,0.5,0.4162673451693321,0.5075820908620816
318456,0.1,0.8564473437251046,0.8204462721104548
318672,0.5,0.4039795964960002,0.4983158158518042
318888,0.1,0.8687479969046394,0.8407081635199292
319104,0.5,0.3944170688125038,0.4981288954561328
319320,0.1,0.8630859808913033,0.8371747025124034
319536,0.5,0.4112629034573066,0.5010005223275897
319752,0.1,0.8535059936102711,0.8389853467485336
319968,0.5,0.4116339172261005,0.5040764829660914
320184,0.1,0.8700870626326072,0.8255853119828894
320400,0.5,0.4105230075571989,0.4956117038102319
320616,0.1,0.8583115140314994,0.8479855129020656
320832,0.5,0.4133673718561982,0.4977911701792486
321048,0.1,0.849959075178232,0.8362994931004476
321264,0.5,0.4065851583617934,0.506151804511535
321480,0.1,0.8530081147734992,0.8298250482016474
321696,0.5,0.4100508232040628,0.512969007314122
321912,0.1,0.8565655062558369,0.837766734520242
322128,0.5,0.4085692846793401,0.5082960025705314
322344,0.1,0.8637500344350789,0.8369171390120543
322560,0.5,0.4026347433687968,0.4932775616384938
322776,0.1,0.8533590704095443,0.8466961010528402
322992,0.5,0.404530765838627,0.4857405527623769
323208,0.1,0.8654147100092904,0.8506860363551492
323424,0.5,0.4001215800166386,0.5121995119075935
323640,0.1,0.8546031869910672,0.8429645410411886
323856,0.5,0.4100150512298499,0.5179946340271422
324072,0.1,0.8648091758889425,0.8321532992210652
324288,0.5,0.3953001478037133,0.4839816240937385
324504,0.1,0.8568348106181276,0.840136534778525
324720,0.5,0.4038349546835693,0.4858118738830614
324936,0.1,0.8617657619469944,0.8359134379485691
325152,0.5,0.3993725456304376,0.4968719395273309
325368,0.1,0.8510382358288153,0.8271730824436645
325584,0.5,0.3983457254091266,0.5025480485450968
325800,0.1,0.8543866819738719,0.8413623520839263
326016,0.5,0.4049372744623907,0.5114016768758539
326232,0.1,0.8609338216862148,0.826367306568054
326448,0.5,0.4146110200711773,0.490336454996898
326664,0.1,0.8571817860089699,0.8318894566628454
326880,0.5,0.4158995675934606,0.502594358135217
327096,0.1,0.8594241318007344,0.843689549671379
327312,0.5,0.3987294081603181,0.5064230591864293
327528,0.1,0.8675284132925476,0.8416252066983431
327744,0.5,0.3997979927177685,0.4861487141344066
327960,0.1,0.8542750431775713,0.8422305327866162
328176,0.5,0.38857299355984,0.4902161059596399
328392,0.1,0.8549554387680864,0.8294640363574952
328608,0.5,0.4166119284977754,0.5039416274552498
328824,0.1,0.8716334824690303,0.8432827464743948
329040,0.5,0.4149466892403944,0.4931284851137307
329256,0.1,0.8532911354054036,0.8413744962382274
329472,0.5,0.4136946414424208,0.5029648916744198
329688,0.1,0.8573878029322818,0.8290814117409038
329904,0.5,0.4009900806110193,0.489693317902019
330120,0.1,0.8534741217654749,0.8384336641113059
330336,0.5,0.3959618021423875,0.4950333545100099
330552,0.1,0.8615516660077782,0.8426992370291231
330768,0.5,0.3931517144090541,0.4871275696116401
330984,0.1,0.8615596062872076,0.8278993653118402
331200,0.5,0.4050021395012673,0.5020325894721863
331416,0.1,0.8503547486641244,0.8333778420961742
331632,0.5,0.4107952867046935,0.4909125605372681
331848,0.1,0.8625768539397192,0.834570176437767
332064,0.5,0.4114964069359878,0.4993104115213846
332280,0.1,0.8618078415635185,0.8441109116046722
332496,0.5,0.3985338841320079,0.483285827683869
332712,0.1,0.8568833516170217,0.8462433313311922
332928,0.5,0.3985537549476898,0.4913927865380632
333144,0.1,0.8443666969979456,0.8356557181037619
333360,0.5,0.410563724502918,0.5040194526921051
333576,0.1,0.8479948005814261,0.8452964624643691
333792,0.5,0.4083892296292531,0.5005736531382285
334008,0.1,0.8499829652410936,0.8372224804440078
334224,0.5,0.4132611997611733,0.5081313185599616
334440,0.1,0.8582259704906562,0.838627188845735
334656,0.5,0.4103757587163285,0.4931525081208557
334872,0.1,0.8576900270460254,0.839988618994151
335088,0.5,0.4006298311629692,0.5179443483460864
335304,0.1,0.8632008388024619,0.8328723334714789
335520,0.5,0.4209650131208444,0.5068665831327293
335736,0.1,0.8664461094324644,0.8480377129694453
335952,0.5,0.4108781851335397,0.4936761181543919
336168,0.1,0.8622874555628661,0.8433785346106033
336384,0.5,0.4165669036963158,0.5010124587199188
336600,0.1,0.8541385468267891,0.8396851720748103
336816,0.5,0.4114282917543506,0.4864516704979605
337032,0.1,0.8497803462485023,0.8447849033160638
337248,0.5,0.399259722401018,0.4877596225688218
337464,0.1,0.8552879350093424,0.8420754610684359
337680,0.5,0.4086082095142126,0.4887527962626714
337896,0.1,0.8545952997234533,0.8442481514338422
338112,0.5,0.4104881223492951,0.4928125227457385
338328,0.1,0.8485103366167885,0.8407466542269226
338544,0.5,0.4090340324168345,0.5114339423317925
338760,0.1,0.8596563863028844,0.8542212446752633
338976,0.5,0.4108077519578587,0.5070131968238274
339192,0.1,0.8671563170972632,0.8294322869067188
339408,0.5,0.4049680873655624,0.5061577368155169
339624,0.1,0.8561054776449718,0.8366041083664207
339840,0.5,0.4088838304729407,0.4911914495610281
340056,0.1,0.8542005308530187,0.8474050143714255
340272,0.5,0.4065394693829525,0.5087224279232675
340488,0.1,0.8513716920593051,0.8436784821447861
340704,0.5,0.4116996989931917,0.5135395298607836
340920,0.1,0.8587992163884829,0.834244381010144
341136,0.5,0.4131747112200086,0.5086843343452386
341352,0.1,0.8534990371753612,0.8383654288386616
341568,0.5,0.4039131831771578,0.4959875495782759
341784,0.1,0.8458962112512315,0.8378092183256349
342000,0.5,0.3952253587484114,0.4842009095565348
342216,0.1,0.8661563586180676,0.8381876944746307
342432,0.5,0.4103797024062111,0.4983807589094553
342648,0.1,0.8516987947990019,0.8367333008800464
342864,0.5,0.3958523661522741,0.4952363048186851
343080,0.1,0.8548089008223697,0.8325983759687312
343296,0.5,0.4021054084827677,0.4923303133165922
343512,0.1,0.8554454036736374,0.8435877324531857
343728,0.5,0.4062811735433368,0.5073021479959597
343944,0.1,0.8611784420515591,0.8331418103987456
344160,0.5,0.4087237528679566,0.5016079452398203
344376,0.1,0.854897771397513,0.8300115726329479
344592,0.5,0.3953548705939671,0.4958002488823792
344808,0.1,0.8518915973744932,0.8386600555038108
345024,0.5,0.4010132045731635,0.4895483855937417
345240,0.1,0.8523162245949685,0.8466519106446891
345456,0.5,0.4160623114807039,0.5047160592153294
345672,0.1,0.8537283124356202,0.8417132598180492
345888,0.5,0.4075385074836865,0.4903552382492807
346104,0.1,0.858150245114522,0.8470259496841556
346320,0.5,0.4112387588686672,0.4911950186666063
346536,0.1,0.862959789710874,0.8292026716692464
346752,0.5,0.4176494866980092,0.4997008908935635
346968,0.1,0.8549148790407907,0.8456900792464309
347184,0.5,0.4093516348836806,0.4931450582471674
347400,0.1,0.8679146908917664,0.8392527898527188
347616,0.5,0.4162523284027009,0.5014980576987851
347832,0.1,0.8429342483217751,0.8382222003497413
348048,0.5,0.4070825101879293,0.5088562371295777
348264,0.1,0.8524879602746087,0.8266454803997562
348480,0.5,0.4143066534293396,0.4818611661978609
348696,0.1,0.8509590606274636,0.837409741357016
348912,0.5,0.4119708698105678,0.508414002483406
349128,0.1,0.8437723373403755,0.8450371300477906
349344,0.5,0.4109454963036069,0.4910643134721169
349560,0.1,0.8573141636909065,0.8448650628017913
349776,0.5,0.4177763066716333,0.5127394314736394
349992,0.1,0.8635480668584347,0.8295264731907049
350208,0.5,0.3900420804030171,0.4874423672214466
350424,0.1,0.8617198138096823,0.8282791400980101
350640,0.5,0.3873761803865791,0.4939801663170302
350856,0.1,0.8667122940725416,0.8453667484460898
351072,0.5,0.415914072450992,0.5096222973249195
351288,0.1,0.8564833246164774,0.8435620753846846
351504,0.5,0.3999545290963932,0.4814011638825459
351720,0.1,0.8604072346098954,0.8470658424196005
351936,0.5,0.4128606135654128,0.5005546809760791
352152,0.1,0.8502475125670188,0.8381034549443869
352368,0.5,0.4034056636476246,0.5051416927311577
352584,0.1,0.8571575465392108,0.8445555226657988
352800,0.5,0.3964667377653392,0.4877753581040899
353016,0.1,0.8592068294396193,0.847519990537793
353232,0.5,0.4169539345328095,0.4970124588569352
353448,0.1,0.8513318753001344,0.8330633323931889
353664,0.5,0.4251849772226301,0.4937887593991295
353880,0.1,0.8510112857628946,0.8464726816599932
354096,0.5,0.3906689992180959,0.4983555724789332
354312,0.1,0.8615233191797934,0.8420821612471856
354528,0.5,0.4007018078562412,0.485739831131626
354744,0.1,0.8611532644471224,0.8424563396737673
354960,0.5,0.4161315430129803,0.4953996937546936
355176,0.1,0.8539587658074079,0.8346723537528663
355392,0.5,0.4037168692767679,0.5103203919635676
355608,0.1,0.8624843323232011,0.8517154318955726
355824,0.5,0.4016663056533631,0.4909420510493261
356040,0.1,0.8504754044189169,0.8364429313238654
356256,0.5,0.4261555719211374,0.5161215783048493
356472,0.1,0.8563860448712188,0.8369345518193383
356688,0.5,0.4006503878665616,0.505715740216251
356904,0.1,0.872339495743516,0.8439192990851683
357120,0.5,0.4142852554384308,0.4924861033946627
357336,0.1,0.83802013590586,0.8213255635300711
357552,0.5,0.4024017206622301,0.4826497599102819
357768,0.1,0.8511691131012163,0.8471547730100073
357984,0.5,0.4022517254993644,0.4820090729158419
358200,0.1,0.8499637144378844,0.8465561223120762
358416,0.5,0.3933418946099254,0.4986167313893201
358632,0.1,0.8581962811925719,0.8378374531685061
358848,0.5,0.4008708487519218,0.4964262099308261
359064,0.1,0.8559098365826499,0.8505438562129756
359280,0.5,0.3991197232373183,0.501636153980786
359496,0.1,0.8556298545182761,0.8378713081599151
359712,0.5,0.3966983178383216,0.4953028447534361
359928,0.1,0.85841121685917,0.8265477605331146
360144,0.5,0.4130116941405329,0.5006654055052888
360360,0.1,0.8583392891861231,0.8445683130265473
360576,0.5,0.4083360957919724,0.4991857414866635
360792,0.1,0.8527764287404852,0.8441811984910594
361008,0.5,0.406357983069458,0.4897150913158811
361224,0.1,0.8609673522841813,0.8424986490228217
361440,0.5,0.3954175341772117,0.484910830105885
361656,0.1,0.866440382559796,0.8524526042474752
361872,0.5,0.4075290754255187,0.511976628233512
362088,0.1,0.8555910042488091,0.8365996756494861
362304,0.5,0.4115649166924446,0.5015954852756473
362520,0.1,0.8492782511977414,0.8371650450233907
362736,0.5,0.4230583249271118,0.500947968471587
362952,0.1,0.8617516579125671,0.8274043954713121
363168,0.5,0.4108318744603919,0.4968895243140725
363384,0.1,0.8678638587247902,0.841654155908208
363600,0.5,0.4148067911030123,0.5084375341746334
363816,0.1,0.8620227983596379,0.8387373835910558
364032,0.5,0.4041370923649354,0.48611532803737
364248,0.1,0.8585411640978228,0.8470812833549537
364464,0.5,0.4117132555475782,0.5150741304236025
