,byNumWitnesses,operatingError,reportingError
65952,False,0.1816053156460704,0.1698507035315699
65970,True,0.1736204084464168,0.1677219625642436
66168,False,0.1739784782726968,0.1563968190536662
66186,True,0.1776501400722774,0.1514247133586694
66384,False,0.1844517034646757,0.1666094784714366
66402,True,0.1710497847774648,0.1528795051292132
66600,False,0.1774475704804087,0.1684135522119994
66618,True,0.1765482852432559,0.1647120214771318
66816,False,0.1818842537179483,0.1662796091331731
66834,True,0.1842421524958432,0.1696850305106713
67032,False,0.1755732752316319,0.1666710712258306
67050,True,0.1734337475051224,0.1655941376962274
67248,False,0.1814537087614781,0.1633685046466185
67266,True,0.1833534540908209,0.1745769860339915
67464,False,0.1835151938058006,0.1628763035479911
67482,True,0.1794557953942612,0.1437710362887365
67680,False,0.173513426552763,0.1653565982977346
67698,True,0.1761893938251612,0.1587722988464116
67896,False,0.175676009738506,0.1603751390456237
67914,True,0.1779704446389226,0.1803288327996038
68112,False,0.173134724404987,0.1539713095843339
68130,True,0.1694156449010932,0.1626929576430417
68328,False,0.1703815310857554,0.1542556434769858
68346,True,0.1757338055429811,0.1567163398353747
68544,False,0.1777356855242641,0.1663327484510493
68562,True,0.1701681242446535,0.1604942051610731
68760,False,0.1702588019059681,0.1571302139586056
68778,True,0.1778473104671072,0.1526087096648388
68976,False,0.1677171815164846,0.1577173000797211
68994,True,0.1753610988305192,0.1513201627800705
69192,False,0.1642438876849743,0.1571637171158792
69210,True,0.1780309850344939,0.1621506821142456
69408,False,0.1818984352740476,0.1537982263154027
69426,True,0.1700368286534688,0.1567754148262879
69624,False,0.1825667504407987,0.1813152046251632
69642,True,0.1735571689383331,0.170618648464018
69840,False,0.1710781565029414,0.1628132045249503
69858,True,0.1706307548753486,0.166892414451211
70056,False,0.164852240279807,0.1603416484273713
70074,True,0.1721944889136583,0.1671320451303438
70272,False,0.169918680591336,0.1572644034578648
70290,True,0.179600998732428,0.1646654588270686
70488,False,0.169292718975167,0.1524731145688352
70506,True,0.171383475119812,0.1491633952602101
70704,False,0.1772268788777575,0.1539581308197558
70722,True,0.1785895849623832,0.1629232589109255
70920,False,0.1683916599243804,0.1480975928431604
70938,True,0.1749913941519444,0.1519407479269761
71136,False,0.1739365016038195,0.1516827163539911
71154,True,0.1677005690840831,0.1447959304897627
71352,False,0.1789586498490563,0.1654538525758424
71370,True,0.1707535073463782,0.1679833040184005
71568,False,0.1703822787602277,0.1519378247122359
71586,True,0.1846243342631993,0.161546500354397
71784,False,0.1701764508644848,0.1621900869665143
71802,True,0.1661565083966681,0.152251461687516
72000,False,0.1712440947064288,0.1621102698682343
72018,True,0.1750085031418882,0.1687718336193256
72216,False,0.1718635398126747,0.1630733904085045
72234,True,0.1767264662960852,0.1695758557806042
72432,False,0.1831339322292632,0.1647304374364652
72450,True,0.174165105007394,0.160788405157274
72648,False,0.1778053670055774,0.1526673770338074
72666,True,0.177571174154461,0.154162435712233
72864,False,0.1713937059989953,0.1587675190323109
72882,True,0.1719714657023466,0.1660662583266038
73080,False,0.1662508152084084,0.1448740288925581
73098,True,0.1799282936219466,0.1563276174486338
73296,False,0.1757092005735346,0.1559851024463638
73314,True,0.1786172866455123,0.156720662399091
73512,False,0.1770379167702905,0.1655010085534461
73530,True,0.1696862683168308,0.1743653401168862
73728,False,0.1729860911481202,0.1540854600144605
73746,True,0.1708362001179715,0.1482359830916759
73944,False,0.1773747919192997,0.1591754599939802
73962,True,0.1817503075885217,0.1604909771638299
74160,False,0.1676727285511994,0.1493247320050436
74178,True,0.1753126925767744,0.1576678394420437
74376,False,0.1727602890242238,0.1461873098373435
74394,True,0.1878096717834696,0.1619218589663482
74592,False,0.1652275186384311,0.1372536059909971
74610,True,0.1754927302491235,0.1548719787009842
74808,False,0.1775186240873056,0.1688292269485789
74826,True,0.1843109495738815,0.1637457329265449
75024,False,0.1772300135193839,0.1787749907450378
75042,True,0.1756394191879681,0.1581569496739509
75240,False,0.1727422212489596,0.177168903673785
75258,True,0.170733563093604,0.1624123579507812
75456,False,0.1807426433559376,0.1696228966475564
75474,True,0.1680658893835719,0.1580595514086855
75672,False,0.1742219414237885,0.1644603996920385
75690,True,0.1784073716525009,0.1661628669901378
75888,False,0.1802039164308552,0.1576206102524421
75906,True,0.1686783737430633,0.1709008765768528
76104,False,0.1662933055769017,0.141433591975698
76122,True,0.1705121363015975,0.1631596026648422
76320,False,0.1861645490902618,0.1639860391472525
76338,True,0.1723392448326034,0.1548565766882954
76536,False,0.1808216863118946,0.1726294335382457
76554,True,0.1781386075423954,0.1689908717445036
76752,False,0.1749616731816482,0.1517558255630941
76770,True,0.1762397548164783,0.1495956032008318
76968,False,0.1805069533621274,0.1665142973333697
76986,True,0.1765720135242549,0.1666370567145619
77184,False,0.1853979640346526,0.1591034681965858
77202,True,0.1762061613634594,0.1623292446079769
77400,False,0.175254651949449,0.1678882108902026
77418,True,0.1771674001370901,0.1507675628027034
77616,False,0.1734447549626818,0.1633261146579936
77634,True,0.1733129056862099,0.1562840627014634
77832,False,0.1688834154692143,0.1444640256645082
77850,True,0.16542664533575,0.1664568751270843
78048,False,0.1873112340691502,0.1707971968789907
78066,True,0.1776260737999152,0.1677506075941478
78264,False,0.168019280880716,0.1584516618552817
78282,True,0.1785525228556754,0.1498585406197312
78480,False,0.1682591088666044,0.1511331588225266
78498,True,0.182958153573917,0.168529078250857
78696,False,0.1780360510104535,0.1585161605835919
78714,True,0.1843659773191407,0.1698997906506668
78912,False,0.1721519538590832,0.1572434558050068
78930,True,0.1642762907177481,0.1479111326521179
79128,False,0.1769508597673454,0.1654738373973528
79146,True,0.183098776551994,0.155884780263152
79344,False,0.1654052069434527,0.1681649494993163
79362,True,0.1689923978611332,0.1685018418835212
79560,False,0.1747336638032584,0.169757932148548
79578,True,0.1808611491248427,0.1730935882405923
79776,False,0.1758943887186668,0.1636262000958376
79794,True,0.1810331908605048,0.1610617584002752
79992,False,0.1738312384337251,0.1484478769414987
80010,True,0.1775314690555131,0.1564246764389621
80208,False,0.179685141181923,0.1573265318034633
80226,True,0.1801749755114959,0.151848168823237
80424,False,0.1636341605895747,0.1660429376853386
80442,True,0.170313788863555,0.1606962856374098
80640,False,0.1757197819786577,0.1564162845136409
80658,True,0.1736152248120774,0.1611742824355796
80856,False,0.1645356016843751,0.1488917297641066
80874,True,0.1693069174391477,0.1599627726193922
81072,False,0.1822101523163258,0.1612248803540345
81090,True,0.1624616519084715,0.1550528042777411
81288,False,0.1743003459027906,0.1579432495856411
81306,True,0.1796549362466517,0.1758926288370572
81504,False,0.1715532243663477,0.1498351431667126
81522,True,0.1665426333566953,0.1609306374538624
81720,False,0.1799792989192376,0.1608366207100137
81738,True,0.1729835678192584,0.1575090584612294
81936,False,0.1682695483201577,0.1642870684672946
81954,True,0.1670919616758162,0.1505442256690568
82152,False,0.1689284134127534,0.1558117133693662
82170,True,0.1810322352414048,0.1631364865278458
82368,False,0.1767017452228138,0.1624369224118101
82386,True,0.1697945960754557,0.1588663646626392
82584,False,0.1735500483282983,0.1642808649930374
82602,True,0.1686907465449615,0.1570846006864577
82800,False,0.1807752982463603,0.1711722687710955
82818,True,0.1780851344729473,0.1611556814945981
83016,False,0.1772302039652225,0.1580613467966875
83034,True,0.1718050742741997,0.1465491885953041
83232,False,0.1749103694930287,0.1707096521631789
83250,True,0.1712239318181456,0.1650472829579487
83448,False,0.1876646051723903,0.1620130277736371
83466,True,0.1749793334526558,0.1617521171583881
83664,False,0.1765445544101852,0.1643261687019755
83682,True,0.1764699879619617,0.1624686894451091
83880,False,0.1774825242916304,0.1670103070080617
83898,True,0.1696661808769201,0.1451934209811305
84096,False,0.1793764726125769,0.1680247660660342
84114,True,0.1644115017530594,0.1507357925704699
84312,False,0.1769720665531652,0.1616582382925835
84330,True,0.1820136271862567,0.1663707671726892
84528,False,0.1832265104864637,0.1733404103125203
84546,True,0.1795843695595086,0.1577966340838758
84744,False,0.1723029025104698,0.1613172292911904
84762,True,0.1650162315262538,0.1496593103223708
84960,False,0.1741507781558878,0.1615599896728514
84978,True,0.1729059197955678,0.1594221021290607
85176,False,0.1913417257056374,0.1649308380778504
85194,True,0.1893074778406728,0.1601410478664524
85392,False,0.176052925483858,0.1626880212366748
85410,True,0.1694592433728362,0.1652464040595572
85608,False,0.172972761294237,0.1586042077188806
85626,True,0.1726445648322469,0.173402920616543
85824,False,0.1829417139273226,0.1504259489378647
85842,True,0.1736297578229554,0.1536983849850061
86040,False,0.1854944936417528,0.1475264600063794
86058,True,0.1736192964205776,0.1603065330762328
86256,False,0.170028877084877,0.1748265227200627
86274,True,0.1772711024616666,0.1591251882584692
86472,False,0.1644783742187065,0.1520071369749098
86490,True,0.1755541444967837,0.1615708192129206
86688,False,0.1710554107116346,0.1572473277900686
86706,True,0.1743757813055579,0.1640821649305799
86904,False,0.1789616631021983,0.1729642854939879
86922,True,0.172590892819398,0.1574156421020217
87120,False,0.1719386901821346,0.1504485483637055
87138,True,0.1834584288027132,0.1431145618583553
87336,False,0.1711552464239615,0.1579099272306292
87354,True,0.1836587162287903,0.1752273996445851
87552,False,0.1689382615623012,0.1587123028949618
87570,True,0.1779191730665481,0.1720990114817523
87768,False,0.1852851803562303,0.1677455458612225
87786,True,0.1750776646941222,0.1635946612036542
87984,False,0.1794962972980439,0.1558093970668709
88002,True,0.1624097327113996,0.1445866068493613
88200,False,0.1705364608595101,0.1540701086218368
88218,True,0.1744508750090386,0.1603966204997576
88416,False,0.1786010871757598,0.1565184171034748
88434,True,0.1766166641383387,0.1648527031709716
88632,False,0.1735651026333798,0.1555363037711918
88650,True,0.1818446175057587,0.1637925476404981
88848,False,0.1709664011724944,0.1740160675022951
88866,True,0.1692291596083477,0.1515874333764341
89064,False,0.1719706669529732,0.1713125544073084
89082,True,0.180493506098245,0.1673797106875602
89280,False,0.167027712868814,0.1582104209701395
89298,True,0.177968276001329,0.1534847487452267
89496,False,0.174540395878159,0.1735870130649205
89514,True,0.1899834664906394,0.1710754376675137
89712,False,0.1839317699349431,0.1505255690390356
89730,True,0.1726922095711991,0.1533670430286499
89928,False,0.1820518059752521,0.1622034586233045
89946,True,0.1759809986311604,0.1501750636209951
90144,False,0.1667935725123992,0.1474655279054789
90162,True,0.1748194861564962,0.1723123742134884
90360,False,0.1660137375438082,0.1548583943872134
90378,True,0.1752751733191667,0.159653950227606
90576,False,0.1796936587892216,0.1491149869960969
90594,True,0.1813505269242882,0.1642256853612285
90792,False,0.1764097370435888,0.1704337240237451
90810,True,0.1798606312396517,0.1595554711598221
91008,False,0.1786511181319828,0.171102943932191
91026,True,0.1681703954114558,0.1582765641808858
91224,False,0.1899065493411336,0.1712802823225933
91242,True,0.1727876168554482,0.1647605352264499
91440,False,0.1624161574907564,0.1633705464364886
91458,True,0.1837998141368072,0.1595177425106238
91656,False,0.1770075085314392,0.1615013313043831
91674,True,0.1600585740322128,0.1499828869982638
91872,False,0.1690814371814274,0.1494417035392737
91890,True,0.1570918227325851,0.1466045491528712
92088,False,0.1716868878743821,0.1492966238483201
92106,True,0.1822009358455998,0.1588231077529277
92304,False,0.169653420184149,0.163049651252301
92322,True,0.1794627269513012,0.1551855376704131
92520,False,0.1681047491780574,0.1580241204015663
92538,True,0.1774284723739143,0.1673479872625308
92736,False,0.1771632478640608,0.1558501943698968
92754,True,0.1625361697606321,0.1530344958247108
92952,False,0.163652752857468,0.1539710311790507
92970,True,0.1716819504849981,0.1626866857889933
93168,False,0.1721498778815135,0.1619847192026862
93186,True,0.1814776394277673,0.1766733672049884
93384,False,0.1742636804322003,0.1589549982114993
93402,True,0.1740144823347008,0.1644884955515061
93600,False,0.1858389113822636,0.1731141401699887
93618,True,0.180563897440888,0.1660376067019865
93816,False,0.1735152709705462,0.1629336132237846
93834,True,0.1755792990942913,0.1560976003816355
94032,False,0.1786931673201498,0.1647855234821627
94050,True,0.1884111040842663,0.1798119360020666
94248,False,0.1756302040997054,0.1533740656817585
94266,True,0.1818921741694918,0.1629014880808598
94464,False,0.1830928692449084,0.16777436087214
94482,True,0.1758156392827945,0.1552924256742433
94680,False,0.1682489333296205,0.1624692184572926
94698,True,0.1709528372438286,0.1552411162385125
94896,False,0.1855261536191739,0.166108208220443
94914,True,0.1674963217425717,0.1523528962188076
95112,False,0.178458602423635,0.1638230079391307
95130,True,0.1782834498562488,0.1779752665170385
95328,False,0.1695219177076753,0.1656550529905018
95346,True,0.1758187623773779,0.1679095629542744
95544,False,0.1728825825493539,0.1614698242569046
95562,True,0.1721155288658878,0.1561497287401654
95760,False,0.1822341356685169,0.1580106556115483
95778,True,0.1802326842943532,0.1623153296814631
95976,False,0.1688831068125759,0.1505824644538395
95994,True,0.175368144475768,0.1578732089093449
96192,False,0.1768724655269799,0.1616756804825823
96210,True,0.1727903312808558,0.1616743963584188
96408,False,0.170255546446554,0.1530779956382996
96426,True,0.1822717957188489,0.1629005492835037
96624,False,0.1669529649769939,0.1610505967359635
96642,True,0.1643485442416505,0.153984170730072
96840,False,0.1796949130717295,0.1566129922400085
96858,True,0.1896461690666807,0.1832025244825667
97056,False,0.1832501124115415,0.1693874293426248
97074,True,0.1692748169952136,0.1518514421038986
97272,False,0.1712703010914144,0.1440918362215435
97290,True,0.1758337366718542,0.1557006271661065
97488,False,0.184736263832224,0.16397813333334
97506,True,0.1761744865321932,0.160939409465812
97704,False,0.1729491593426551,0.1590914490389245
97722,True,0.1818475952631809,0.1693854284561363
97920,False,0.1711130699623342,0.1479800980256548
97938,True,0.1739525623572342,0.1553831372049415
98136,False,0.1743650243518338,0.1720339797398006
98154,True,0.1703624955764624,0.1502616766152534
98352,False,0.1855071297145109,0.1537170487577005
98370,True,0.1776277717108088,0.1746393242086189
98568,False,0.1749037683441769,0.1608238548432392
98586,True,0.1729802464238955,0.1544404289198676
98784,False,0.1703305876550465,0.1701009450450538
98802,True,0.1795404826283006,0.1603154431488441
99000,False,0.1758023156809124,0.1566765589208036
99018,True,0.1740406603583758,0.1672312169069224
99216,False,0.1652824082991942,0.1471068625188137
99234,True,0.172200447876634,0.1583975052604579
99432,False,0.1803821120692638,0.1639275566989058
99450,True,0.1824983851519667,0.1733935918568854
99648,False,0.1728531249785702,0.1529978554451424
99666,True,0.1793146097496436,0.1539657717840663
99864,False,0.1748637770917614,0.1550198023272025
99882,True,0.1830209009771818,0.1623846928183756
100080,False,0.1836141221260621,0.1697780735751326
100098,True,0.1696349672826455,0.1554605887309247
100296,False,0.1652469501165502,0.1465723045810084
100314,True,0.1705921921981333,0.1588496568741965
100512,False,0.185734763204496,0.1631310782522445
100530,True,0.1721153147045546,0.1667054985131939
100728,False,0.1761546273154129,0.1665672233490024
100746,True,0.1811782584213054,0.1702677775969462
100944,False,0.1762867875424605,0.1730540569194261
100962,True,0.1833789642079845,0.1601679993233906
101160,False,0.1855244990192489,0.1544475237837635
101178,True,0.1702721504196083,0.1539167636578353
101376,False,0.1704123135952935,0.1578404478243238
101394,True,0.1776082052652698,0.1708354187343072
101592,False,0.1703992272512358,0.1581460894046187
101610,True,0.1765746512587296,0.1595322804616467
101808,False,0.1675301717409845,0.1539663938464283
101826,True,0.1748689738629653,0.1557663996020899
102024,False,0.1775771963184707,0.1585620479387935
102042,True,0.1638083236804242,0.1547231235642338
102240,False,0.1791242437624145,0.1708748568565806
102258,True,0.1778653679565563,0.1768487494677597
102456,False,0.1775752213931468,0.16242713109847
102474,True,0.1792180962107253,0.1690978327863617
102672,False,0.1648448110676228,0.1622490404404225
102690,True,0.175090395712724,0.1631366576405353
102888,False,0.1775324171940283,0.1674029621705822
102906,True,0.1708357237853565,0.1582764845886673
103104,False,0.1734471830874054,0.1559535022644526
103122,True,0.1754663865587613,0.1627842340025828
103320,False,0.174456375075253,0.1583752877522395
103338,True,0.1767824812630178,0.1648048448563467
103536,False,0.1791563217134386,0.1604444167418911
103554,True,0.1751860287913152,0.1701673931684391
103752,False,0.1831008615890516,0.1671147580289708
103770,True,0.1864712294282337,0.1533669842022875
103968,False,0.1696976551791064,0.1544267772554184
103986,True,0.1781281635938583,0.1611394849801277
104184,False,0.1833951032045086,0.1669880316037484
104202,True,0.1802889175624341,0.1553907534990756
104400,False,0.1796470291119535,0.1575898238714442
104418,True,0.1835718502572166,0.168566198469021
104616,False,0.1721495771876763,0.1595629453772397
104634,True,0.1818081979050503,0.1610209971460196
104832,False,0.1821913273297124,0.1637080193369814
104850,True,0.1753084528561373,0.1694827205753114
105048,False,0.1713670832730376,0.1606520978651411
105066,True,0.1744913313478436,0.1716030220744002
105264,False,0.1728905126731225,0.1505070895081265
105282,True,0.1699506509112968,0.1553212803227637
105480,False,0.1712130170542625,0.1584997847893176
105498,True,0.1816406668057139,0.1606898425069349
105696,False,0.1671980891897553,0.1649737078711695
105714,True,0.1788768292748661,0.1566586387366745
105912,False,0.1861085340915403,0.1659766424867826
105930,True,0.181995649425986,0.1660958019457278
106128,False,0.1750414500434681,0.1526747751937522
106146,True,0.1796133830115879,0.1679439880770948
106344,False,0.1778893240295156,0.1447640725614355
106362,True,0.1685619061496205,0.1619948604490037
106560,False,0.1746024549286134,0.1586678696555598
106578,True,0.1785296527722158,0.166523685467218
106776,False,0.1761200034040866,0.1542877180025461
106794,True,0.1775142765106291,0.16517409578782
106992,False,0.1709851665828503,0.1513044366750796
107010,True,0.1758910941731111,0.157783346163023
107208,False,0.1738835689583935,0.1639734087947472
107226,True,0.1766210697605571,0.1628486418493706
107424,False,0.1758566713849025,0.1658141196134359
107442,True,0.1728080924037409,0.1602776424169222
107640,False,0.1661177600953359,0.1674021528123632
107658,True,0.1876136703939047,0.1573595994151556
107856,False,0.1723554266187617,0.1556448585754519
107874,True,0.1756131805160939,0.1585972641608352
108072,False,0.1698755478686444,0.1696694178503154
108090,True,0.1739707419131194,0.1583062062372056
108288,False,0.1693680063000323,0.1695572652093341
108306,True,0.1764619760470828,0.167189759224059
108504,False,0.1702091753391331,0.1546757943708376
108522,True,0.1773596982085069,0.1536442529884393
108720,False,0.1662465677734525,0.1510047768822773
108738,True,0.1715848844990508,0.1643022583785264
108936,False,0.1857982519276973,0.1679465913718546
108954,True,0.1795236968975561,0.1742978833557066
109152,False,0.178921282471041,0.1554667923911619
109170,True,0.1814374038551787,0.1481749697573113
109368,False,0.1746907266578158,0.161472307574717
109386,True,0.1811900455942915,0.1566540169683461
109584,False,0.1779114720701539,0.158938078202505
109602,True,0.1899398399678767,0.1642981734676395
109800,False,0.1790997015970424,0.1652773146038959
109818,True,0.1664581799063672,0.1640131707387888
110016,False,0.162664099971363,0.1639630683722232
110034,True,0.1701779568722249,0.1588144356913631
110232,False,0.1821768334405088,0.1684145779958661
110250,True,0.187677504438383,0.1763597410160217
110448,False,0.1793012655000597,0.1670932912538779
110466,True,0.1797032098133039,0.1539254163351406
110664,False,0.1660348307513427,0.1656876436015606
110682,True,0.1783787922660758,0.1570125869991973
110880,False,0.1779032577817366,0.1643339738113587
110898,True,0.1703375712403242,0.1606813031030783
111096,False,0.17488052759131,0.1498509227579913
111114,True,0.1704896861107683,0.1582696342151806
111312,False,0.1791224154196699,0.1664659928743728
111330,True,0.1682557433708291,0.1558958760312915
111528,False,0.1753079110080285,0.1652792784425693
111546,True,0.1792201777538875,0.1561485102261186
111744,False,0.1749260180900176,0.1594589440753658
111762,True,0.1737379417730399,0.1514637403556377
111960,False,0.1746849587868132,0.1567236248519438
111978,True,0.1697046159112485,0.1551473081441569
112176,False,0.1823199190861974,0.1649158843793912
112194,True,0.1674911219096978,0.1443088594242236
112392,False,0.179175227853273,0.148257067036836
112410,True,0.1773628472436662,0.14748877570847
112608,False,0.1645177960764153,0.1518055399768803
112626,True,0.1784915879987864,0.1750512751806202
112824,False,0.1751879597572798,0.1572947810038262
112842,True,0.166755814536276,0.1523651200498988
113040,False,0.1801104100710404,0.1589873616353492
113058,True,0.1855988948928716,0.1771665498381917
113256,False,0.1818615051983905,0.1612683907500783
113274,True,0.1760524123930783,0.1626191533013062
113472,False,0.164090780999774,0.156517296108945
113490,True,0.1800150012642345,0.1654121475359895
113688,False,0.1693868570814272,0.1698999221439638
113706,True,0.1769499183944814,0.1620708602756056
113904,False,0.172406732906417,0.1601136928198105
113922,True,0.1659205444854625,0.1562843972436705
114120,False,0.1681600244479867,0.1524964301626947
114138,True,0.1733884337968423,0.1539099385373252
114336,False,0.1783666187727267,0.1494894913100481
114354,True,0.1695002255295595,0.1561661135716995
114552,False,0.173146157762894,0.1616807159108139
114570,True,0.1840359547443563,0.1668412759129448
114768,False,0.1655694637658813,0.1524319454694678
114786,True,0.1792115598785909,0.1677369791801687
114984,False,0.1677001539693808,0.1451766376812765
115002,True,0.1642372409046063,0.147249527885132
115200,False,0.1725285832230997,0.1590731422547177
115218,True,0.1845927026261254,0.1534546551753826
115416,False,0.1688238403317471,0.1609575462011591
115434,True,0.1819450943483552,0.168384000341209
115632,False,0.1759527957997214,0.1646200098754041
115650,True,0.1854364385700308,0.1690087242155303
115848,False,0.1750536878166239,0.1477712944709449
115866,True,0.1780847010464558,0.160363030877801
116064,False,0.1807075883722726,0.1586893409053014
116082,True,0.1635412731403273,0.1624951901477407
116280,False,0.1711438302818068,0.1620431341333091
116298,True,0.1730960214108943,0.1445237339778793
116496,False,0.1729051472914218,0.1697898505822112
116514,True,0.172745405178396,0.1564656780909308
116712,False,0.1687781836050786,0.1539484714717006
116730,True,0.1846257684753554,0.1785597869653022
116928,False,0.1728744042964548,0.1544263692146023
116946,True,0.1714410837711664,0.1509097586304182
117144,False,0.1796521818288028,0.1772408481628445
117162,True,0.1818675799097735,0.155179826972677
117360,False,0.184039701405506,0.1727777411516217
117378,True,0.1632578373138464,0.1450289213777519
117576,False,0.1799188406772779,0.1683930017501781
117594,True,0.168706274525678,0.1528445709754034
117792,False,0.1809172325062357,0.1688757558066095
117810,True,0.1771118718209789,0.1624640690404103
118008,False,0.1696759667523464,0.1686893056419889
118026,True,0.16653659804556,0.1582414318191296
118224,False,0.1743181925056971,0.1562711062982059
118242,True,0.1752123142526248,0.1513415204176064
118440,False,0.1672551689324402,0.1626472825488848
118458,True,0.1750343813020143,0.1569741286586352
118656,False,0.1718283334294145,0.1594937088774387
118674,True,0.1650978897046691,0.1536844272932293
118872,False,0.1664702902046079,0.1624266129404935
118890,True,0.1741145857517565,0.1598957950067512
119088,False,0.1869442954629259,0.1579290927028514
119106,True,0.1709979435698986,0.1541220586314282
119304,False,0.1711125265380455,0.1489370875231774
119322,True,0.1786675445360145,0.155969311500266
119520,False,0.1730507865068878,0.1640019098436363
119538,True,0.1748971158400412,0.1710796931428334
119736,False,0.170959802315562,0.1522379980979104
119754,True,0.1736184422785924,0.1613582547603012
119952,False,0.156090337386043,0.1468010253845622
119970,True,0.1753719733457198,0.1595281221632661
120168,False,0.1684566331389451,0.1575668550953018
120186,True,0.1743283552744801,0.1628211397074238
120384,False,0.1662745329320363,0.161157537153472
120402,True,0.1827174260743888,0.1664481845950255
120600,False,0.1728047334004831,0.149604931284974
120618,True,0.1786399616557046,0.161366743535941
120816,False,0.1670357410004292,0.1509783850306352
120834,True,0.1830323003840238,0.1648101254283349
121032,False,0.1828846301561969,0.1542271250806869
121050,True,0.1760900942349514,0.1626426036167066
121248,False,0.1777565562397208,0.1773988477042759
121266,True,0.1735955904306822,0.1509653261703697
121464,False,0.1781354952202755,0.16509739622504
121482,True,0.1747364788621656,0.1514917947165376
121680,False,0.1792861271310319,0.1726953345421974
121698,True,0.1793796540024609,0.1623910204929687
121896,False,0.1758808272708388,0.1708084857802971
121914,True,0.1622393002322665,0.1444496402186937
122112,False,0.1770807620246842,0.1620683513868777
122130,True,0.172996626154753,0.1611207566546007
122328,False,0.1719243940237369,0.1533631978977472
122346,True,0.1767453874663649,0.1491033943406522
122544,False,0.1729776162126771,0.1541985122875203
122562,True,0.1775285827217295,0.1554419667570395
122760,False,0.1749813606993047,0.1565780618844981
122778,True,0.1665745474855182,0.1473899217806518
122976,False,0.1885288235715684,0.1746445773481071
122994,True,0.1718446642310867,0.1607949523265775
123192,False,0.1698161607450587,0.1705435244286612
123210,True,0.1857393271862571,0.1632305561727753
123408,False,0.1815432795515026,0.1602168272327662
123426,True,0.1732653714939177,0.158051464878246
123624,False,0.1759519057389047,0.1613642063191792
123642,True,0.1672703987735359,0.1584487649026187
123840,False,0.1713321986332179,0.1665347798371659
123858,True,0.1713966419566331,0.1561960714855179
124056,False,0.1642110604640474,0.1640093994892239
124074,True,0.1670373537245666,0.1472631764757626
124272,False,0.1702478068111557,0.167205117668639
124290,True,0.1760206913838907,0.1599248681563474
124488,False,0.1897054938245457,0.1647028752712532
124506,True,0.1706444978861111,0.1510065258449727
124704,False,0.1723910928184429,0.162204243854748
124722,True,0.1765842278321953,0.1565253532511006
124920,False,0.1826655563699394,0.1474044309928078
124938,True,0.169992049369538,0.1667077821397068
125136,False,0.1839345150250282,0.1601503261042237
125154,True,0.1765017182713883,0.1676718581012409
125352,False,0.1748296925912291,0.1672331622310748
125370,True,0.1863916839748208,0.1602373615963044
125568,False,0.1782683454263456,0.1607020412105101
125586,True,0.1844995600894904,0.1569820218733328
125784,False,0.1777986594446386,0.1668885567950608
125802,True,0.1632773839103221,0.1411928667211263
126000,False,0.1785101820857828,0.1584533094162639
126018,True,0.1728211281974593,0.164135566695013
126216,False,0.1621521665691264,0.1547953626343651
126234,True,0.1771418118066635,0.1661652407772779
126432,False,0.1755297040747902,0.1675807778247794
126450,True,0.1680950432746012,0.1609382763594452
126648,False,0.1793561033700973,0.1582114628135135
126666,True,0.1739031981344674,0.1675205495925446
126864,False,0.1686568492855018,0.1556590469693639
126882,True,0.171827156609145,0.1591582669454457
127080,False,0.1679073912609906,0.1569836105905341
127098,True,0.167162564585063,0.1580017167270244
127296,False,0.1765418702392227,0.162868628697312
127314,True,0.1706585088615693,0.1636217038523388
127512,False,0.1681116391337693,0.1572981732563906
127530,True,0.182269977333046,0.1666218756437525
127728,False,0.1823065686374639,0.1587197940781941
127746,True,0.1706218687738927,0.153754551926066
127944,False,0.1703517789680537,0.1611806354361693
127962,True,0.1705038846266878,0.1512953165031791
128160,False,0.1710453813819134,0.1535575448852588
128178,True,0.1764730933709284,0.151320897279323
128376,False,0.1769875371350702,0.1642127292968768
128394,True,0.1819508395200237,0.1799674158471522
128592,False,0.1783324007680214,0.1639226563425168
128610,True,0.1700180811825083,0.1628751869723732
128808,False,0.1756665983768687,0.1531069389647276
128826,True,0.1760233424308551,0.1593031178165616
129024,False,0.1772786742062649,0.1630959326213428
129042,True,0.178845439235821,0.1661281540353823
129240,False,0.1752748485465934,0.1548370725683666
129258,True,0.1852068165447324,0.1633149184061173
129456,False,0.1712221643024449,0.157666598177736
129474,True,0.1745120719643795,0.1601064263919873
129672,False,0.1775825411119967,0.1566258387775534
129690,True,0.1793536438342647,0.1702498776117849
129888,False,0.187629087351408,0.1627569584992979
129906,True,0.1906427744090855,0.1762700717408465
130104,False,0.1664706598967233,0.1476952875845522
130122,True,0.1850094146999857,0.1602011193712615
130320,False,0.1842717303200702,0.1532736987717591
130338,True,0.1811210270321528,0.1733036579803927
130536,False,0.1721537913590452,0.141575436098791
130554,True,0.1702351847089606,0.1592819450796199
130752,False,0.182480618936742,0.1618316262473533
130770,True,0.1771183056086174,0.1638293524134744
130968,False,0.1753220560880504,0.1518913001842565
130986,True,0.1683593831969596,0.1537562875275756
131184,False,0.1803047259730272,0.1710245038538082
131202,True,0.1770163376902913,0.1507125729445071
131400,False,0.1774392762871759,0.1521178255648293
131418,True,0.1722733286724926,0.1787921377713122
131616,False,0.1746002692076727,0.161500436364829
131634,True,0.1821925114717346,0.1537713608423675
131832,False,0.1764455857038476,0.1609612866368937
131850,True,0.1870595754421126,0.168423945457644
