,propWitnesses,percTransaction,operatingError,reportingError
209152,0.8,1.0,0.1774765181589745,0.1725757298577163
209368,1.0,1.0,0.1701259880159968,0.1689389656726648
209584,0.8,1.0,0.1694914174285222,0.158351868783637
209800,1.0,1.0,0.1712840585978521,0.1550496648572865
210016,0.8,1.0,0.1782246232650522,0.1654898078983246
210232,1.0,1.0,0.1757385996200295,0.1695025126947564
210448,0.8,1.0,0.1720565619505568,0.1483705450321545
210664,1.0,1.0,0.1833184962969496,0.1679348726418666
210880,0.8,1.0,0.1792258074918528,0.1697536668877457
211096,1.0,1.0,0.1716775649691066,0.161027496572133
211312,0.8,1.0,0.180384045603381,0.1629151370418325
211528,1.0,1.0,0.1745417724424555,0.1759708527674841
211744,0.8,1.0,0.1752379796599225,0.1677953470925023
211960,1.0,1.0,0.1830437662611099,0.1676653928425575
212176,0.8,1.0,0.1696326391327001,0.1606042457270924
212392,1.0,1.0,0.171349815209823,0.1530213555589971
212608,0.8,1.0,0.1784630847158345,0.1609342318290981
212824,1.0,1.0,0.1729425064149568,0.1633177306143327
213040,0.8,1.0,0.167096192007065,0.1569818178109518
213256,1.0,1.0,0.1734044866121931,0.159412607078366
213472,0.8,1.0,0.1742469083330678,0.1644374873249983
213688,1.0,1.0,0.1767856970719789,0.1849736024261004
213904,0.8,1.0,0.1752828485865857,0.1556423638247019
214120,1.0,1.0,0.1776867486511159,0.1693760539930649
214336,0.8,1.0,0.1656214440944287,0.1719837393666687
214552,1.0,1.0,0.17848508614872,0.1742696349516269
214768,0.8,1.0,0.1757937693147701,0.1700769109620474
214984,1.0,1.0,0.1756809284704111,0.1654422781227572
215200,0.8,1.0,0.1751395542465206,0.1623610185993131
215416,1.0,1.0,0.1761534783339176,0.1715211698411796
215632,0.8,1.0,0.1900098604463376,0.1572751205194631
215848,1.0,1.0,0.173677758534053,0.1621286856027707
216064,0.8,1.0,0.182498480436455,0.1553977576560938
216280,1.0,1.0,0.1744848166788969,0.1730537281702586
216496,0.8,1.0,0.1720413768617278,0.1581850248067468
216712,1.0,1.0,0.1794083585643583,0.1715121199143002
216928,0.8,1.0,0.183121339130664,0.1569664745205307
217144,1.0,1.0,0.166931279876465,0.1652081006719101
217360,0.8,1.0,0.1808651748087238,0.1732491091217381
217576,1.0,1.0,0.1807491920388442,0.1643765796953945
217792,0.8,1.0,0.1739832691791889,0.1627085854765678
218008,1.0,1.0,0.194444528268628,0.1701545282761204
218224,0.8,1.0,0.1710159440321734,0.1611196281617125
218440,1.0,1.0,0.1765857164366201,0.1739898656156029
218656,0.8,1.0,0.1735665220841016,0.1588150268063629
218872,1.0,1.0,0.1745217534775499,0.1761039645440474
219088,0.8,1.0,0.1769586121544406,0.1712346294911326
219304,1.0,1.0,0.1717279033891284,0.1771499536872245
219520,0.8,1.0,0.1797407861361951,0.1648334291608588
219736,1.0,1.0,0.172363588424479,0.1746918280515782
219952,0.8,1.0,0.1778525182387218,0.1693456920812019
220168,1.0,1.0,0.1769767381927857,0.1700550012502882
220384,0.8,1.0,0.171434510670944,0.1665438541705165
220600,1.0,1.0,0.1735859305457927,0.1499329169506433
220816,0.8,1.0,0.1788042953859196,0.1559718990859619
221032,1.0,1.0,0.177769968214214,0.1635846627647419
221248,0.8,1.0,0.1807378447947626,0.1621754371151703
221464,1.0,1.0,0.173775183596203,0.1658053412090488
221680,0.8,1.0,0.1656248666283469,0.1587195003359952
221896,1.0,1.0,0.1762692814673008,0.1706022290055274
222112,0.8,1.0,0.1828451626232682,0.1694761483891836
222328,1.0,1.0,0.182051584466492,0.1681551341014528
222544,0.8,1.0,0.1794774811416671,0.1631937240306758
222760,1.0,1.0,0.177397424871319,0.172382164688385
222976,0.8,1.0,0.1809544417003083,0.1676346763734654
223192,1.0,1.0,0.1766134566205263,0.1719672215803463
223408,0.8,1.0,0.1778523424210473,0.1593658518246087
223624,1.0,1.0,0.1748786552826396,0.1712004702135995
223840,0.8,1.0,0.1802435897499446,0.15930609377872
224056,1.0,1.0,0.1867830700420389,0.1709555369454409
224272,0.8,1.0,0.1754926503197392,0.1691906480374687
224488,1.0,1.0,0.1690642810302764,0.1792635347319756
224704,0.8,1.0,0.1796601630509078,0.1636584020424388
224920,1.0,1.0,0.1805018588146401,0.1755538228547855
225136,0.8,1.0,0.1715059033256568,0.176330373566325
225352,1.0,1.0,0.1727767177351256,0.1726413825018354
225568,0.8,1.0,0.1809433283140179,0.1625145647386646
225784,1.0,1.0,0.1782763780821548,0.1673020310126479
226000,0.8,1.0,0.1769854731285083,0.1644697138546764
226216,1.0,1.0,0.1763678489935415,0.1709921525472076
226432,0.8,1.0,0.1769514785025685,0.1566737188969095
226648,1.0,1.0,0.176846578746854,0.1707238556435721
226864,0.8,1.0,0.176804173941208,0.170358772505687
227080,1.0,1.0,0.1695903279383042,0.1712813507782956
227296,0.8,1.0,0.1833564255101437,0.1628995003414392
227512,1.0,1.0,0.1734229537898656,0.1775057440754111
227728,0.8,1.0,0.1784936418040709,0.1608355216696494
227944,1.0,1.0,0.178896175952562,0.160022604419513
228160,0.8,1.0,0.1764494063357774,0.1681435654309395
228376,1.0,1.0,0.1722367898731666,0.1670973078402759
228592,0.8,1.0,0.188567895989656,0.1690849427474458
228808,1.0,1.0,0.1643901758931061,0.1553903137656228
229024,0.8,1.0,0.1673051045972176,0.1558904220045609
229240,1.0,1.0,0.1686310239790582,0.1681404612947838
229456,0.8,1.0,0.1714990464647318,0.164285622053098
229672,1.0,1.0,0.1725928568659602,0.171053259751799
229888,0.8,1.0,0.1774489077009988,0.1721840659275938
230104,1.0,1.0,0.1779664121779762,0.1678686131064241
230320,0.8,1.0,0.1721234194653105,0.1580171576417728
230536,1.0,1.0,0.1781549605286466,0.1689411422085052
230752,0.8,1.0,0.1740812772262428,0.1629568675860967
230968,1.0,1.0,0.1823454857643398,0.1561788505339535
231184,0.8,1.0,0.1759818548486166,0.1566933596305844
231400,1.0,1.0,0.1728437660841728,0.1617431326614038
231616,0.8,1.0,0.1760036394420574,0.1622160844983911
231832,1.0,1.0,0.1788737615303376,0.1656255989034829
232048,0.8,1.0,0.1781228265894225,0.1692444930078008
232264,1.0,1.0,0.1687305284675828,0.1611411990257065
232480,0.8,1.0,0.175358391187406,0.1571201570283319
232696,1.0,1.0,0.1774328551135055,0.1714453155374502
232912,0.8,1.0,0.1729634330157358,0.174183520452852
233128,1.0,1.0,0.1722951529931596,0.167421253529468
233344,0.8,1.0,0.1726722410215426,0.1603339532170771
233560,1.0,1.0,0.1757138325329812,0.1790839150800617
233776,0.8,1.0,0.1617626883118652,0.1646464010882701
233992,1.0,1.0,0.179579444135671,0.1817431435226767
234208,0.8,1.0,0.1759066467040318,0.1531465491344256
234424,1.0,1.0,0.1846095661445042,0.1786374496747557
234640,0.8,1.0,0.1658892137091311,0.1555182347933727
234856,1.0,1.0,0.1665936570850276,0.1615243097005128
235072,0.8,1.0,0.1777419838901419,0.1717208172116105
235288,1.0,1.0,0.1802464817724894,0.1657516114042757
235504,0.8,1.0,0.17793179169574,0.1684053666788696
235720,1.0,1.0,0.1775915328802858,0.1706002330980142
235936,0.8,1.0,0.1686529356842001,0.1602389682832264
236152,1.0,1.0,0.1740716807706658,0.1666652199925782
236368,0.8,1.0,0.1801406163625842,0.1637852235300878
236584,1.0,1.0,0.1755160515386949,0.179232794609213
236800,0.8,1.0,0.1807009306400932,0.1675107311689753
237016,1.0,1.0,0.1795400292469046,0.1536475884224517
237232,0.8,1.0,0.1785654228729095,0.1515408488038758
237448,1.0,1.0,0.1824848129482446,0.1779444821135677
237664,0.8,1.0,0.1712565256817061,0.1376858219270431
237880,1.0,1.0,0.1767362428256436,0.1630966998959474
238096,0.8,1.0,0.1721538444929374,0.1626467271982763
238312,1.0,1.0,0.1757898863791906,0.1648580623803444
238528,0.8,1.0,0.1797360700432652,0.1663980705882263
238744,1.0,1.0,0.1730794220969934,0.1627317340303022
238960,0.8,1.0,0.1781003722402948,0.1561569827047081
239176,1.0,1.0,0.1658148895672195,0.1760008782199282
239392,0.8,1.0,0.1872822043534116,0.1678750106363071
239608,1.0,1.0,0.1723990412747708,0.1627981641136287
239824,0.8,1.0,0.1645030584390982,0.1678368886299295
240040,1.0,1.0,0.173809115438973,0.1747479373156349
240256,0.8,1.0,0.1745391792953315,0.1732991184454632
240472,1.0,1.0,0.1737087808030626,0.1684100217898193
240688,0.8,1.0,0.1658452460750068,0.1523704326348602
240904,1.0,1.0,0.1774472758841171,0.1625242987528
241120,0.8,1.0,0.1810710400031071,0.1644854119593029
241336,1.0,1.0,0.1829994633469042,0.1812865662187125
241552,0.8,1.0,0.1794392677913956,0.1700176831130961
241768,1.0,1.0,0.1709826750559087,0.1535171616187874
241984,0.8,1.0,0.1714968136387654,0.1724894738861983
242200,1.0,1.0,0.1735665348264588,0.1776877917370812
242416,0.8,1.0,0.1783246258199297,0.1685879010698821
242632,1.0,1.0,0.1710634550807468,0.1527961691886467
242848,0.8,1.0,0.180226419927767,0.1744311108877662
243064,1.0,1.0,0.170277509635721,0.163844652065464
243280,0.8,1.0,0.1753532690022456,0.1666635206926129
243496,1.0,1.0,0.1776190405235582,0.1651142377857916
243712,0.8,1.0,0.1744238884205664,0.1693370626819972
243928,1.0,1.0,0.1770732924159936,0.1634741292285509
244144,0.8,1.0,0.1780411421356198,0.1629527082272055
244360,1.0,1.0,0.1813294886252671,0.1817872927610854
244576,0.8,1.0,0.1761355967568388,0.1611307319415781
244792,1.0,1.0,0.168570297258227,0.1605056018543262
245008,0.8,1.0,0.1762891008995355,0.1675287912297441
245224,1.0,1.0,0.1810281608657175,0.1697574738641774
245440,0.8,1.0,0.1787190456690092,0.1604111696892245
245656,1.0,1.0,0.1840562974683933,0.1771340158981765
245872,0.8,1.0,0.1840564845490639,0.1701110984605779
246088,1.0,1.0,0.1777879040683617,0.1614364830170121
246304,0.8,1.0,0.1671848607709353,0.1703121401738973
246520,1.0,1.0,0.1702639231341724,0.1592999700185646
246736,0.8,1.0,0.1750638390016856,0.1547431013273093
246952,1.0,1.0,0.1840490213529891,0.1683417937676808
247168,0.8,1.0,0.1749845832730276,0.1805675844485296
247384,1.0,1.0,0.1816811200574316,0.1832026792205772
247600,0.8,1.0,0.1786764428688225,0.1715590571958766
247816,1.0,1.0,0.1784365171279908,0.1699670586171617
248032,0.8,1.0,0.1773040695456477,0.1655404661547453
248248,1.0,1.0,0.1684615043150752,0.164462607884346
248464,0.8,1.0,0.1725253902546881,0.1720911949896539
248680,1.0,1.0,0.174835046841415,0.172621296054491
248896,0.8,1.0,0.1858036030535043,0.1641370393797404
249112,1.0,1.0,0.172742086673975,0.1793059282155762
249328,0.8,1.0,0.174081507257889,0.1584214507549224
249544,1.0,1.0,0.180714548716787,0.1718576560772027
249760,0.8,1.0,0.1847246421187215,0.171274585039946
249976,1.0,1.0,0.1775504001575808,0.1821214743304212
250192,0.8,1.0,0.1846119017606689,0.1754007119034587
250408,1.0,1.0,0.1831903806918796,0.1731462043688393
250624,0.8,1.0,0.173713149246444,0.164765954378429
250840,1.0,1.0,0.1667187942333509,0.1564053236745685
251056,0.8,1.0,0.1730879023152647,0.1597590949366714
251272,1.0,1.0,0.1779412418134857,0.1620552433519093
251488,0.8,1.0,0.1705187311751345,0.1616616918689084
251704,1.0,1.0,0.1762020241299013,0.1730754224760178
251920,0.8,1.0,0.1749843612800465,0.1632582218441893
252136,1.0,1.0,0.1649945311836737,0.1775327996809282
252352,0.8,1.0,0.1724646345119714,0.1810839082333737
252568,1.0,1.0,0.1692125840168107,0.1618275965728034
252784,0.8,1.0,0.171556567429192,0.162232418116238
253000,1.0,1.0,0.1789041669248481,0.1687471563685796
253216,0.8,1.0,0.1736223894324047,0.1817604814567466
253432,1.0,1.0,0.1733929388251291,0.1665786853257612
253648,0.8,1.0,0.1858549668378575,0.1777235070242015
253864,1.0,1.0,0.1772247899413528,0.1613230868317242
254080,0.8,1.0,0.1814987855039638,0.1579564589963765
254296,1.0,1.0,0.1752194559854868,0.170421820007258
254512,0.8,1.0,0.1753761301531624,0.162000970085396
254728,1.0,1.0,0.1755558516184084,0.1575431168010383
254944,0.8,1.0,0.1761077836648737,0.1692547877778579
255160,1.0,1.0,0.1712752432728996,0.1652796910091475
255376,0.8,1.0,0.1755898601795039,0.1506609249627807
255592,1.0,1.0,0.1697866372999255,0.1695705637439176
255808,0.8,1.0,0.1662485678269328,0.1531350234195888
256024,1.0,1.0,0.1811198505224746,0.178165285861746
256240,0.8,1.0,0.1663630646130889,0.1622684664222809
256456,1.0,1.0,0.1802179283208901,0.184935438186092
256672,0.8,1.0,0.1754075887640057,0.1630260622304112
256888,1.0,1.0,0.1708290529435443,0.1705992227496298
257104,0.8,1.0,0.1784332930570988,0.1727324876112562
257320,1.0,1.0,0.1829664175776479,0.1640399555469127
257536,0.8,1.0,0.177461158953284,0.1721763848239166
257752,1.0,1.0,0.1677628427947423,0.1700128157180714
257968,0.8,1.0,0.1774399494055013,0.1752281461408483
258184,1.0,1.0,0.1726757491323677,0.1596872682529227
258400,0.8,1.0,0.1831350205855247,0.1789754542398677
258616,1.0,1.0,0.174491857204013,0.1546070404838687
258832,0.8,1.0,0.1743412150277934,0.1625710479130353
259048,1.0,1.0,0.1771656595285057,0.1668949193348947
259264,0.8,1.0,0.1780198269272802,0.1693175564521351
259480,1.0,1.0,0.1685390229622096,0.1737437144253157
259696,0.8,1.0,0.1870277165612963,0.1680694898128338
259912,1.0,1.0,0.1783375870743683,0.1641409523303388
260128,0.8,1.0,0.1840835438540234,0.1755884756946033
260344,1.0,1.0,0.1706060668601554,0.165175663748347
260560,0.8,1.0,0.1773008163736393,0.173222633861216
260776,1.0,1.0,0.1770707609218799,0.174130025549035
260992,0.8,1.0,0.1794750888044602,0.1754800395174867
261208,1.0,1.0,0.1706685578289221,0.163578213318714
261424,0.8,1.0,0.1738136039579208,0.1631659039620255
261640,1.0,1.0,0.1683338385567142,0.1669404293947623
261856,0.8,1.0,0.176912029055673,0.1739988930314691
262072,1.0,1.0,0.1827964242706111,0.1652996846132967
262288,0.8,1.0,0.1754801628277948,0.1817730289172841
262504,1.0,1.0,0.176543182613424,0.167901314309843
262720,0.8,1.0,0.176883516359643,0.1681985411935981
262936,1.0,1.0,0.1792568923705722,0.1679490823585855
263152,0.8,1.0,0.1796683663982139,0.1803279952364263
263368,1.0,1.0,0.1738387055617646,0.1600518549571591
263584,0.8,1.0,0.1748382777420375,0.1551157332232888
263800,1.0,1.0,0.1775759813101359,0.1718496967757798
264016,0.8,1.0,0.1782416231472539,0.173804204528407
264232,1.0,1.0,0.1806338730266795,0.1719113770865874
264448,0.8,1.0,0.1742497360683582,0.1572228079329153
264664,1.0,1.0,0.1745377566354745,0.1750686051402433
264880,0.8,1.0,0.1722767982139975,0.1654225518310373
265096,1.0,1.0,0.178044793678233,0.1597049725309846
265312,0.8,1.0,0.1815286464968623,0.1663287921853369
265528,1.0,1.0,0.1822531395622469,0.1868802157141297
265744,0.8,1.0,0.178647616674033,0.1722423017959157
265960,1.0,1.0,0.1795926181430367,0.1784304970974026
266176,0.8,1.0,0.1719935045963124,0.1527464585867773
266392,1.0,1.0,0.1714454212479263,0.1614147096569858
266608,0.8,1.0,0.1773965141399854,0.1656266464874895
266824,1.0,1.0,0.1677866298003005,0.1746385249945796
267039,0.8,1.0,0.1807793504883062,0.1815848577837954
267255,1.0,1.0,0.1730510870631553,0.1612840118952449
267471,0.8,1.0,0.1721303971876074,0.1753663285348263
267687,1.0,1.0,0.1798758448551646,0.1732434091974122
267903,0.8,1.0,0.184118405945719,0.1729017615353342
268119,1.0,1.0,0.164743002578355,0.1667396552246569
268335,0.8,1.0,0.1850975362354542,0.1714887793952197
268551,1.0,1.0,0.1778455559262206,0.1690374950722437
268767,0.8,1.0,0.1728100896034921,0.159307493277285
268983,1.0,1.0,0.1781294875255703,0.1549539419901543
269199,0.8,1.0,0.1739414864252019,0.1553037227617433
269415,1.0,1.0,0.1728159144931071,0.1528506193111634
269631,0.8,1.0,0.1826981757368103,0.156939732887471
269847,1.0,1.0,0.166146829157435,0.1615282503620335
270063,0.8,1.0,0.1755897575060515,0.1551417950321877
270279,1.0,1.0,0.1680508686741726,0.1704020385390968
270495,0.8,1.0,0.1716271850068211,0.1594809892829023
270711,1.0,1.0,0.1800161679773174,0.1671708097134772
270927,0.8,1.0,0.1723520997186833,0.1557589512275619
271143,1.0,1.0,0.1866019013434933,0.1732375272224862
271359,0.8,1.0,0.1714409878201613,0.1604070358255508
271575,1.0,1.0,0.1767151678193016,0.171542734379028
271791,0.8,1.0,0.1840621999039282,0.1716418340811342
272007,1.0,1.0,0.1806431885109575,0.1856325163841465
272223,0.8,1.0,0.1602087540159821,0.1589431422478924
272439,1.0,1.0,0.1806171375450653,0.1679512265708382
272654,0.8,1.0,0.1777931667692828,0.173666057224971
272870,1.0,1.0,0.1701859271331108,0.1566293264691266
273086,0.8,1.0,0.1812972808187391,0.1939292281948612
273302,1.0,1.0,0.1760048008781006,0.1655240851697568
273518,0.8,1.0,0.1756942104347184,0.1658731355002277
273734,1.0,1.0,0.1774637350843882,0.1543852405241902
273950,0.8,1.0,0.1690594531351777,0.1692716538959152
274166,1.0,1.0,0.16693549982593,0.1664629104834102
274382,0.8,1.0,0.1745585985147489,0.1581427100359942
274598,1.0,1.0,0.1747313304256243,0.1708416324866447
274814,0.8,1.0,0.1743569339773207,0.1527199357832043
275030,1.0,1.0,0.1742491088184856,0.165223179630512
275246,0.8,1.0,0.1806847244835326,0.1642800514261926
275462,1.0,1.0,0.1824102043936221,0.1858659954144789
275678,0.8,1.0,0.1802501173802508,0.1586556958284646
275894,1.0,1.0,0.1824736705815876,0.1643970306052931
276110,0.8,1.0,0.1734035147102971,0.1599809679771631
276326,1.0,1.0,0.1758245738100315,0.1486108057950066
276542,0.8,1.0,0.1811118489599859,0.1693096897098227
276758,1.0,1.0,0.169222451887513,0.1542890386049644
276974,0.8,1.0,0.1748647417099441,0.1542466047076348
277190,1.0,1.0,0.1743865981649842,0.1691981507606598
277406,0.8,1.0,0.1760017184846917,0.1580796816800437
277622,1.0,1.0,0.1733028778498913,0.1654318064814444
277838,0.8,1.0,0.1743938165815634,0.1722300783924496
278054,1.0,1.0,0.1743342381312761,0.157142772999037
278270,0.8,1.0,0.1762058424285998,0.1738540742374692
278486,1.0,1.0,0.1812607068214346,0.1752708542652958
278702,0.8,1.0,0.1765522699325671,0.1590041017368609
278918,1.0,1.0,0.1645525671287283,0.1554840477628824
279134,0.8,1.0,0.1782986061361524,0.163585934358528
279350,1.0,1.0,0.1820633912102517,0.1758361497600414
279566,0.8,1.0,0.1790481826106981,0.1573176910875037
279782,1.0,1.0,0.1852537087210312,0.1664520654197298
279998,0.8,1.0,0.172328307705477,0.1666059906800204
280214,1.0,1.0,0.1751527584698591,0.178409072026434
280430,0.8,1.0,0.179309951912269,0.156564751395441
280646,1.0,1.0,0.1747498718544583,0.1666869033031208
280862,0.8,1.0,0.1744589871753009,0.1750573034282054
281078,1.0,1.0,0.1718095325021412,0.1604566060930938
281294,0.8,1.0,0.1787112213662945,0.1646202677044228
281510,1.0,1.0,0.1771044270096642,0.1692405506866011
281726,0.8,1.0,0.1813300807505839,0.1629388495529922
281942,1.0,1.0,0.1762619794358809,0.1749143924279763
282158,0.8,1.0,0.1710165306173151,0.1496290176857576
282374,1.0,1.0,0.1740583665241102,0.1833364656982373
282590,0.8,1.0,0.1742042058558734,0.1689084933550408
282806,1.0,1.0,0.1674056150924816,0.1449126666478311
283022,0.8,1.0,0.1842064941206868,0.170043891202582
283238,1.0,1.0,0.1850933290606768,0.1680182011483965
283454,0.8,1.0,0.1765126625563401,0.1749875007697971
283670,1.0,1.0,0.1700627760195748,0.1598939952197833
283886,0.8,1.0,0.1746093774821071,0.1758953552164182
284102,1.0,1.0,0.1857428100895066,0.1598750527941723
284318,0.8,1.0,0.1746729946146335,0.1596435938857024
284534,1.0,1.0,0.1691050438967312,0.16524245090734
284750,0.8,1.0,0.1700969818386754,0.1620827294269578
284966,1.0,1.0,0.1736634096584055,0.1527323175064527
285182,0.8,1.0,0.1719991544994699,0.1642226154116216
285398,1.0,1.0,0.177513869026179,0.150657921203679
285614,0.8,1.0,0.1739779003689479,0.1569955448225249
285830,1.0,1.0,0.1726277377275126,0.1697927004735265
286046,0.8,1.0,0.1721258096612921,0.1715386163376042
286262,1.0,1.0,0.1713601592040354,0.1509848451496759
286478,0.8,1.0,0.1842133271979595,0.1696696649266918
286694,1.0,1.0,0.178407323129875,0.1728774602665112
286910,0.8,1.0,0.1720622967700965,0.162830394055002
287126,1.0,1.0,0.173852903173715,0.1646051620871661
287342,0.8,1.0,0.1685966781131768,0.1672754862400555
287558,1.0,1.0,0.173164274443769,0.1733500443872911
287774,0.8,1.0,0.1777962060835496,0.1620340255916287
287990,1.0,1.0,0.1753440717330172,0.1736222978029805
288206,0.8,1.0,0.1774972159262299,0.1723369409589077
288422,1.0,1.0,0.168311219905154,0.1548611312504512
288638,0.8,1.0,0.170450199529297,0.1537905917697728
288854,1.0,1.0,0.180268841128887,0.1722825929260714
289070,0.8,1.0,0.1700968864604163,0.171462637492817
289286,1.0,1.0,0.1719168346166726,0.1662475119871549
289502,0.8,1.0,0.1756317661170135,0.1647825488158113
289718,1.0,1.0,0.1705578026212124,0.1665883788921335
289934,0.8,1.0,0.1752028335224888,0.1568609817139691
290150,1.0,1.0,0.1792553727904561,0.1646137171085255
290366,0.8,1.0,0.1675138322177612,0.167220010852288
290582,1.0,1.0,0.181933656479878,0.1658291417964983
290798,0.8,1.0,0.1657064241074903,0.17393825563929
291014,1.0,1.0,0.1733662827152559,0.1771302185076691
291230,0.8,1.0,0.1862823944868476,0.1593282332914842
291446,1.0,1.0,0.1745397182299818,0.1498182052032401
291662,0.8,1.0,0.1817445996018825,0.1677775478090769
291878,1.0,1.0,0.1781394905799705,0.1649355550222545
292093,0.8,1.0,0.1800974436739086,0.1669797988164128
292309,1.0,1.0,0.1793215354481725,0.1691182321062401
292525,0.8,1.0,0.1779775703311649,0.177869191827271
292741,1.0,1.0,0.1775602825495241,0.1695740172621687
292956,0.8,1.0,0.1817891479840544,0.163825415773941
293172,1.0,1.0,0.1734848565838581,0.1482178583573886
293388,0.8,1.0,0.1802044961085662,0.1694789277694859
293604,1.0,1.0,0.166219733903266,0.1461484914229566
293820,0.8,1.0,0.1708458979313582,0.1494093015045076
294036,1.0,1.0,0.1802827239420015,0.1705553302721088
294252,0.8,1.0,0.1754926365674617,0.1624321614381643
294468,1.0,1.0,0.1784265124602513,0.168214424668397
294684,0.8,1.0,0.178787509333595,0.1634495380392763
294900,1.0,1.0,0.1749267828701627,0.1574578948616543
295116,0.8,1.0,0.1785640044935346,0.1670259167561983
295332,1.0,1.0,0.1776646589677291,0.1645701090180318
295548,0.8,1.0,0.1751466186944023,0.1600625039803639
295764,1.0,1.0,0.1774749284557666,0.1551870974875704
295980,0.8,1.0,0.1739364792286714,0.1766491068036493
296196,1.0,1.0,0.1772969341588354,0.1793285080844313
296412,0.8,1.0,0.1875305611699527,0.1755787361349933
296628,1.0,1.0,0.1668571282856841,0.1538458792826727
296844,0.8,1.0,0.173125905017938,0.1552241041501641
297060,1.0,1.0,0.1779508551097155,0.170790758617231
297276,0.8,1.0,0.1823411149932207,0.1635609552074478
297492,1.0,1.0,0.1695798010248778,0.1550556699173271
297708,0.8,1.0,0.1717780814478347,0.153537898451686
297924,1.0,1.0,0.1732520449504524,0.156935778074414
298140,0.8,1.0,0.177158284064776,0.1603331653820397
298356,1.0,1.0,0.1745564171680093,0.1569442862740848
298572,0.8,1.0,0.1834525651188008,0.1685293438706304
298788,1.0,1.0,0.1870697929669786,0.1665680514060515
299004,0.8,1.0,0.1835601003629767,0.1734524106704632
299220,1.0,1.0,0.1691123250264547,0.171131831507693
299436,0.8,1.0,0.1635672538562001,0.1576960328045144
299652,1.0,1.0,0.1827129049412926,0.1730389885716331
299868,0.8,1.0,0.1748552584099919,0.1612828593435929
300084,1.0,1.0,0.1824096198984927,0.1744931540744161
300300,0.8,1.0,0.1748475682293206,0.1680397182208656
300516,1.0,1.0,0.178690301571715,0.1755856168123356
300731,0.8,1.0,0.1776883893064343,0.1643961613151681
300947,1.0,1.0,0.1741506976313633,0.1626109154399601
301163,0.8,1.0,0.1726902867398261,0.1665282046913796
301379,1.0,1.0,0.1762909587422408,0.1659603721456713
301595,0.8,1.0,0.1770410256338389,0.1669251068138195
301811,1.0,1.0,0.1714047339577781,0.1446777772712227
302027,0.8,1.0,0.1870017143074951,0.184934408801901
302243,1.0,1.0,0.1855762317428953,0.1789502504265715
302459,0.8,1.0,0.1756931817275689,0.1719752967170948
302675,1.0,1.0,0.1754156536027195,0.1654170299801586
302890,0.8,1.0,0.1752259968549666,0.1693093508788278
303106,1.0,1.0,0.1801817083806614,0.166202675354573
303322,0.8,1.0,0.168498975444594,0.1560907127897131
303538,1.0,1.0,0.1734066182978094,0.1677192022061129
303754,0.8,1.0,0.1798010378364618,0.1636298746444042
303970,1.0,1.0,0.1727408643487766,0.1733799861837983
304186,0.8,1.0,0.1698732530713285,0.1540121179722681
304402,1.0,1.0,0.1813129512197774,0.1670719941263352
304618,0.8,1.0,0.1749549210150829,0.1663162293394948
304834,1.0,1.0,0.1828195023723343,0.1721515538769408
305050,0.8,1.0,0.1760841210318055,0.1781672693902208
305266,1.0,1.0,0.1769905548479081,0.1657929649523261
305482,0.8,1.0,0.1707460921928251,0.1592628478888899
305698,1.0,1.0,0.180704267785719,0.161584747973732
305914,0.8,1.0,0.1725636042405247,0.1555917332553298
306130,1.0,1.0,0.1740820982712539,0.1733819469370864
306346,0.8,1.0,0.1794550086220546,0.1721817185849726
306562,1.0,1.0,0.1823892512111101,0.1798434275703567
306778,0.8,1.0,0.1883319039201155,0.1676592277425778
306994,1.0,1.0,0.1730802483574104,0.182273335204222
307210,0.8,1.0,0.1745913973395604,0.179835227249696
307426,1.0,1.0,0.1722005821506763,0.1607220924525236
307642,0.8,1.0,0.1751589670210419,0.1522359746769978
307858,1.0,1.0,0.1772542439470204,0.1651888914655646
308074,0.8,1.0,0.1802291932511526,0.1808276444402509
308290,1.0,1.0,0.1795626798050053,0.1547561997078415
308506,0.8,1.0,0.1834250831047404,0.151201413037977
308722,1.0,1.0,0.1842153524535276,0.1626721318594858
308938,0.8,1.0,0.1771295864951757,0.1658965255369388
309154,1.0,1.0,0.1784413425003332,0.1615336691771596
309370,0.8,1.0,0.1792360899467875,0.1754868020223063
309586,1.0,1.0,0.1774758427687871,0.1677640225792012
309802,0.8,1.0,0.1752323045978798,0.1719510102805882
310018,1.0,1.0,0.1771857689119144,0.1680971371654688
310234,0.8,1.0,0.1778807901462082,0.1665914963895448
310450,1.0,1.0,0.1715636351256674,0.1513183039035336
310666,0.8,1.0,0.1831243612074936,0.1752288619839397
310882,1.0,1.0,0.1739111010153067,0.1770112917545422
311098,0.8,1.0,0.1711925231505418,0.1501061286815214
311314,1.0,1.0,0.1749264143459563,0.1741438900598556
311530,0.8,1.0,0.1784356252972122,0.1572653801818139
311746,1.0,1.0,0.1741726148086554,0.1637031186475775
311962,0.8,1.0,0.1710638056074689,0.1598737227989115
312178,1.0,1.0,0.1797723785427119,0.1874066684674007
312394,0.8,1.0,0.1754391989727665,0.1684921145788959
312610,1.0,1.0,0.1762864417082603,0.1695507280657235
312826,0.8,1.0,0.1837913014691949,0.1786392853613075
313042,1.0,1.0,0.1711372041696715,0.1757451765606006
313258,0.8,1.0,0.1755425823149606,0.1679077528756477
313474,1.0,1.0,0.1812626564091558,0.1642718998447915
313690,0.8,1.0,0.1738005916943213,0.1681366796039436
313906,1.0,1.0,0.1829205409335693,0.1642928555921796
