,velocity,operatingError,reportingError
98136,0.1,0.1743650243518338,0.1720339797398006
98137,0.2,0.1778645359269584,0.1654738572361563
98138,0.3,0.1752679377540766,0.1581677329733294
98139,0.4,0.1910271445838798,0.1631550196742863
98140,0.5,0.1697131325783516,0.1831115258209112
98141,0.6,0.143052487711465,0.1369823137212525
98142,0.7,0.2061899566876491,0.1367198899526516
98143,0.8,0.2769877392488389,0.1443272844504187
98144,0.9,0.2248645238611205,0.1551163312669971
98352,0.1,0.1855071297145109,0.1537170487577005
98353,0.2,0.1893637886614468,0.1738849580199517
98354,0.3,0.1823824110815602,0.1400640135537026
98355,0.4,0.1818173877505833,0.1761102352730115
98356,0.5,0.1709383610075158,0.1349432161070889
98357,0.6,0.1637085597872754,0.1412906546453755
98358,0.7,0.1804718360633546,0.1759380497470992
98359,0.8,0.1802607291799232,0.1365429970253605
98360,0.9,0.1985327215057022,0.1610600521776707
98568,0.1,0.1749037683441769,0.1608238548432392
98569,0.2,0.1757678179729453,0.1669892211488194
98570,0.3,0.1934094012590933,0.1674946498137444
98571,0.4,0.1569536869517016,0.163070278698544
98572,0.5,0.1599387137753397,0.1624620314468955
98573,0.6,0.1375728925899787,0.1560253468121329
98574,0.7,0.1729485750414191,0.1542206599844437
98575,0.8,0.2607827606178636,0.1748492856221647
98576,0.9,0.2070974151318218,0.1609483468565007
98784,0.1,0.1703305876550465,0.1701009450450538
98785,0.2,0.1751254933736651,0.1521466210219344
98786,0.3,0.1716631675784161,0.16447963411625
98787,0.4,0.1612147560591493,0.1495767930719854
98788,0.5,0.1578867695915371,0.1645974546395794
98789,0.6,0.1870322738401564,0.1711739274023712
98790,0.7,0.1890031199500559,0.1877433629516305
98791,0.8,0.3006093513836804,0.1594583846290026
98792,0.9,0.1745194608677368,0.1777883808991651
99000,0.1,0.1758023156809124,0.1566765589208036
99001,0.2,0.1774518332398869,0.160931433585825
99002,0.3,0.1723004835634247,0.1510812557319348
99003,0.4,0.1654653680158129,0.1393149923772908
99004,0.5,0.1763055926320801,0.1402554544063173
99005,0.6,0.1848649721626784,0.1588571031800459
99006,0.7,0.1926171524282788,0.1500960562816883
99007,0.8,0.1805812714651202,0.1547031679516036
99008,0.9,0.2316153745305738,0.1876818477808007
99216,0.1,0.1652824082991942,0.1471068625188137
99217,0.2,0.1682976521654757,0.1476836559744024
99218,0.3,0.1883465038339896,0.1749999785565234
99219,0.4,0.1610484496138496,0.1624594148742097
99220,0.5,0.172628995451331,0.1912849698414696
99221,0.6,0.2017185045274118,0.1573129899240631
99222,0.7,0.1872927799381085,0.1548130589120294
99223,0.8,0.1922148559898973,0.1850341835974674
99224,0.9,0.2672944817996046,0.1845585129118772
99432,0.1,0.1803821120692638,0.1639275566989058
99433,0.2,0.1692550822244504,0.15101822413225
99434,0.3,0.1913114425141763,0.1687599266704824
99435,0.4,0.1778092872667722,0.1348281086093804
99436,0.5,0.1998928279732544,0.1585800850059061
99437,0.6,0.1768609983495981,0.133048314802427
99438,0.7,0.1751523777045416,0.131073653613282
99439,0.8,0.1871257200711249,0.1581936743760257
99440,0.9,0.2003863654310298,0.1387677899614419
99648,0.1,0.1728531249785702,0.1529978554451424
99649,0.2,0.1911066745639009,0.1449470025901893
99650,0.3,0.1816230110329614,0.1466901811750175
99651,0.4,0.1427216948237389,0.1385176464275177
99652,0.5,0.1745291662139391,0.1616040702331077
99653,0.6,0.1739840869706739,0.1516577390167527
99654,0.7,0.1760003537087658,0.179238999796448
99655,0.8,0.2391087961209957,0.1355386268799267
99656,0.9,0.2091118691453209,0.1656533543781353
99864,0.1,0.1748637770917614,0.1550198023272025
99865,0.2,0.1906789288312264,0.1670860954986014
99866,0.3,0.1775733316789254,0.171624377920516
99867,0.4,0.1606282307952952,0.1537084617509891
99868,0.5,0.1790402480554749,0.1254638058890611
99869,0.6,0.1772414835263504,0.1262226608302616
99870,0.7,0.1465205272236699,0.1351438194799448
99871,0.8,0.170697993879013,0.1572490090274908
99872,0.9,0.154219750009853,0.1520932727213838
100080,0.1,0.1836141221260621,0.1697780735751326
100081,0.2,0.1736389837373431,0.1441773375738798
100082,0.3,0.1945900779069569,0.1489824398550461
100083,0.4,0.1678362396918574,0.1669113300959036
100084,0.5,0.184713522732089,0.1622509696007997
100085,0.6,0.1631300101413591,0.1790363965882828
100086,0.7,0.1581714931832302,0.1622730015363899
100087,0.8,0.2857001819561433,0.1757304597044384
100088,0.9,0.2598460957173503,0.1726674271133526
100296,0.1,0.1652469501165502,0.1465723045810084
100297,0.2,0.1882463819713311,0.1570541094599735
100298,0.3,0.1795619596461566,0.1459010627800086
100299,0.4,0.180481914054903,0.1818262446099166
100300,0.5,0.1698438461848256,0.1521283899552395
100301,0.6,0.1898669812397314,0.1639553806659027
100302,0.7,0.159074018491778,0.1680372729578244
100303,0.8,0.1893437660501922,0.1761629896013508
100304,0.9,0.1800141898026291,0.2229149003049523
100512,0.1,0.185734763204496,0.1631310782522445
100513,0.2,0.1726365866973528,0.1768719609692129
100514,0.3,0.1683192864033409,0.1440519455079325
100515,0.4,0.1566448361875367,0.1290673642999592
100516,0.5,0.1408222833909294,0.1615640974178575
100517,0.6,0.1648391419265022,0.1478958748361676
100518,0.7,0.1708112323192958,0.1471021339206725
100519,0.8,0.2292907699148824,0.1476147928340203
100520,0.9,0.2381843159360162,0.1665025629628557
100728,0.1,0.1761546273154129,0.1665672233490024
100729,0.2,0.1729341238311884,0.1867277979010606
100730,0.3,0.1737960709151224,0.1517263691068998
100731,0.4,0.1826907718653752,0.1628800315315164
100732,0.5,0.1771737920631171,0.1621747481792759
100733,0.6,0.1902350123173378,0.1512722364977748
100734,0.7,0.1754792474238712,0.159065525190454
100735,0.8,0.1307247291320828,0.165905325326783
100736,0.9,0.1571474380632924,0.1766900566909566
100944,0.1,0.1762867875424605,0.1730540569194261
100945,0.2,0.1772674063476351,0.1554876444832993
100946,0.3,0.167292383873041,0.1798055487474922
100947,0.4,0.1931070230617516,0.1953667609377405
100948,0.5,0.1526425804188587,0.1363459818735734
100949,0.6,0.1662407312800558,0.1862904793909244
100950,0.7,0.1663343106668748,0.144902058380081
100951,0.8,0.1682653611673465,0.1598623260965192
100952,0.9,0.1781258608152303,0.1740667163336821
101160,0.1,0.1855244990192489,0.1544475237837635
101161,0.2,0.1612739955569429,0.1654317064137339
101162,0.3,0.1589628814018887,0.1528800062483707
101163,0.4,0.1766626506001942,0.1239608747459414
101164,0.5,0.1882016036852439,0.1608635537424038
101165,0.6,0.1760958338526169,0.1724626708805096
101166,0.7,0.1566936497592519,0.1327991910593016
101167,0.8,0.1588598661644226,0.1481237329054867
101168,0.9,0.1835892958086406,0.1176959361455524
101376,0.1,0.1704123135952935,0.1578404478243238
101377,0.2,0.1832869360202583,0.1705626526203595
101378,0.3,0.1723544803340391,0.1691595516526416
101379,0.4,0.1864185935144913,0.1801987903148921
101380,0.5,0.1613405433258653,0.1608692148686594
101381,0.6,0.1611291473979768,0.1548076188365565
101382,0.7,0.1836394156037653,0.1544013297505198
101383,0.8,0.203220573687611,0.1221462600446271
101384,0.9,0.1879830132892357,0.1472288809278331
101592,0.1,0.1703992272512358,0.1581460894046187
101593,0.2,0.1883246635019729,0.1531719355664061
101594,0.3,0.1710070972619182,0.1665247970608893
101595,0.4,0.1609279255041154,0.1487465971251561
101596,0.5,0.1943539609213268,0.1640703294353665
101597,0.6,0.1599878461239185,0.1344104967848931
101598,0.7,0.1667358358520165,0.1563127418183871
101599,0.8,0.1743029079329807,0.1821001403496909
101600,0.9,0.1980553575090852,0.1801440596426388
101808,0.1,0.1675301717409845,0.1539663938464283
101809,0.2,0.1942627955933424,0.1725218280155145
101810,0.3,0.1976421331067409,0.1717451332671593
101811,0.4,0.1926580035629829,0.1725584958983712
101812,0.5,0.1599632899132564,0.1457832224819422
101813,0.6,0.2099346654144585,0.198575365279925
101814,0.7,0.1971991074355415,0.1509262086487083
101815,0.8,0.1870222322120494,0.1524095239028385
101816,0.9,0.1458377485528701,0.196265677708445
102024,0.1,0.1775771963184707,0.1585620479387935
102025,0.2,0.1691874995571259,0.1544509894426486
102026,0.3,0.1685929589922732,0.1538750196347866
102027,0.4,0.1707837740408511,0.1389281302754548
102028,0.5,0.1789171426177152,0.1511721814464781
102029,0.6,0.1461478991457852,0.1513786681809117
102030,0.7,0.187349325230318,0.1539502809705108
102031,0.8,0.1693250733128287,0.1653195652157448
102032,0.9,0.1531808591016945,0.1606987617477704
102240,0.1,0.1791242437624145,0.1708748568565806
102241,0.2,0.1792138171077543,0.1638420685834287
102242,0.3,0.1762801405736543,0.1633431380604359
102243,0.4,0.1560223241491833,0.1348983196583495
102244,0.5,0.1850576398191811,0.1966695993932268
102245,0.6,0.1922372062084961,0.1216267312374627
102246,0.7,0.2028281687341094,0.1987701004613954
102247,0.8,0.151790651679517,0.1472121198367383
102248,0.9,0.1706990009953184,0.1458757086174918
102456,0.1,0.1775752213931468,0.16242713109847
102457,0.2,0.1778060415483069,0.1712443904761919
102458,0.3,0.1812375361484167,0.1867027774477117
102459,0.4,0.1703950337226977,0.1524369433625449
102460,0.5,0.200188687650553,0.2100505725898446
102461,0.6,0.1459621988850433,0.139241822762412
102462,0.7,0.1482703229492631,0.1433897459434027
102463,0.8,0.1818427576107533,0.1471625803022723
102464,0.9,0.1659494725143415,0.1676399135578919
102672,0.1,0.1648448110676228,0.1622490404404225
102673,0.2,0.176706914447301,0.1520298686618527
102674,0.3,0.1724285197161462,0.154128655005328
102675,0.4,0.1694915294725282,0.1478867013302815
102676,0.5,0.184769155976733,0.1801182663334932
102677,0.6,0.1727596196418829,0.1624564212212592
102678,0.7,0.1517201250455711,0.1495268149982569
102679,0.8,0.1757621393360154,0.1529750161761002
102680,0.9,0.1688913495485969,0.1273480632505449
102888,0.1,0.1775324171940283,0.1674029621705822
102889,0.2,0.1790906474327242,0.1485113936346146
102890,0.3,0.1786775664006575,0.1606090821982461
102891,0.4,0.1571155590611503,0.1767497803758095
102892,0.5,0.1910078476262888,0.2079719403852399
102893,0.6,0.185999004421152,0.169206092619739
102894,0.7,0.1297659779892329,0.1241729361081743
102895,0.8,0.1851607929634456,0.1461571581491675
102896,0.9,0.2723749911297586,0.1659080902508512
103104,0.1,0.1734471830874054,0.1559535022644526
103105,0.2,0.1793496686993523,0.1719243489039455
103106,0.3,0.1546587871539155,0.1592842606193814
103107,0.4,0.1887977269881793,0.1559839278816358
103108,0.5,0.1718604037038787,0.1703355975943523
103109,0.6,0.1845876566462191,0.1555660407798868
103110,0.7,0.1564830515659473,0.1352880941530012
103111,0.8,0.1278247704625369,0.1536266596251459
103112,0.9,0.2740670988826118,0.1563300616150864
103320,0.1,0.174456375075253,0.1583752877522395
103321,0.2,0.1757528767964182,0.1509269970025757
103322,0.3,0.1732960240167782,0.1510010586246596
103323,0.4,0.1607709801872716,0.1509976794126115
103324,0.5,0.1761979488893152,0.1768276101760488
103325,0.6,0.175640483471502,0.1417874287817629
103326,0.7,0.1671409878960625,0.1306034885548109
103327,0.8,0.1674195167081801,0.1413578149455718
103328,0.9,0.203344118227533,0.1510034198351544
103536,0.1,0.1791563217134386,0.1604444167418911
103537,0.2,0.1636885700395455,0.1448632588944347
103538,0.3,0.1797220151589719,0.1395375299473242
103539,0.4,0.1664314208613943,0.1540071839289597
103540,0.5,0.1851333680705139,0.1672782533475437
103541,0.6,0.1659110415803422,0.168722131452157
103542,0.7,0.1764719997413577,0.1452704415022404
103543,0.8,0.1792617702723597,0.1656852775941187
103544,0.9,0.1471220345876497,0.1491702900977572
103752,0.1,0.1831008615890516,0.1671147580289708
103753,0.2,0.175166110834808,0.1515982755952646
103754,0.3,0.1649272439708001,0.1703625279784439
103755,0.4,0.1817350201043457,0.1665672954068064
103756,0.5,0.1578265244851395,0.1372857929112641
103757,0.6,0.1538725938196935,0.1473729730135706
103758,0.7,0.1638347113660196,0.1470821323712317
103759,0.8,0.2418003597953801,0.1467749147188272
103760,0.9,0.178122219690466,0.1560678864708961
103968,0.1,0.1696976551791064,0.1544267772554184
103969,0.2,0.187680901672442,0.1602357190172532
103970,0.3,0.1761646736663365,0.1770029963797844
103971,0.4,0.174273975847731,0.1481451094318491
103972,0.5,0.140146186696757,0.1642035124858366
103973,0.6,0.1861570595010578,0.1307569712541602
103974,0.7,0.2051233070192478,0.1686664617181994
103975,0.8,0.1746199389843729,0.120094490141417
103976,0.9,0.2051357409294323,0.1769145053674759
104184,0.1,0.1833951032045086,0.1669880316037484
104185,0.2,0.1816845712607785,0.160938413747979
104186,0.3,0.1786262979312026,0.1590621245692145
104187,0.4,0.1615436041632119,0.1470303088791967
104188,0.5,0.1554944452054053,0.1643791557524683
104189,0.6,0.1784987649754385,0.1643660444641626
104190,0.7,0.1863638333360192,0.1581841146348072
104191,0.8,0.1619275808390236,0.1564197837885541
104192,0.9,0.1954038731961964,0.1752501497554126
104400,0.1,0.1796470291119535,0.1575898238714442
104401,0.2,0.187288606769906,0.1556310820635038
104402,0.3,0.1744140322676328,0.1656733510390056
104403,0.4,0.1717290629153233,0.1655587299535519
104404,0.5,0.177209879524998,0.1711425569724305
104405,0.6,0.1879124334164079,0.1762440111474323
104406,0.7,0.1930019456738467,0.1610344703699917
104407,0.8,0.1660410616395803,0.179508904116932
104408,0.9,0.1829284277482087,0.1676015419415302
104616,0.1,0.1721495771876763,0.1595629453772397
104617,0.2,0.1776708986562135,0.1547877138928306
104618,0.3,0.1722085088918509,0.1688341863248981
104619,0.4,0.1738840210686892,0.1591378199054286
104620,0.5,0.1636618559074144,0.1606199111492015
104621,0.6,0.1614725722904157,0.1561646703212906
104622,0.7,0.1638729248000492,0.1590546936842823
104623,0.8,0.1702373965167346,0.140726323810899
104624,0.9,0.2235455735881616,0.197287191310299
104832,0.1,0.1821913273297124,0.1637080193369814
104833,0.2,0.1690789523535337,0.1756953486875667
104834,0.3,0.1807254890299476,0.1557114195389939
104835,0.4,0.1932650469649701,0.1590747491796977
104836,0.5,0.1844268192352771,0.1534401811360148
104837,0.6,0.1744210361450062,0.1674355199457075
104838,0.7,0.1851447306642656,0.1741784499375054
104839,0.8,0.1669661781181365,0.164957708725201
104840,0.9,0.1715802160864884,0.1665399554583048
105048,0.1,0.1713670832730376,0.1606520978651411
105049,0.2,0.1727787658516605,0.1636322498184386
105050,0.3,0.1917299092816337,0.1681904439235418
105051,0.4,0.159723032451418,0.1618003274797592
105052,0.5,0.1682358797654309,0.1690370952200066
105053,0.6,0.2004289955020073,0.1696031173576006
105054,0.7,0.1736793956347227,0.1504513311470798
105055,0.8,0.1829211500492514,0.1683910393386037
105056,0.9,0.1399236305437854,0.1189841932421611
105264,0.1,0.1728905126731225,0.1505070895081265
105265,0.2,0.1730732024317754,0.1589615148683335
105266,0.3,0.1930858640477168,0.1631052464780132
105267,0.4,0.1744248419131858,0.150692159768652
105268,0.5,0.1794836912362817,0.1642280050680471
105269,0.6,0.1739070079896026,0.1791298860113981
105270,0.7,0.1890351093528006,0.1961200062969766
105271,0.8,0.1550482477414763,0.171160938658488
105272,0.9,0.2051626334491222,0.1700074976703963
105480,0.1,0.1712130170542625,0.1584997847893176
105481,0.2,0.1687142155507277,0.1591198762919881
105482,0.3,0.203460202665363,0.1674128688456413
105483,0.4,0.1773968260342187,0.1689757169032308
105484,0.5,0.1540628407615028,0.148896459088421
105485,0.6,0.172817582846547,0.1467736341295137
105486,0.7,0.1349228014727585,0.142240466931814
105487,0.8,0.1720066908126678,0.1728620650174355
105488,0.9,0.189594745780658,0.1528129931199179
105696,0.1,0.1671980891897553,0.1649737078711695
105697,0.2,0.1774127824087612,0.1571671428081598
105698,0.3,0.1694382438114801,0.1753723931007467
105699,0.4,0.18088837635272,0.1690851204357635
105700,0.5,0.1611076099652055,0.168619912470337
105701,0.6,0.2143782451393702,0.1598068718671898
105702,0.7,0.2961728320052187,0.1980951616451377
105703,0.8,0.3011205032573343,0.1449687433670008
105704,0.9,0.1664222902367604,0.1958080143402805
105912,0.1,0.1861085340915403,0.1659766424867826
105913,0.2,0.1792173527394404,0.1586969599903568
105914,0.3,0.1651693591804895,0.1496675900674448
105915,0.4,0.1650833097345302,0.1639974907523541
105916,0.5,0.1728944487518929,0.1504454250794184
105917,0.6,0.1471052316131073,0.1784386245524906
105918,0.7,0.1755974313220767,0.1609770561836909
105919,0.8,0.1841337216722168,0.1778810331727648
105920,0.9,0.2030567988942578,0.2130956433442359
106128,0.1,0.1750414500434681,0.1526747751937522
106129,0.2,0.1696807218884503,0.1655317743658109
106130,0.3,0.1698268458165167,0.1502747619517311
106131,0.4,0.1715325783820929,0.1750495243786327
106132,0.5,0.1856547481580279,0.1435725190957235
106133,0.6,0.1789941118718447,0.1859513731499663
106134,0.7,0.1729526323065892,0.1473724265935777
106135,0.8,0.2085396306910754,0.1339925068562384
106136,0.9,0.2408157223496108,0.1390631549908504
106344,0.1,0.1778893240295156,0.1447640725614355
106345,0.2,0.1797761261054333,0.1459419822568787
106346,0.3,0.1812627174631752,0.1730652656859757
106347,0.4,0.1770800353671147,0.1646628440446995
106348,0.5,0.1704072373506621,0.1588767319913653
106349,0.6,0.185534041129333,0.1954962169326625
106350,0.7,0.2200091774742456,0.172175288403792
106351,0.8,0.2928147093413106,0.1914916859056513
106352,0.9,0.2208709724776047,0.1429898310826647
106560,0.1,0.1746024549286134,0.1586678696555598
106561,0.2,0.1665550179467032,0.172360640809368
106562,0.3,0.1685475737939866,0.1715775465120796
106563,0.4,0.1824716351626886,0.1753895463090521
106564,0.5,0.1699357375359114,0.1608781200727538
106565,0.6,0.1758278474988775,0.1504058297579837
106566,0.7,0.1694263475370256,0.1234332906722108
106567,0.8,0.1555942762520011,0.1271424615159576
106568,0.9,0.1639907621984669,0.1435321693849919
106776,0.1,0.1761200034040866,0.1542877180025461
106777,0.2,0.1742902888522237,0.1605313170669124
106778,0.3,0.1832764075313808,0.1745626240394708
106779,0.4,0.1829680305847991,0.1462045116935184
106780,0.5,0.1719949268306852,0.1540688899800698
106781,0.6,0.1721355143455002,0.1728306315545151
106782,0.7,0.1796572404253016,0.1767742060045624
106783,0.8,0.2370708628561153,0.1877200161488914
106784,0.9,0.2180086886080471,0.1797012965801268
106992,0.1,0.1709851665828503,0.1513044366750796
106993,0.2,0.173058232353743,0.1788798195888598
106994,0.3,0.1685286207036392,0.1404270344390899
106995,0.4,0.1686563501314101,0.1511859498023196
106996,0.5,0.188525994921022,0.1532674796513626
106997,0.6,0.1459899689827048,0.184161722008268
106998,0.7,0.1674250133070848,0.1666175574599703
106999,0.8,0.199609066159846,0.1450237646791111
107000,0.9,0.2147827252103893,0.1628770565614573
107208,0.1,0.1738835689583935,0.1639734087947472
107209,0.2,0.1610713738233281,0.141522234098176
107210,0.3,0.1914529304924437,0.1534536716423587
107211,0.4,0.1782625890845077,0.1602891844879486
107212,0.5,0.1815625259092373,0.1614953981735141
107213,0.6,0.1961638371329711,0.2038647462124696
107214,0.7,0.1734074080037629,0.1623154761928918
107215,0.8,0.2060628519854155,0.1559555057038674
107216,0.9,0.1565680730138165,0.1410896792644345
107424,0.1,0.1758566713849025,0.1658141196134359
107425,0.2,0.1714646216350148,0.1632202377213825
107426,0.3,0.1854653806905209,0.1865879624780946
107427,0.4,0.1600255217987652,0.1552990612487066
107428,0.5,0.1755505462952936,0.2235642773586025
107429,0.6,0.1740454864770061,0.1514526568850424
107430,0.7,0.1621844852362612,0.1347125519787292
107431,0.8,0.2453600757913361,0.1372627067183357
107432,0.9,0.1576103271751058,0.1640337810282638
107640,0.1,0.1661177600953359,0.1674021528123632
107641,0.2,0.1730155755892604,0.1367610411057515
107642,0.3,0.1748082289283808,0.1420603365650809
107643,0.4,0.1777059098702077,0.1621411181210569
107644,0.5,0.1685957773284836,0.1843179806987839
107645,0.6,0.1776650243775807,0.177882845594814
107646,0.7,0.1874619062410966,0.1745692200563987
107647,0.8,0.1601354856120683,0.1684671346522841
107648,0.9,0.1797559683465849,0.1595950637266161
107856,0.1,0.1723554266187617,0.1556448585754519
107857,0.2,0.1733010622290673,0.1627962450925174
107858,0.3,0.1960176568465266,0.1634551744373299
107859,0.4,0.2016020729544006,0.193651318676004
107860,0.5,0.1627789925729879,0.1552466718314241
107861,0.6,0.1696622319767138,0.1969861142758102
107862,0.7,0.2250800468483449,0.1955968476107122
107863,0.8,0.2123326556725508,0.1699082176490198
107864,0.9,0.2062164303199081,0.2203025166665295
108072,0.1,0.1698755478686444,0.1696694178503154
108073,0.2,0.1932893507633743,0.1652224103978853
108074,0.3,0.1795130444850894,0.166019833417408
108075,0.4,0.1875685233156068,0.1582947029350078
108076,0.5,0.1730001136026857,0.1621150706571167
108077,0.6,0.1666258008313003,0.1293586521670965
108078,0.7,0.216216331871178,0.1994190594640723
108079,0.8,0.1323961009448575,0.1098284274723218
108080,0.9,0.176977832763107,0.1084006040808701
108288,0.1,0.1693680063000323,0.1695572652093341
108289,0.2,0.1963889040275458,0.1622037963869504
108290,0.3,0.1840653247875533,0.1749687449079661
108291,0.4,0.1884336844470271,0.1656884131983406
108292,0.5,0.1737321177082311,0.1791264510504092
108293,0.6,0.1816030525747251,0.1449307523017049
108294,0.7,0.16383166852336,0.1653702487716991
108295,0.8,0.1254875469504038,0.1901438206793321
108296,0.9,0.2781616453806023,0.1417697851103343
108504,0.1,0.1702091753391331,0.1546757943708376
108505,0.2,0.1789477332304561,0.163214935600563
108506,0.3,0.1753987166860362,0.1782853121962156
108507,0.4,0.1790577372546836,0.1527337212703406
108508,0.5,0.1745918746824859,0.1454266597409458
108509,0.6,0.1609172244042298,0.1427298203697871
108510,0.7,0.1926502985666513,0.1420741551247716
108511,0.8,0.1809213936459268,0.2116205478480479
108512,0.9,0.1658073944009641,0.1690472471670767
108720,0.1,0.1662465677734525,0.1510047768822773
108721,0.2,0.1938168255341815,0.1643889226441688
108722,0.3,0.1742418249961516,0.1638024517527343
108723,0.4,0.1879171342592276,0.181339088399404
108724,0.5,0.1764079433117902,0.1660094995516819
108725,0.6,0.16202604804058,0.1190461788284979
108726,0.7,0.2203791706413035,0.1672168740942481
108727,0.8,0.1688052699694973,0.1549314599954098
108728,0.9,0.2230780739166253,0.1656494892343273
108936,0.1,0.1857982519276973,0.1679465913718546
108937,0.2,0.1739526011963755,0.1690251933949538
108938,0.3,0.1810569659863289,0.156442457311995
108939,0.4,0.1562273367383884,0.1645459883150955
108940,0.5,0.1889013776284731,0.1980937855802955
108941,0.6,0.1857154572658222,0.1492286186648972
108942,0.7,0.1750790639509669,0.1670006029854093
108943,0.8,0.3326219145704814,0.1396448018015448
108944,0.9,0.1668134886608545,0.173183943998835
109152,0.1,0.178921282471041,0.1554667923911619
109153,0.2,0.1685804333481897,0.1602523270451989
109154,0.3,0.1792145833134738,0.169819357456032
109155,0.4,0.1613125470422824,0.1456274835635384
109156,0.5,0.1631966438701411,0.1559942001407199
109157,0.6,0.1823833825086962,0.1424706782274101
109158,0.7,0.2200921617256423,0.1420290853127545
109159,0.8,0.1651158579168508,0.1363642538024382
109160,0.9,0.1892282882265437,0.1508718713539501
109368,0.1,0.1746907266578158,0.161472307574717
109369,0.2,0.1700962852984475,0.1505749677436602
109370,0.3,0.1692065048564476,0.1500569702220646
109371,0.4,0.1768272714790663,0.153917328871999
109372,0.5,0.2024528247036597,0.1524561604089389
109373,0.6,0.2330717031996152,0.1121379453851226
109374,0.7,0.1719169170607081,0.1741995473559996
109375,0.8,0.1724614350301445,0.1540451681646487
109376,0.9,0.1577060709141382,0.131193809585034
109584,0.1,0.1779114720701539,0.158938078202505
109585,0.2,0.1551137416212244,0.1522794668302784
109586,0.3,0.1914287453981003,0.1671315360900714
109587,0.4,0.1804717427302219,0.1376248561047731
109588,0.5,0.150987726644516,0.1584954279597079
109589,0.6,0.2004182001037339,0.1950268426865723
109590,0.7,0.1665960613771739,0.1632369879072603
109591,0.8,0.1854925683903089,0.1336283658776059
109592,0.9,0.2261550835122041,0.1362391720199884
109800,0.1,0.1790997015970424,0.1652773146038959
109801,0.2,0.1938266308568554,0.1612635683169438
109802,0.3,0.1866306642207968,0.1651584834839447
109803,0.4,0.1827416484809327,0.2003647311348934
109804,0.5,0.1488413833114769,0.1549442885672513
109805,0.6,0.204353436244358,0.1708056219726655
109806,0.7,0.1563324539482709,0.1655729083587671
109807,0.8,0.1976946225082273,0.1725511977777707
109808,0.9,0.3402915983276348,0.1199793710866756
110016,0.1,0.162664099971363,0.1639630683722232
110017,0.2,0.177512182262069,0.1379590170178714
110018,0.3,0.1648647624344065,0.1609068102738254
110019,0.4,0.1807326512643096,0.1460563626890484
110020,0.5,0.169268539593795,0.1590996827024174
110021,0.6,0.1800309087501328,0.1665791697969421
110022,0.7,0.1785563047173579,0.1581684185265497
110023,0.8,0.2617752519127829,0.1377169903255641
110024,0.9,0.1654329093108891,0.1433401428859551
110232,0.1,0.1821768334405088,0.1684145779958661
110233,0.2,0.1721505596633126,0.1579151534967688
110234,0.3,0.1690254260214063,0.1421094951492557
110235,0.4,0.1878760555691872,0.178903014903565
110236,0.5,0.1911125077149692,0.1582534157364846
110237,0.6,0.1889872217567608,0.1637241895776377
110238,0.7,0.1628251905646403,0.1728628362862794
110239,0.8,0.1887765873616628,0.1521522943378077
110240,0.9,0.150460994499528,0.1594199802268713
110448,0.1,0.1793012655000597,0.1670932912538779
110449,0.2,0.1784171384225417,0.1529011899946132
110450,0.3,0.170865235174534,0.1435335140690004
110451,0.4,0.1740692782498368,0.1386258115464466
110452,0.5,0.18643581077561,0.1673298684634619
110453,0.6,0.1792334362962382,0.1552937261187396
110454,0.7,0.1511220162566813,0.1516877412899633
110455,0.8,0.2147135989395789,0.1690157853935053
110456,0.9,0.1647210488364575,0.1769684712997598
110664,0.1,0.1660348307513427,0.1656876436015606
110665,0.2,0.166341995105185,0.1450552028208032
110666,0.3,0.1760305824673693,0.1850571699366408
110667,0.4,0.1807330378093977,0.1752194356563358
110668,0.5,0.1625049665691366,0.1710394696843291
110669,0.6,0.1744925693955479,0.1745263989967581
110670,0.7,0.180353614894573,0.1594849801234207
110671,0.8,0.1767756507192905,0.1467334088658689
110672,0.9,0.1689961293778752,0.1854912039953743
110880,0.1,0.1779032577817366,0.1643339738113587
110881,0.2,0.1727912384205419,0.1475622624626205
110882,0.3,0.1793089917192577,0.146993043528623
110883,0.4,0.1814741647293567,0.1716182610440066
110884,0.5,0.1960728610357843,0.1643966978762778
110885,0.6,0.1447084113188189,0.1609104350310696
110886,0.7,0.1748915056221696,0.1584596589904219
110887,0.8,0.1530249798299986,0.1565112703473708
110888,0.9,0.3005948985603683,0.15922738401928
111096,0.1,0.17488052759131,0.1498509227579913
111097,0.2,0.1750676709131636,0.1872638012152938
111098,0.3,0.16498956069301,0.1526293029677174
111099,0.4,0.1638322026230259,0.1664687557195843
111100,0.5,0.1671630262493067,0.1368411625874694
111101,0.6,0.1845764252822532,0.1265136644004835
111102,0.7,0.1694975060720695,0.1655889995993213
111103,0.8,0.2167285759506836,0.110491097867938
111104,0.9,0.1301513307101187,0.1343213101919559
111312,0.1,0.1791224154196699,0.1664659928743728
111313,0.2,0.1900009661813812,0.1700386923654429
111314,0.3,0.1627235309888851,0.1543954342706185
111315,0.4,0.172061794134951,0.155501312605216
111316,0.5,0.1721579696860453,0.1665827298266479
111317,0.6,0.2075055803260201,0.1538667573125273
111318,0.7,0.1576538916587203,0.1353554107374951
111319,0.8,0.157487166366584,0.1904221785388881
111320,0.9,0.2315998896431005,0.166083238751108
111528,0.1,0.1753079110080285,0.1652792784425693
111529,0.2,0.1868745316917511,0.1540563051133565
111530,0.3,0.1811284976577547,0.1439441656341272
111531,0.4,0.1861394159804474,0.1575273998694348
111532,0.5,0.1705080198009864,0.1816840892746538
