,useMalOp,useMalRep,operatingError,reportingError
407448,False,True,0.1737267261657741,0.1631303394945684
407664,True,True,0.1613411809046081,0.1579328183914561
407880,False,False,0.176254133078631,0.1617404533010887
408096,True,False,0.1290244081288775,0.1074347524546094
408312,False,True,0.165878827060477,0.157516361513227
408528,True,True,0.1749472628505471,0.1548362596033556
408744,False,False,0.1817548799615848,0.1487389622819864
408960,True,False,0.1471211352071819,0.117853925807747
409176,False,True,0.1783787707414578,0.1629770704968438
409392,True,True,0.1656870651527465,0.1490817885950303
409608,False,False,0.1797351927173132,0.1511337490906322
409824,True,False,0.1298426353664341,0.1240920708513371
410040,False,True,0.17558284322409,0.1566714283665709
410256,True,True,0.1682895806196945,0.1613704591372251
410472,False,False,0.1770953887162176,0.1596656214055475
410688,True,False,0.1369426033128186,0.120488323242805
410904,False,True,0.1762775626676297,0.1475905805411181
411120,True,True,0.1722101208551822,0.1656222177413386
411336,False,False,0.1713822847552404,0.1567936966928493
411552,True,False,0.1404953610714797,0.1160108829361246
411768,False,True,0.1689783225760615,0.1557807906658655
411984,True,True,0.1759242587912478,0.1501652371381565
412200,False,False,0.1785348350076172,0.1625259496426265
412416,True,False,0.1399377626071616,0.1195651110423773
412632,False,True,0.1765617384105228,0.1514534657074618
412848,True,True,0.1706604244518273,0.1582640045624842
413064,False,False,0.1661064858770485,0.1470553613460307
413280,True,False,0.1244306923613414,0.1182908336328785
413496,False,True,0.1769610961134082,0.1709758346083577
413712,True,True,0.1756792461311603,0.1651038614667107
413928,False,False,0.1755933701616832,0.1657952316583887
414144,True,False,0.1329782838860149,0.1071061665774609
414360,False,True,0.1663932660536472,0.1513398697038909
414576,True,True,0.1851747320548021,0.1739520055801532
414792,False,False,0.1801743117638841,0.1502312410874411
415008,True,False,0.134872573530456,0.1061206135878359
415224,False,True,0.1688918851711155,0.1554236219654725
415440,True,True,0.1791206146984918,0.1793323864397792
415656,False,False,0.1715266837405057,0.1738696277294572
415872,True,False,0.1301983188297486,0.1246588370028373
416088,False,True,0.1793200112235295,0.159802555160848
416304,True,True,0.1729433403119155,0.1501939935834896
416520,False,False,0.1820192662239761,0.1610207160480992
416736,True,False,0.1301252982887523,0.1084578695154558
416952,False,True,0.1922518956580428,0.1664807641830198
417168,True,True,0.1714511210301024,0.1564804996681403
417384,False,False,0.1675823206058277,0.15796523076287
417600,True,False,0.1313380128234849,0.1149712886882489
417816,False,True,0.1776831602454208,0.1681625752829346
418032,True,True,0.179467380515494,0.1477176084349144
418248,False,False,0.18199922345218,0.1669935073315749
418464,True,False,0.1409784776309795,0.1138117477427245
418680,False,True,0.1790363308734784,0.1653866331837845
418896,True,True,0.178200685737863,0.1610269089092864
419112,False,False,0.1736006944380588,0.1469634733234163
419328,True,False,0.129808565049087,0.1145979212878148
419544,False,True,0.1865067446355586,0.1536304925245292
419760,True,True,0.1744352561664458,0.1642004771040052
419976,False,False,0.1769308326809476,0.1619521705157481
420192,True,False,0.1330731733487705,0.1120513744197622
420408,False,True,0.175968417876185,0.1750946113267099
420624,True,True,0.1739439316425625,0.1543894151361799
420840,False,False,0.1731461691409996,0.1499703346258689
421056,True,False,0.1395973734158976,0.1171659530166781
421272,False,True,0.1719676281066399,0.1541605165841679
421488,True,True,0.1841933035951003,0.1550340032377998
421704,False,False,0.1740371865728626,0.1575287450191488
421920,True,False,0.1302956586675915,0.1104573775739568
422136,False,True,0.174524054157571,0.1468022060090983
422352,True,True,0.1711509923215627,0.1712338433258832
422568,False,False,0.1711351404253385,0.153352757487126
422784,True,False,0.1472267822945798,0.1344630142969994
423000,False,True,0.1753293585060589,0.1618071678269567
423216,True,True,0.1805244864722852,0.1564100413884999
423432,False,False,0.1706485261621158,0.1568312375553041
423648,True,False,0.1214576899382253,0.1211641678836155
423864,False,True,0.1814986867164913,0.1556977068382084
424080,True,True,0.1706986267077037,0.1607817728477531
424296,False,False,0.1706435616927953,0.1505202766475232
424512,True,False,0.1239795114015895,0.1110586625756539
424728,False,True,0.184057666459412,0.1604393745273981
424944,True,True,0.1617943253523951,0.149994862092843
425160,False,False,0.1721330354364351,0.1658324286426884
425376,True,False,0.1381815890194281,0.125941105733893
425592,False,True,0.1772743625516228,0.1617329269408841
425808,True,True,0.1749643896921972,0.158203339430912
426024,False,False,0.1740089443421737,0.1640094493689142
426240,True,False,0.1348696619371726,0.1152375915797887
426456,False,True,0.177070980814346,0.1678835580293984
426672,True,True,0.169640298165842,0.1694326950281128
426888,False,False,0.183128396874834,0.1587267833541605
427104,True,False,0.1282585851519266,0.1179961961791608
427320,False,True,0.1795756205099837,0.1623636335062253
427536,True,True,0.169827096237243,0.1551249646926267
427752,False,False,0.1815966331300079,0.1657597830375647
427968,True,False,0.1311775685462621,0.114218794402473
428184,False,True,0.1667566393440638,0.1575456297248906
428400,True,True,0.176721183517898,0.1506506123359221
428616,False,False,0.1684008360517782,0.1653184995679567
428832,True,False,0.13422192856756,0.1192887379068676
429048,False,True,0.1755102047084329,0.1540819540678868
429264,True,True,0.1726023635208484,0.1569885612095948
429480,False,False,0.1742172923668885,0.1670712986165093
429696,True,False,0.1397608899559002,0.1269808178245866
429912,False,True,0.1846252735221502,0.1617384972402794
430128,True,True,0.1708125058250739,0.1550578231886852
430344,False,False,0.1822011382866518,0.1686314386001715
430560,True,False,0.1438325527581595,0.1270184553111767
430776,False,True,0.1802214724380475,0.1596762475416848
430992,True,True,0.1705567096387444,0.1570194332493802
431208,False,False,0.1744675069560527,0.1651282744907704
431424,True,False,0.1311724678680257,0.112622884786885
431640,False,True,0.1768425057922232,0.1585954283872405
431856,True,True,0.1684670558548638,0.1609716821884431
432072,False,False,0.1823057760385679,0.1594736011637798
432288,True,False,0.1388930743655962,0.1143204543325409
432504,False,True,0.1724765520938902,0.1454951986766741
432720,True,True,0.1779924111823149,0.1549915095107686
432936,False,False,0.1855204301944149,0.1524365967746165
433152,True,False,0.1303916444420156,0.1195009733566977
433368,False,True,0.178149568616291,0.1664074206493469
433584,True,True,0.1702671385306919,0.1635711096784284
433800,False,False,0.1720819491710946,0.1588689142247726
434016,True,False,0.1356992388342491,0.1282522149091031
434232,False,True,0.1754248571230276,0.1642356813421339
434448,True,True,0.1733561609942729,0.154874719511238
434664,False,False,0.1684087220687251,0.1585329116872871
434880,True,False,0.1309663458829597,0.1063084788861376
435096,False,True,0.1717689664666394,0.1580607068152924
435312,True,True,0.1698963166781437,0.1434420428254685
435528,False,False,0.1804486777351569,0.1681085857757478
435744,True,False,0.1377223361199935,0.1188545301685932
435960,False,True,0.1651379019337242,0.1448902109042869
436176,True,True,0.1704327531873022,0.1625439484675253
436392,False,False,0.1658551101489377,0.1468385422393049
436608,True,False,0.142267102483517,0.115362042653614
436824,False,True,0.173380837975641,0.1564404765062325
437040,True,True,0.1807951868871222,0.159388651431289
437256,False,False,0.1765507700949476,0.1614585425900747
437472,True,False,0.1334675746135221,0.1210433060939361
437688,False,True,0.1663053437283621,0.1533906994128493
437904,True,True,0.1662241971551903,0.1480045091110119
438120,False,False,0.1818874142896472,0.1587446480027133
438336,True,False,0.1359091498730226,0.1156550882134675
438552,False,True,0.1796091523336698,0.1543672064573441
438768,True,True,0.1674230825093825,0.1487283581593361
438984,False,False,0.168640311363612,0.144306731608328
439200,True,False,0.1337841159636886,0.1167986267694091
439416,False,True,0.1809143835316832,0.1706057804634366
439632,True,True,0.1801125266048607,0.1458350096215618
439848,False,False,0.1834462632702688,0.1581661319440206
440064,True,False,0.1251097670702406,0.110341093706799
440280,False,True,0.1732739782433958,0.1692316585776949
440496,True,True,0.1675415609127874,0.1574875949636567
440712,False,False,0.1717821675910761,0.1508654962892288
440928,True,False,0.1338554600334526,0.1195489675290255
441144,False,True,0.1592767577357287,0.1499900321301712
441360,True,True,0.172299016159898,0.1663340886139021
441576,False,False,0.178926794474459,0.1636694617199218
441792,True,False,0.1386740119860937,0.1216486330243843
442008,False,True,0.1745412591542045,0.1567252181488477
442224,True,True,0.1737864969200566,0.1688104519071022
442440,False,False,0.1895308985563544,0.1695119064740043
442656,True,False,0.1341295565048196,0.1186388717010331
442872,False,True,0.175607927386094,0.1554904529025297
443088,True,True,0.1733692940926685,0.1602398644177855
443304,False,False,0.1751751310226276,0.1680605488893288
443520,True,False,0.1348141836496749,0.1150218815057645
443736,False,True,0.1671570079218678,0.1543046197863811
443952,True,True,0.1796068030918078,0.1656747781267871
444168,False,False,0.1727910514320971,0.1554180832480993
444384,True,False,0.12701866463,0.1184379842940644
444600,False,True,0.1716915521935657,0.156418165011906
444816,True,True,0.1767088139717519,0.1621631318566556
445032,False,False,0.1731605728674646,0.1528818286015524
445248,True,False,0.1385648335558812,0.1201141885766142
445464,False,True,0.1699371432272733,0.1602136797738298
445680,True,True,0.1772442318137478,0.1481500719671419
445896,False,False,0.1684923556682857,0.1534577121229464
446112,True,False,0.1444225564724696,0.1144419063688741
446328,False,True,0.1672952718127331,0.1621120255028218
446544,True,True,0.1762255176427263,0.158510332740943
446760,False,False,0.1745055525418043,0.1577306614737829
446976,True,False,0.1356877961867982,0.1273258378939255
447192,False,True,0.1645564419998615,0.1438645950612231
447408,True,True,0.1734910883495154,0.1614514333303345
447624,False,False,0.1738739625569366,0.1509950389770016
447840,True,False,0.138513420749443,0.1136956132286291
448056,False,True,0.1894112764503542,0.1687277955800724
448272,True,True,0.1775914417204245,0.1646290107260973
448488,False,False,0.1784194018350251,0.1598370941656005
448704,True,False,0.1326669926417689,0.1061434740761557
448920,False,True,0.1778694377336896,0.1596637932116262
449136,True,True,0.1683908303540269,0.1609461218907219
449352,False,False,0.1626760928573619,0.1546343596926045
449568,True,False,0.1279233487517965,0.1150528499287187
449784,False,True,0.1768084873065745,0.1668770565953796
450000,True,True,0.1778063691087427,0.1531800526634486
450216,False,False,0.1638820679348099,0.1539982459118815
450432,True,False,0.1267850555041894,0.1150762456608982
450648,False,True,0.1784848977404057,0.1517605935882455
450864,True,True,0.1697544519833376,0.1500042532928509
451080,False,False,0.1700171479541849,0.1450051159921089
451296,True,False,0.1321097353538697,0.1249173224095804
451512,False,True,0.1755978657633191,0.1602827204227885
451728,True,True,0.1768570538945027,0.1568122149509988
451944,False,False,0.1714514746055147,0.1515295745566798
452160,True,False,0.1331648063138188,0.1144638250858395
452376,False,True,0.1850320374305143,0.1595136252513991
452592,True,True,0.1718622671215829,0.1616306673417335
452808,False,False,0.1726037745887201,0.161395976779713
453024,True,False,0.1390122513399499,0.1194789949468759
453240,False,True,0.1625108747594968,0.1652260580831544
453456,True,True,0.169655653870429,0.1618911392219267
453672,False,False,0.1807923476699327,0.1669687625737544
453888,True,False,0.1289745310554304,0.1159633618599872
454104,False,True,0.1852581715856404,0.1609850733902717
454320,True,True,0.1661400986697187,0.1547708918567145
454536,False,False,0.1824974665282975,0.1792641553800115
454752,True,False,0.1371907428051661,0.1231699851220809
454968,False,True,0.1847792695961838,0.1762225550647062
455184,True,True,0.1728888144011926,0.1560249475076706
455400,False,False,0.1823377382330432,0.1610964831482325
455616,True,False,0.1344613261972321,0.1169859298882141
455832,False,True,0.1668467496249082,0.1544597132872714
456048,True,True,0.1686462651489698,0.1504011616287934
456264,False,False,0.1685258660761972,0.159378667214837
456480,True,False,0.1326602660498768,0.1101551447155072
456696,False,True,0.1741004021154834,0.1605291720423982
456912,True,True,0.1717169988269037,0.1774741383261673
457128,False,False,0.1779481784473272,0.1709449899416332
457344,True,False,0.1375375893406882,0.1251389212476097
457560,False,True,0.1724818125785515,0.1626204624468077
457776,True,True,0.1766503219720284,0.1675649921910985
457992,False,False,0.1716315470217486,0.1501422727204123
458208,True,False,0.1331098414740207,0.1183516831843787
458424,False,True,0.174605424737917,0.1759629826123113
458640,True,True,0.1788367653322007,0.1525811841077855
458856,False,False,0.1739456669871214,0.1708733777633183
459072,True,False,0.1323814215390732,0.1190948686696941
459288,False,True,0.1753143622702439,0.152989498688859
459504,True,True,0.1677119153813862,0.1571697492553606
459720,False,False,0.1714749438591257,0.154079920650666
459936,True,False,0.1355868397993931,0.1199669349663391
460152,False,True,0.1667696059979126,0.1571388363364775
460368,True,True,0.1719664003682543,0.1683307704585792
460584,False,False,0.17530850572073,0.1566715867012141
460800,True,False,0.134650730694317,0.1134933456348781
461016,False,True,0.1709966055206221,0.1702680410395295
461232,True,True,0.1617731175988565,0.1531533953276661
461448,False,False,0.1711794146956347,0.1579842925550701
461664,True,False,0.137843459251706,0.1199581346283462
461880,False,True,0.1729389513311255,0.1685640122862754
462096,True,True,0.175097038459085,0.1694940961805258
462312,False,False,0.1703794347189416,0.1663096905098377
462528,True,False,0.1423115180125342,0.1266261307034915
462744,False,True,0.1753218690719629,0.1454162577351489
462960,True,True,0.1663969514722122,0.1613576121861254
463176,False,False,0.1734938204616975,0.1568873096822718
463392,True,False,0.1309680872223947,0.1125780213027636
463608,False,True,0.1843836523207568,0.1554992754639327
463824,True,True,0.1623169374937728,0.1529691736187188
464040,False,False,0.1718857752343633,0.1689183591880462
464256,True,False,0.1337663921640016,0.1084025843914862
464472,False,True,0.1773027940487796,0.1539497375323966
464688,True,True,0.1806285177782439,0.1555884142247982
464904,False,False,0.1813329546627547,0.1649201172340014
465120,True,False,0.1405517559890532,0.1121315865790436
465336,False,True,0.1726416434804991,0.1614579488877354
465552,True,True,0.176170163180327,0.1606759036722583
465768,False,False,0.186836400015232,0.1653333492271421
465984,True,False,0.1357180789414274,0.1131828161457438
466200,False,True,0.1748628541636363,0.1620200977508105
466416,True,True,0.1787626476185956,0.16234486056569
466632,False,False,0.1701142739221724,0.1534602868078389
466848,True,False,0.1391995014448412,0.1069045635537093
467064,False,True,0.1715467803009473,0.1622903560114063
467280,True,True,0.1775152781636093,0.1556759916108547
467496,False,False,0.17471566790664,0.1583032745820815
467712,True,False,0.1315764807046887,0.1135184194485099
467928,False,True,0.1690241532578024,0.1468620380656371
468144,True,True,0.1723376333354571,0.1676356135546428
468360,False,False,0.171315046829843,0.1732891607764299
468576,True,False,0.1286771644448828,0.1109339493441327
468792,False,True,0.1785229282928932,0.1567088485238743
469008,True,True,0.1743602685602315,0.1461616707307683
469224,False,False,0.1767807716350226,0.1658800167097586
469440,True,False,0.1225325724990255,0.1051157116683031
469656,False,True,0.1782994767784595,0.1514984357619678
469872,True,True,0.1749282860146632,0.1639282134527218
470088,False,False,0.1752109921765454,0.154516415006889
470304,True,False,0.1283802881410608,0.1158041911167861
470520,False,True,0.1767657481364099,0.1598746082273126
470736,True,True,0.1682825883273809,0.157141235338225
470952,False,False,0.1676317941398824,0.1693257792146367
471168,True,False,0.1333629571162169,0.1238366201697616
471384,False,True,0.1746565174139443,0.1681016630627974
471600,True,True,0.1778712729666031,0.154361256378956
471816,False,False,0.1777055239182676,0.1670489724950344
472032,True,False,0.1425083733213527,0.1230852769197841
472248,False,True,0.1810184955710219,0.1696537928455966
472464,True,True,0.1783924395970378,0.1741463915218432
472680,False,False,0.1655404312846058,0.1529495421817511
472896,True,False,0.1427807881888991,0.1038449653101597
473112,False,True,0.1798292858779379,0.1771101493548562
473328,True,True,0.1767245175754818,0.159550524904013
473544,False,False,0.1744692097363509,0.1579765370445789
473760,True,False,0.1241033609723355,0.1143247620806831
473976,False,True,0.1855187346011794,0.1601430419609618
474192,True,True,0.1694261709574303,0.1525378402065307
474408,False,False,0.1778997903024644,0.1723829961101677
474624,True,False,0.1313523408431413,0.1069642360864592
474840,False,True,0.1744410728738471,0.1521385013610908
475056,True,True,0.1751687971533596,0.1571508132888517
475272,False,False,0.1715425920701788,0.1624931401705117
475488,True,False,0.1331194336485446,0.115081310764201
475704,False,True,0.1786252065166262,0.1675650051057994
475920,True,True,0.1727066183792109,0.1575663828993076
476136,False,False,0.163964787059505,0.1623895644091217
476352,True,False,0.13333020065696,0.1208632693644879
476568,False,True,0.1723713158792838,0.1388806614207736
476784,True,True,0.1619433613131814,0.1566789149545837
477000,False,False,0.1832515222223145,0.1671188305597823
477216,True,False,0.1406993019303098,0.1274108278276671
477432,False,True,0.1744168672522651,0.1733364244196432
477648,True,True,0.18298087737714,0.1692838069488255
477864,False,False,0.1770961280487924,0.1592969099308783
478080,True,False,0.1340868151998242,0.1177104437304755
478296,False,True,0.1713730771028816,0.1495574300742338
478512,True,True,0.1732707295949087,0.1481862490417073
478728,False,False,0.1739922879316616,0.1576234328159955
478944,True,False,0.1376954958061303,0.1131422334240893
479160,False,True,0.1706461748431562,0.1523749037442465
479376,True,True,0.1681442838555817,0.1591429177715436
479592,False,False,0.1749848294550835,0.1589501889717585
479808,True,False,0.1363944870035948,0.1188664545421429
480024,False,True,0.167492010136538,0.1573044984047958
480240,True,True,0.1718503963426121,0.159526934765499
480456,False,False,0.1840552587339664,0.1687098204247788
480672,True,False,0.1382882022048479,0.1120069709919028
480888,False,True,0.1762432283007725,0.1607680048926791
481104,True,True,0.1772481689380687,0.1541298850487146
481320,False,False,0.1816786678203778,0.1570665646155842
481536,True,False,0.1335292236010681,0.1152529944084467
481752,False,True,0.1749179424435636,0.1775294931678105
481968,True,True,0.1643160115967722,0.1566536864660812
482184,False,False,0.1694819561064242,0.1501316506419008
482400,True,False,0.1286170499539102,0.112507133210056
482616,False,True,0.1746915677491207,0.1568550117901815
482832,True,True,0.1789094975572157,0.1599373800216757
483048,False,False,0.1748756454031452,0.1612080423821243
483264,True,False,0.1333482253733978,0.1133167817114086
483480,False,True,0.1764692937536254,0.1609847306103206
483696,True,True,0.1714985894780288,0.1556740272580379
483912,False,False,0.1816103504335986,0.1562634781237282
484128,True,False,0.1375044784175877,0.1256075322196093
484344,False,True,0.1759117660614896,0.160431521024697
484560,True,True,0.1829257823598303,0.1688602492832573
484776,False,False,0.1752996479792865,0.1568226438259237
484992,True,False,0.1305302019427715,0.1089289707328242
485208,False,True,0.1721545802443323,0.1664879336325052
485424,True,True,0.1743116112758744,0.1568021283216894
485640,False,False,0.1747725825754112,0.1489833361794601
485856,True,False,0.1358552365500132,0.1280652774751076
486072,False,True,0.1779562534681807,0.161994125500987
486288,True,True,0.1669491830136449,0.1443654819535755
486504,False,False,0.1778477308751517,0.1521527318171403
486720,True,False,0.1445208536621762,0.1285700302200885
486936,False,True,0.1765119910122647,0.1611997438286075
487152,True,True,0.1813734698293209,0.1599000625802972
487368,False,False,0.164941492240708,0.1529786629000701
487584,True,False,0.1261587652035455,0.1126968606116903
487800,False,True,0.1674163354233917,0.1537607478244903
488016,True,True,0.1736295834075036,0.1541159917415525
488232,False,False,0.175193430438514,0.1572252790337342
488448,True,False,0.1327367859161369,0.1347290658560519
488664,False,True,0.1730356950103214,0.1640693445904254
488880,True,True,0.1747955857063709,0.1674392603303952
489096,False,False,0.1775375356231481,0.1630757077168503
489312,True,False,0.1289866676100119,0.1175637349073592
489528,False,True,0.173145306170147,0.157110735519462
489744,True,True,0.1797681843341058,0.1579837391846104
489960,False,False,0.17306143677814,0.1534891678777061
490176,True,False,0.1487326548584281,0.1199236056802708
490392,False,True,0.171938152374317,0.150554266006453
490608,True,True,0.1744288836323565,0.1688080104103323
490824,False,False,0.1718800762459774,0.1633233622324156
491040,True,False,0.1255900422405999,0.1191215162017437
491256,False,True,0.1791762068434768,0.1558871539648736
491472,True,True,0.1766657775991532,0.1564543847548169
491688,False,False,0.1699819935984257,0.1507870778175594
491904,True,False,0.1430641443363011,0.1134942450322778
492120,False,True,0.1694601644753196,0.158396285412059
492336,True,True,0.1691156019703649,0.1568185685918437
492552,False,False,0.1733689349459041,0.1564903128763053
492768,True,False,0.1362087917231884,0.1201632604483068
492984,False,True,0.1741228060621426,0.1564398768269643
493200,True,True,0.1583115551464956,0.1497441263330812
493416,False,False,0.17303992550551,0.1593168340970449
493632,True,False,0.1515369280388893,0.1327609398680692
493848,False,True,0.1794100381312286,0.157405597614496
494064,True,True,0.1683491875256053,0.1687284699348029
494280,False,False,0.1759409817069086,0.163511017345044
494496,True,False,0.147458003138391,0.1174724226955988
494712,False,True,0.1770572979743779,0.1571903854799831
494928,True,True,0.1707918974629012,0.1553568942261123
495144,False,False,0.1827565763098197,0.1527276273320441
495360,True,False,0.1327350362631897,0.1190152637898128
495576,False,True,0.1906180197585773,0.163044978857229
495792,True,True,0.1778101698888948,0.1713849404391249
496008,False,False,0.1716198527248071,0.162860496914591
496224,True,False,0.1292505957619611,0.0988976094126609
496440,False,True,0.1661484511125306,0.145105938999125
496656,True,True,0.1762589500267493,0.173181538605527
496872,False,False,0.1852391125241415,0.1586325116997086
497088,True,False,0.1416085072505462,0.1166816670032153
497304,False,True,0.180659991501621,0.1701502961421426
497520,True,True,0.1742671844222599,0.1668137196787158
497736,False,False,0.1767937089086249,0.1519442070596317
497952,True,False,0.1371319765343907,0.1201702640456259
498168,False,True,0.1862320715356991,0.1643014312473315
498384,True,True,0.1696543488134859,0.1587461702403367
498600,False,False,0.174748568374064,0.1731132746512044
498816,True,False,0.139456868779966,0.1248084739077984
499032,False,True,0.183117897878443,0.1609108111187921
499248,True,True,0.173264950595572,0.1630065089916353
499464,False,False,0.1761051308043989,0.1569482739201915
499680,True,False,0.1219255209244345,0.1063767150338383
499896,False,True,0.1688781847339349,0.1517577625397139
500112,True,True,0.1783836755365348,0.1557235965873585
500328,False,False,0.1839754179442168,0.1705594583791768
500544,True,False,0.1361706408007724,0.1123309013364159
500760,False,True,0.1674170286404511,0.1661576830226907
500976,True,True,0.1652504623568797,0.1544538265295048
501192,False,False,0.1778945426356482,0.1502075242045396
501408,True,False,0.1269964235425465,0.1147847980723645
501624,False,True,0.1819754668192704,0.1645531406610836
501840,True,True,0.1752203063860414,0.1691725240703282
502056,False,False,0.1817648762740585,0.1718281639410942
502272,True,False,0.1389068021652122,0.1132603606002681
502488,False,True,0.1770505054833243,0.1594969630910907
502704,True,True,0.1711840082060034,0.1594657106310392
502920,False,False,0.1745807448140423,0.1625011756858406
503136,True,False,0.1197943599522905,0.11825352659452
503352,False,True,0.1687093989512934,0.1522700700928478
503568,True,True,0.1791823251094499,0.1588903691605756
503784,False,False,0.1742755213180544,0.1620441444207938
504000,True,False,0.1414791782655075,0.1184745639526722
504216,False,True,0.1684072849409092,0.1481754044907102
504432,True,True,0.1734814359879708,0.1491566846206022
504648,False,False,0.1744269465637063,0.1527493277529846
504864,True,False,0.1298177589470442,0.1124923374866759
505080,False,True,0.1713430487011117,0.1545239774681918
505296,True,True,0.1681998831610099,0.1566165294850892
505512,False,False,0.1785835615390403,0.1675813417800301
505728,True,False,0.1375226013332861,0.1204818202345796
505944,False,True,0.1786847695893292,0.1474771349583472
506160,True,True,0.1752123202383889,0.1593734567211459
506376,False,False,0.170408020260569,0.1564291177872952
506592,True,False,0.1374657001556387,0.105258309031243
506808,False,True,0.1793684987274169,0.1510978430508449
507024,True,True,0.173888058544081,0.1658687895291818
507240,False,False,0.1726656885771665,0.1612478470182916
507456,True,False,0.1344891952026859,0.1219583756716951
507672,False,True,0.170023944765985,0.1708808352597515
507888,True,True,0.1698675186082481,0.1530306250394972
508104,False,False,0.1692493078813021,0.1518410712107469
508320,True,False,0.1332988092097616,0.1134590626912889
508536,False,True,0.1634743846017159,0.1552454132804851
508752,True,True,0.1745822004955836,0.1613779846380807
508968,False,False,0.1843071943967112,0.1642832330192928
509184,True,False,0.1456712820549265,0.1282030436378759
509400,False,True,0.1724950045931054,0.1609230527530956
509616,True,True,0.1753198644346323,0.1647822002715364
509832,False,False,0.1830311026612201,0.1689881302561482
510048,True,False,0.1294362764096203,0.1131434337077913
510264,False,True,0.1724715664244279,0.1513959683381604
510480,True,True,0.1740764599620451,0.1541285307531701
510696,False,False,0.184604590670331,0.1567426094871663
510912,True,False,0.1304523105443499,0.1252006233714375
511128,False,True,0.1721595009638475,0.165052268266752
511344,True,True,0.1749759240208382,0.1610729436002832
511560,False,False,0.1777540779649304,0.1577429222355847
511776,True,False,0.1362791770475232,0.1294480397062407
511992,False,True,0.1869956165283204,0.1779613567643257
512208,True,True,0.1688749567224943,0.1519013473609728
512424,False,False,0.1673678129215375,0.1562094608973696
512640,True,False,0.1243530600938687,0.1053576424143294
512856,False,True,0.1755538864389925,0.1708001999203679
513072,True,True,0.1763371785893787,0.1711642830663427
513288,False,False,0.1708860750146711,0.1656127116712723
513504,True,False,0.1464900958508519,0.1198501261120135
513720,False,True,0.1815837103922244,0.1703020383788097
513936,True,True,0.178275685383253,0.1616438013761258
514152,False,False,0.1698028372986089,0.1617723990503433
514368,True,False,0.1297156227282377,0.1076336572012595
514584,False,True,0.1711457594105442,0.1565232710394966
514800,True,True,0.1715681452748143,0.1615987555434526
515016,False,False,0.1753760331782412,0.167299943441446
515232,True,False,0.1408978320333626,0.1259767923273888
515448,False,True,0.1767799615536523,0.1546178041468816
515664,True,True,0.1743848485294245,0.1523850699913771
515880,False,False,0.1694255154468355,0.1629070686540083
516096,True,False,0.1468220212186932,0.1278352813602526
516312,False,True,0.1746458034924706,0.165042141702284
516528,True,True,0.1657357425355926,0.1527835938169271
516744,False,False,0.1758342654253571,0.1434585946973727
516960,True,False,0.1403208074050418,0.1153153537962914
517176,False,True,0.1785252884679191,0.1654937377892297
517392,True,True,0.1720784995199146,0.1554911504371244
517608,False,False,0.1806050657104308,0.1580537243462387
517824,True,False,0.1391288498922059,0.1226321773313012
518040,False,True,0.1702364086296635,0.1685945572272733
518256,True,True,0.1765152786051943,0.1653223007240233
518472,False,False,0.1630843669149053,0.1580107509929438
518688,True,False,0.1368611687177368,0.117042949840101
518904,False,True,0.1619394647646256,0.1615042894552687
519120,True,True,0.1686723459472551,0.1605598961145369
519336,False,False,0.1765114414952577,0.1535284836329362
519552,True,False,0.135776177411716,0.1179400299147682
519768,False,True,0.1761878651201971,0.1607272120007122
519984,True,True,0.1742323177855574,0.1565980530963186
520200,False,False,0.1767353029242347,0.1647785376196958
520416,True,False,0.1353173218420963,0.1171351642038953
520632,False,True,0.1590263570446552,0.1712571450661928
520848,True,True,0.1759424676837506,0.1595340652999528
521064,False,False,0.1743899200902123,0.1612067704916953
521280,True,False,0.1276088977771276,0.1210412043081713
521496,False,True,0.1624946200239437,0.1542432374781145
521712,True,True,0.169574148254311,0.1568912708575053
521928,False,False,0.1741387582407702,0.1563975240164017
522144,True,False,0.1301917353383027,0.1167204385391814
522360,False,True,0.1787469659143786,0.1601245746950773
522576,True,True,0.1864011115397653,0.1791640213120116
522792,False,False,0.1782968168472836,0.1561060325391842
523008,True,False,0.1254803655816846,0.1024059938242542
523224,False,True,0.1680796688556885,0.1619708845480212
523440,True,True,0.166989436197877,0.1584903633296138
523656,False,False,0.1766696971918769,0.1501062429856225
523872,True,False,0.1368311988452759,0.1140252768273923
524088,False,True,0.1712339911425491,0.157433660489743
524304,True,True,0.163941614457923,0.1574503802324165
524520,False,False,0.1766831928360279,0.1591264166839543
524736,True,False,0.129568105816393,0.112042556720225
524952,False,True,0.1790819020577124,0.1625058878355751
525168,True,True,0.1773800841314561,0.1574574070585765
525384,False,False,0.1822393038627719,0.1777402062981722
525600,True,False,0.1271331930075359,0.1055707934711773
525816,False,True,0.1776995914387487,0.1583941810919637
526032,True,True,0.1757939208924746,0.1526559867836278
526248,False,False,0.1677236308273672,0.1518551173256312
526464,True,False,0.133409059706544,0.1112478737050789
526680,False,True,0.1717614728175188,0.1612578606347041
526896,True,True,0.1810457514353627,0.1628927723415754
527112,False,False,0.177298706577212,0.1560036971562649
527328,True,False,0.1294435166480337,0.1119564464622165
527544,False,True,0.1742142661469614,0.1626417861536302
527760,True,True,0.1797610353017572,0.1640103090102423
527976,False,False,0.1700713922713937,0.1679359097800009
528192,True,False,0.1307064310135387,0.1252007054248707
528408,False,True,0.1725757330532253,0.1576975736633276
528624,True,True,0.1691521927975891,0.158511735845754
528840,False,False,0.1756395331844362,0.1581703315568165
