,kNumWitnesses,operatingError,reportingError
81000,1.0,0.1751720382135372,0.1658282965377638
81036,1.5,0.1678345364526707,0.1449734898146618
81072,2.0,0.1822101523163258,0.1612248803540345
81216,1.0,0.16990943250306,0.1628373263296827
81252,1.5,0.1684712365286487,0.1648877901202795
81288,2.0,0.1743003459027906,0.1579432495856411
81432,1.0,0.1815541318742621,0.1758770745582767
81468,1.5,0.1762571740993772,0.1594290500205837
81504,2.0,0.1715532243663477,0.1498351431667126
81648,1.0,0.1758756620172817,0.1615229030629851
81684,1.5,0.183653548098729,0.1633557513251118
81720,2.0,0.1799792989192376,0.1608366207100137
81864,1.0,0.1773485599625364,0.1686522033377636
81900,1.5,0.1808241669605121,0.1490158989161381
81936,2.0,0.1682695483201577,0.1642870684672946
82080,1.0,0.1708894953499875,0.1610022521637768
82116,1.5,0.1689490540502568,0.165341243551222
82152,2.0,0.1689284134127534,0.1558117133693662
82296,1.0,0.1721899452388229,0.1634242071732307
82332,1.5,0.168252354207205,0.1535131540132756
82368,2.0,0.1767017452228138,0.1624369224118101
82512,1.0,0.1713891646460879,0.1598592093968594
82548,1.5,0.1719188419558504,0.162694496109338
82584,2.0,0.1735500483282983,0.1642808649930374
82728,1.0,0.1829196152726199,0.1675648636912722
82764,1.5,0.1728208368819209,0.1478054422996808
82800,2.0,0.1807752982463603,0.1711722687710955
82944,1.0,0.1722599227389545,0.1568561053209232
82980,1.5,0.1691598760689357,0.1570003945396741
83016,2.0,0.1772302039652225,0.1580613467966875
83160,1.0,0.1764345743653828,0.1497870746354224
83196,1.5,0.1711565019605788,0.1678843102769029
83232,2.0,0.1749103694930287,0.1707096521631789
83376,1.0,0.1794713182625616,0.1535194662812362
83412,1.5,0.17186751174007,0.156991874740899
83448,2.0,0.1876646051723903,0.1620130277736371
83592,1.0,0.1754674403777883,0.167538169667541
83628,1.5,0.1671044875279823,0.1718112010642608
83664,2.0,0.1765445544101852,0.1643261687019755
83808,1.0,0.1598544388885981,0.1470027312764567
83844,1.5,0.1719364529946788,0.1591619171581703
83880,2.0,0.1774825242916304,0.1670103070080617
84024,1.0,0.1711579470406931,0.1623078711475247
84060,1.5,0.1701137865299832,0.1665551170805424
84096,2.0,0.1793764726125769,0.1680247660660342
84240,1.0,0.1768110775738884,0.1526152537036142
84276,1.5,0.168411605117111,0.1690410834902118
84312,2.0,0.1769720665531652,0.1616582382925835
84456,1.0,0.1757429360086362,0.1552891395619893
84492,1.5,0.1709185695952741,0.1594177377848049
84528,2.0,0.1832265104864637,0.1733404103125203
84672,1.0,0.1735082761312863,0.1569404761505198
84708,1.5,0.1834358247452691,0.1739505478474374
84744,2.0,0.1723029025104698,0.1613172292911904
84888,1.0,0.1790952012841286,0.1616440442284227
84924,1.5,0.1813585183494564,0.1655400577483573
84960,2.0,0.1741507781558878,0.1615599896728514
85104,1.0,0.1641614067584317,0.1425465467304059
85140,1.5,0.1681941061256435,0.1620671853369837
85176,2.0,0.1913417257056374,0.1649308380778504
85320,1.0,0.1795313030845582,0.152848078176693
85356,1.5,0.1863279740062423,0.1609598318633093
85392,2.0,0.176052925483858,0.1626880212366748
85536,1.0,0.1756772136067667,0.1584293521848623
85572,1.5,0.1706566539336429,0.1554862635650761
85608,2.0,0.172972761294237,0.1586042077188806
85752,1.0,0.1751239706697888,0.1610115586393778
85788,1.5,0.1748198417974726,0.1500895962794957
85824,2.0,0.1829417139273226,0.1504259489378647
85968,1.0,0.1690273795415838,0.1652496540194863
86004,1.5,0.1716811883446831,0.1622829682629688
86040,2.0,0.1854944936417528,0.1475264600063794
86184,1.0,0.1570662786196402,0.1564741949027833
86220,1.5,0.1903298838811247,0.1558611071979576
86256,2.0,0.170028877084877,0.1748265227200627
86400,1.0,0.1787483465460358,0.1614801822245168
86436,1.5,0.1763749747944024,0.1682679257461591
86472,2.0,0.1644783742187065,0.1520071369749098
86616,1.0,0.1754134106635733,0.1583175080325647
86652,1.5,0.1685530472841851,0.1602971252128763
86688,2.0,0.1710554107116346,0.1572473277900686
86832,1.0,0.1749776071735496,0.1597995961564088
86868,1.5,0.1751731143987357,0.1528080579239739
86904,2.0,0.1789616631021983,0.1729642854939879
87048,1.0,0.1814670513159335,0.1631407347233478
87084,1.5,0.1799581849079285,0.1549733767336734
87120,2.0,0.1719386901821346,0.1504485483637055
87264,1.0,0.1719469317365337,0.1684399628038665
87300,1.5,0.1700594922227827,0.1607419657258983
87336,2.0,0.1711552464239615,0.1579099272306292
87480,1.0,0.1673324364862428,0.1484079117864507
87516,1.5,0.1697894459390406,0.1529125354093838
87552,2.0,0.1689382615623012,0.1587123028949618
87696,1.0,0.1754555622409039,0.1709639333113122
87732,1.5,0.1768455701235718,0.1723415660551908
87768,2.0,0.1852851803562303,0.1677455458612225
87912,1.0,0.1666767430317866,0.155615892900174
87948,1.5,0.1681198079895774,0.1537249042917043
87984,2.0,0.1794962972980439,0.1558093970668709
88128,1.0,0.1697740664255348,0.1566060222318546
88164,1.5,0.1814217421316945,0.1565389588695045
88200,2.0,0.1705364608595101,0.1540701086218368
88344,1.0,0.1757103145158206,0.150653090735112
88380,1.5,0.1845436136186161,0.1687494229239912
88416,2.0,0.1786010871757598,0.1565184171034748
88560,1.0,0.1847632473788086,0.170545274233746
88596,1.5,0.1705795031820394,0.1560208281247194
88632,2.0,0.1735651026333798,0.1555363037711918
88776,1.0,0.1721685937173943,0.1553361420112926
88812,1.5,0.1674958111775348,0.1758065387217738
88848,2.0,0.1709664011724944,0.1740160675022951
88992,1.0,0.1712302313055567,0.1540279427564939
89028,1.5,0.1674247320970554,0.1630581702091431
89064,2.0,0.1719706669529732,0.1713125544073084
89208,1.0,0.175233069541626,0.1610759958616998
89244,1.5,0.1736173630914257,0.1591697605168327
89280,2.0,0.167027712868814,0.1582104209701395
89424,1.0,0.1762861078649339,0.1706700942271058
89460,1.5,0.1752979756995439,0.1613346477690304
89496,2.0,0.174540395878159,0.1735870130649205
89640,1.0,0.1680311600149209,0.1547949759644452
89676,1.5,0.1668099211851197,0.1556286910463624
89712,2.0,0.1839317699349431,0.1505255690390356
89856,1.0,0.1706129102774428,0.1450378402669984
89892,1.5,0.1749673515475813,0.1680231689726068
89928,2.0,0.1820518059752521,0.1622034586233045
90072,1.0,0.1705055345596886,0.1549782859511072
90108,1.5,0.1764781275643515,0.1659172231921337
90144,2.0,0.1667935725123992,0.1474655279054789
90288,1.0,0.1701737794461735,0.1520677152474262
90324,1.5,0.1720149979129639,0.1521029199806159
90360,2.0,0.1660137375438082,0.1548583943872134
90504,1.0,0.1793939748655023,0.1672611151574716
90540,1.5,0.1701511310656176,0.1559206087155246
90576,2.0,0.1796936587892216,0.1491149869960969
90720,1.0,0.1729004818935081,0.1564396728091383
90756,1.5,0.1619594934992653,0.1572441851420477
90792,2.0,0.1764097370435888,0.1704337240237451
90936,1.0,0.1719797440421608,0.1620215213196177
90972,1.5,0.1792522705498357,0.1669922636379637
91008,2.0,0.1786511181319828,0.171102943932191
91152,1.0,0.1753860185762993,0.1687798778202977
91188,1.5,0.1755590025628852,0.1544062261956251
91224,2.0,0.1899065493411336,0.1712802823225933
91368,1.0,0.1825733128568647,0.1583525555581071
91404,1.5,0.1787741703630417,0.1511849844797883
91440,2.0,0.1624161574907564,0.1633705464364886
91584,1.0,0.1747170020504234,0.1579153890277216
91620,1.5,0.162107932923539,0.158044504824227
91656,2.0,0.1770075085314392,0.1615013313043831
91800,1.0,0.1630025364985037,0.1598546143664402
91836,1.5,0.1721288407470472,0.1539650230644655
91872,2.0,0.1690814371814274,0.1494417035392737
92016,1.0,0.1875398507010085,0.167253536061248
92052,1.5,0.1808965704206923,0.1685104759829541
92088,2.0,0.1716868878743821,0.1492966238483201
92232,1.0,0.1769916596608317,0.1719799326298219
92268,1.5,0.1796753578585673,0.1631214152084971
92304,2.0,0.169653420184149,0.163049651252301
92448,1.0,0.1802681481455879,0.1584593603215855
92484,1.5,0.1803761681728546,0.1651722809447962
92520,2.0,0.1681047491780574,0.1580241204015663
92664,1.0,0.17685325871104,0.1607469763133771
92700,1.5,0.1728400273379837,0.1453966277103305
92736,2.0,0.1771632478640608,0.1558501943698968
92880,1.0,0.1786393724912038,0.167563183155344
92916,1.5,0.1720472534172837,0.156689396207925
92952,2.0,0.163652752857468,0.1539710311790507
93096,1.0,0.1804901677937802,0.156892709000241
93132,1.5,0.179050750550269,0.1603348075782419
93168,2.0,0.1721498778815135,0.1619847192026862
93312,1.0,0.1734602426526988,0.1545762110246412
93348,1.5,0.1727305320897546,0.1585447752150312
93384,2.0,0.1742636804322003,0.1589549982114993
93528,1.0,0.1693349235035521,0.1602309020145075
93564,1.5,0.1831767328357663,0.1650430475061023
93600,2.0,0.1858389113822636,0.1731141401699887
93744,1.0,0.1826674907356822,0.1614350475350285
93780,1.5,0.1777298990869901,0.1535120682067857
93816,2.0,0.1735152709705462,0.1629336132237846
93960,1.0,0.172992105669535,0.163433569017817
93996,1.5,0.1589984214331776,0.1500172638995378
94032,2.0,0.1786931673201498,0.1647855234821627
94176,1.0,0.1622647025120511,0.15918383592685
94212,1.5,0.1835475543041037,0.1770065367388472
94248,2.0,0.1756302040997054,0.1533740656817585
94392,1.0,0.1809756609536106,0.1654156705116437
94428,1.5,0.1789062539510606,0.158166524977672
94464,2.0,0.1830928692449084,0.16777436087214
94608,1.0,0.1719558877327362,0.1503242221189067
94644,1.5,0.1701407066374843,0.1705271587195246
94680,2.0,0.1682489333296205,0.1624692184572926
94824,1.0,0.1714511870078951,0.1448228888298308
94860,1.5,0.175048396645397,0.1572450453174562
94896,2.0,0.1855261536191739,0.166108208220443
95040,1.0,0.1688438366647805,0.1566931228430179
95076,1.5,0.1800241797042578,0.163142406144102
95112,2.0,0.178458602423635,0.1638230079391307
95256,1.0,0.1762351666388211,0.1618743486570351
95292,1.5,0.1721672008921454,0.1578881657672496
95328,2.0,0.1695219177076753,0.1656550529905018
95472,1.0,0.1670398252033578,0.1603088678576839
95508,1.5,0.1740836309170223,0.1521285531858918
95544,2.0,0.1728825825493539,0.1614698242569046
95688,1.0,0.1765977136706501,0.157193549995492
95724,1.5,0.1901117403146979,0.1677618481078961
95760,2.0,0.1822341356685169,0.1580106556115483
95904,1.0,0.177826028516129,0.141731335415864
95940,1.5,0.1729717473189166,0.1645863065683054
95976,2.0,0.1688831068125759,0.1505824644538395
96120,1.0,0.1797080151924107,0.1614842347609773
96156,1.5,0.1753036482464183,0.159746247523309
96192,2.0,0.1768724655269799,0.1616756804825823
96336,1.0,0.1744310354880396,0.1561748262640544
96372,1.5,0.1749406588179743,0.1688108023624616
96408,2.0,0.170255546446554,0.1530779956382996
96552,1.0,0.1649480497603432,0.1545375356428844
96588,1.5,0.168650681515048,0.1707484712017641
96624,2.0,0.1669529649769939,0.1610505967359635
96768,1.0,0.1774167990788367,0.1558492443936335
96804,1.5,0.1824941781959823,0.165628009108309
96840,2.0,0.1796949130717295,0.1566129922400085
96984,1.0,0.1799401340337262,0.1752531004841424
97020,1.5,0.1800239998611414,0.1723857346655481
97056,2.0,0.1832501124115415,0.1693874293426248
97200,1.0,0.1794955454291399,0.1585389527607597
97236,1.5,0.1762497062332785,0.1676853675419032
97272,2.0,0.1712703010914144,0.1440918362215435
97416,1.0,0.169838018020149,0.1588952155819206
97452,1.5,0.1770137455544269,0.1526256705722194
97488,2.0,0.184736263832224,0.16397813333334
97632,1.0,0.1807929384371343,0.1540700186025167
97668,1.5,0.1727542099884569,0.1504486219749573
97704,2.0,0.1729491593426551,0.1590914490389245
97848,1.0,0.1784777436528534,0.1476271323286013
97884,1.5,0.1744921204773859,0.1671611400746785
97920,2.0,0.1711130699623342,0.1479800980256548
98064,1.0,0.171020213283171,0.1664363751503763
98100,1.5,0.1761788018766031,0.1636594708016549
98136,2.0,0.1743650243518338,0.1720339797398006
98280,1.0,0.1756147761817462,0.1503741411030981
98316,1.5,0.1719631782877768,0.1548905286860264
98352,2.0,0.1855071297145109,0.1537170487577005
98496,1.0,0.1774706124354782,0.1681346861174549
98532,1.5,0.1765542621146716,0.1547676026518262
98568,2.0,0.1749037683441769,0.1608238548432392
98712,1.0,0.1848177811739791,0.1550813778903076
98748,1.5,0.1656414965447,0.1383210538768576
98784,2.0,0.1703305876550465,0.1701009450450538
98928,1.0,0.1824490119158331,0.1515716579811693
98964,1.5,0.1696340343246165,0.1590883214908627
99000,2.0,0.1758023156809124,0.1566765589208036
99144,1.0,0.1764467802925666,0.1624143049688691
99180,1.5,0.1724103200422832,0.16789849526424
99216,2.0,0.1652824082991942,0.1471068625188137
99360,1.0,0.1688819888739826,0.167923354987631
99396,1.5,0.1736259265706181,0.1604622527052875
99432,2.0,0.1803821120692638,0.1639275566989058
99576,1.0,0.1648407991597164,0.1363065941917629
99612,1.5,0.1734276714862384,0.1590361976134843
99648,2.0,0.1728531249785702,0.1529978554451424
99792,1.0,0.1726047300090582,0.1677584145105045
99828,1.5,0.1666551519126359,0.1540577947140133
99864,2.0,0.1748637770917614,0.1550198023272025
100008,1.0,0.1770550154879367,0.1491296019779156
100044,1.5,0.1624283644159585,0.1601172600579251
100080,2.0,0.1836141221260621,0.1697780735751326
100224,1.0,0.1710420849402167,0.1545078217972421
100260,1.5,0.1781004793771194,0.1544408443997564
100296,2.0,0.1652469501165502,0.1465723045810084
100440,1.0,0.1755792846832974,0.1511124120211573
100476,1.5,0.1673023669791173,0.1695837521871112
100512,2.0,0.185734763204496,0.1631310782522445
100656,1.0,0.176333531914493,0.1734938470891184
100692,1.5,0.1704901963581271,0.1556151938480088
100728,2.0,0.1761546273154129,0.1665672233490024
100872,1.0,0.1757062976386631,0.1526361140399041
100908,1.5,0.1837662057553435,0.1623860597874115
100944,2.0,0.1762867875424605,0.1730540569194261
101088,1.0,0.179567403855826,0.1578361017596755
101124,1.5,0.1765587987124087,0.1564180887611724
101160,2.0,0.1855244990192489,0.1544475237837635
101304,1.0,0.1721453692662646,0.1610130836946639
101340,1.5,0.1818818726044042,0.1634878747668076
101376,2.0,0.1704123135952935,0.1578404478243238
101520,1.0,0.1831129304474557,0.1688802344712222
101556,1.5,0.1695183741363675,0.1694166268681469
101592,2.0,0.1703992272512358,0.1581460894046187
101736,1.0,0.1770676403774512,0.1724696301188186
101772,1.5,0.1704265044392171,0.1605435246329605
101808,2.0,0.1675301717409845,0.1539663938464283
101952,1.0,0.1735187401131752,0.158911999381095
101988,1.5,0.1701653663398311,0.1579174145290106
102024,2.0,0.1775771963184707,0.1585620479387935
102168,1.0,0.1568619036003273,0.1605696340194233
102204,1.5,0.1664053560319674,0.1445555995362213
102240,2.0,0.1791242437624145,0.1708748568565806
102384,1.0,0.1694085958354851,0.1512717391527175
102420,1.5,0.1664148254783868,0.1639290980747388
102456,2.0,0.1775752213931468,0.16242713109847
102600,1.0,0.1796763193306026,0.1677361615600854
102636,1.5,0.1669283429867755,0.1609570744189041
102672,2.0,0.1648448110676228,0.1622490404404225
102816,1.0,0.1678544939073503,0.1640321760427501
102852,1.5,0.1713389074069224,0.1467358588756117
102888,2.0,0.1775324171940283,0.1674029621705822
103032,1.0,0.1835783392706027,0.161201493129963
103068,1.5,0.1670768058270426,0.1567918147758172
103104,2.0,0.1734471830874054,0.1559535022644526
103248,1.0,0.1812241787874041,0.1652999135240976
103284,1.5,0.1692638171510566,0.1578161986413536
103320,2.0,0.174456375075253,0.1583752877522395
103464,1.0,0.179335596433734,0.1577014903602802
103500,1.5,0.166616344529883,0.1561781461316595
103536,2.0,0.1791563217134386,0.1604444167418911
103680,1.0,0.1877183341341117,0.1591829328326021
103716,1.5,0.1785988113048837,0.1565936212377624
103752,2.0,0.1831008615890516,0.1671147580289708
103896,1.0,0.1785372126278772,0.1651741040545638
103932,1.5,0.1769132733776645,0.1581180845086608
103968,2.0,0.1696976551791064,0.1544267772554184
104112,1.0,0.1661399496279546,0.1531649551852007
104148,1.5,0.1802114882001748,0.1591948004005489
104184,2.0,0.1833951032045086,0.1669880316037484
104328,1.0,0.1919138840418636,0.1605993704882746
104364,1.5,0.1757668160293485,0.1639625364236785
104400,2.0,0.1796470291119535,0.1575898238714442
104544,1.0,0.181155276275124,0.160578211404903
104580,1.5,0.1818586579260032,0.172271983392441
104616,2.0,0.1721495771876763,0.1595629453772397
104760,1.0,0.1730962020944104,0.1702047540520972
104796,1.5,0.1763851619423281,0.1559461142404622
104832,2.0,0.1821913273297124,0.1637080193369814
104976,1.0,0.1780310149226252,0.1710164170497095
105012,1.5,0.176947893123482,0.1570403445722153
105048,2.0,0.1713670832730376,0.1606520978651411
105192,1.0,0.1663838642735902,0.1625999577534575
105228,1.5,0.1820988028495079,0.153884515107164
105264,2.0,0.1728905126731225,0.1505070895081265
105408,1.0,0.1783846770529523,0.1623426452197318
105444,1.5,0.1683064859636039,0.1556292719857837
105480,2.0,0.1712130170542625,0.1584997847893176
105624,1.0,0.1719984064255365,0.1649534721563163
105660,1.5,0.1819674264723019,0.1626245687781713
105696,2.0,0.1671980891897553,0.1649737078711695
105840,1.0,0.171271266171836,0.1463863702921871
105876,1.5,0.1776339365093632,0.1642305151751181
105912,2.0,0.1861085340915403,0.1659766424867826
106056,1.0,0.1835547982901356,0.1604374256890767
106092,1.5,0.173159807470233,0.1771864217599696
106128,2.0,0.1750414500434681,0.1526747751937522
106272,1.0,0.180279754447168,0.1671633563602357
106308,1.5,0.1808271022608275,0.1562379538062636
106344,2.0,0.1778893240295156,0.1447640725614355
106488,1.0,0.1772103691748534,0.1485289522174923
106524,1.5,0.1756281964849643,0.1662080410563589
106560,2.0,0.1746024549286134,0.1586678696555598
106704,1.0,0.1686875872271593,0.1594548028956553
106740,1.5,0.1696624872470417,0.1590428936404838
106776,2.0,0.1761200034040866,0.1542877180025461
106920,1.0,0.1723103583529331,0.1682516005591908
106956,1.5,0.1763222690179516,0.1637571800617674
106992,2.0,0.1709851665828503,0.1513044366750796
107136,1.0,0.183145576665357,0.1713942855249449
107172,1.5,0.168749648303036,0.1522846172310564
107208,2.0,0.1738835689583935,0.1639734087947472
107352,1.0,0.1725813475197065,0.1486960755492323
107388,1.5,0.1768845792091135,0.1510533957037362
107424,2.0,0.1758566713849025,0.1658141196134359
107568,1.0,0.1702465813473551,0.1465581977875912
107604,1.5,0.1833497951816586,0.1555611526258303
107640,2.0,0.1661177600953359,0.1674021528123632
107784,1.0,0.1769617916028815,0.1637332071755035
107820,1.5,0.1670836239386866,0.1582430584436309
107856,2.0,0.1723554266187617,0.1556448585754519
108000,1.0,0.1671981275543655,0.1397581778503158
108036,1.5,0.1909473664264542,0.1734744948129758
108072,2.0,0.1698755478686444,0.1696694178503154
108216,1.0,0.1759031500094496,0.1618981066545569
108252,1.5,0.1816656291054387,0.1531296025141385
108288,2.0,0.1693680063000323,0.1695572652093341
108432,1.0,0.1789347167319489,0.1675580674804828
108468,1.5,0.1680752937186325,0.1562385114512238
108504,2.0,0.1702091753391331,0.1546757943708376
108648,1.0,0.1770767515482936,0.1638534740395484
108684,1.5,0.1725594507501761,0.1596006598747683
108720,2.0,0.1662465677734525,0.1510047768822773
108864,1.0,0.178531239063393,0.1650552359224524
108900,1.5,0.1835793487560214,0.1609546775464639
108936,2.0,0.1857982519276973,0.1679465913718546
109080,1.0,0.1624529773509472,0.141978082406769
109116,1.5,0.1689035517751674,0.1525780192235031
109152,2.0,0.178921282471041,0.1554667923911619
109296,1.0,0.1689667306696341,0.1650836447107444
109332,1.5,0.1781176627920041,0.161099549478824
109368,2.0,0.1746907266578158,0.161472307574717
109512,1.0,0.1706470506058679,0.1624401005411606
109548,1.5,0.1753903528977185,0.1709247704513992
109584,2.0,0.1779114720701539,0.158938078202505
109728,1.0,0.176670819189683,0.1674297906661589
109764,1.5,0.1782606720153759,0.1717639161028527
109800,2.0,0.1790997015970424,0.1652773146038959
109944,1.0,0.1771649585402601,0.1670431569272268
109980,1.5,0.1764079489063257,0.1669934157098668
110016,2.0,0.162664099971363,0.1639630683722232
110160,1.0,0.1701271329038851,0.1557474212997983
110196,1.5,0.1774817336536494,0.1505405435537298
110232,2.0,0.1821768334405088,0.1684145779958661
110376,1.0,0.1728616015992614,0.1579365312792082
110412,1.5,0.1784272391677041,0.1538382862534882
110448,2.0,0.1793012655000597,0.1670932912538779
110592,1.0,0.1764229032715203,0.1619444077258214
110628,1.5,0.1794643232381418,0.1668274261144787
110664,2.0,0.1660348307513427,0.1656876436015606
110808,1.0,0.1760744310892668,0.1588273153836964
110844,1.5,0.1800831531288612,0.1625388297052462
110880,2.0,0.1779032577817366,0.1643339738113587
111024,1.0,0.1848329939567423,0.1605925985975592
111060,1.5,0.1807771337664145,0.1448608774348659
111096,2.0,0.17488052759131,0.1498509227579913
111240,1.0,0.1711869723016238,0.1670986381098668
111276,1.5,0.1747265996686175,0.1748813882108642
111312,2.0,0.1791224154196699,0.1664659928743728
111456,1.0,0.1848379042934845,0.1698151909551039
111492,1.5,0.1783826420095878,0.1568017911705788
111528,2.0,0.1753079110080285,0.1652792784425693
111672,1.0,0.1827933333403274,0.1586582219429176
111708,1.5,0.1662588571076354,0.1388053341761047
111744,2.0,0.1749260180900176,0.1594589440753658
111888,1.0,0.1792080724053289,0.1507264094167671
111924,1.5,0.1813945271458587,0.1674337734807587
111960,2.0,0.1746849587868132,0.1567236248519438
112104,1.0,0.1784445079494651,0.1634661851287383
112140,1.5,0.1634292333503367,0.1630331927046279
112176,2.0,0.1823199190861974,0.1649158843793912
112320,1.0,0.1690521158022994,0.161170131408144
112356,1.5,0.1788418080162168,0.152741820748506
112392,2.0,0.179175227853273,0.148257067036836
112536,1.0,0.1819727008270266,0.1532383539667406
112572,1.5,0.1828308523478416,0.1629198459980715
112608,2.0,0.1645177960764153,0.1518055399768803
112752,1.0,0.1755030874866961,0.1579011214783555
112788,1.5,0.175158176085929,0.1628088541336295
112824,2.0,0.1751879597572798,0.1572947810038262
112968,1.0,0.1782765900798647,0.1518484321639129
113004,1.5,0.1883518014905016,0.165516164753592
113040,2.0,0.1801104100710404,0.1589873616353492
113184,1.0,0.1750443597779968,0.1589811873703348
113220,1.5,0.1755565949686449,0.1578181587210169
113256,2.0,0.1818615051983905,0.1612683907500783
113400,1.0,0.1732266341607856,0.1544669159393319
113436,1.5,0.1695682510243203,0.165156376993691
113472,2.0,0.164090780999774,0.156517296108945
113616,1.0,0.1705592653119158,0.1662702311885617
113652,1.5,0.1819206484594908,0.181013809945543
113688,2.0,0.1693868570814272,0.1698999221439638
113832,1.0,0.1716578029505898,0.1650818277662435
113868,1.5,0.1828197860114927,0.1651164180276866
113904,2.0,0.172406732906417,0.1601136928198105
114048,1.0,0.1669333592905269,0.1581598562651659
114084,1.5,0.1774289555804163,0.1662319275116193
114120,2.0,0.1681600244479867,0.1524964301626947
114264,1.0,0.1704613012447538,0.1530064529499361
114300,1.5,0.1743785274700206,0.1581694670929266
114336,2.0,0.1783666187727267,0.1494894913100481
114480,1.0,0.1767812350852088,0.157576386571567
114516,1.5,0.1710565080981604,0.1548599518743923
114552,2.0,0.173146157762894,0.1616807159108139
114696,1.0,0.1750497816475241,0.1539300271177632
114732,1.5,0.1823067200584942,0.165217174037517
114768,2.0,0.1655694637658813,0.1524319454694678
114912,1.0,0.1699249209923657,0.1603490062218505
114948,1.5,0.1802240259274235,0.1632766660488832
114984,2.0,0.1677001539693808,0.1451766376812765
115128,1.0,0.1729549900040779,0.1688482834605759
115164,1.5,0.1762554302096545,0.1606887893892369
115200,2.0,0.1725285832230997,0.1590731422547177
115344,1.0,0.178071689064958,0.1591199858894921
115380,1.5,0.1808844303642247,0.1617149115917507
115416,2.0,0.1688238403317471,0.1609575462011591
115560,1.0,0.1733478141389128,0.1659093716241017
115596,1.5,0.1796386637470343,0.1661899986260436
115632,2.0,0.1759527957997214,0.1646200098754041
115776,1.0,0.169023913072146,0.1567039782767614
115812,1.5,0.1735279864104059,0.1621606021765899
115848,2.0,0.1750536878166239,0.1477712944709449
115992,1.0,0.1767895937765042,0.1666226523584054
116028,1.5,0.1793602231443372,0.1572025704833162
116064,2.0,0.1807075883722726,0.1586893409053014
116208,1.0,0.1673598107268447,0.1610097078938778
116244,1.5,0.1757929204837797,0.1563595760612292
116280,2.0,0.1711438302818068,0.1620431341333091
116424,1.0,0.1671426350460948,0.1576117899568617
116460,1.5,0.1739678413994035,0.164229910742169
116496,2.0,0.1729051472914218,0.1697898505822112
116640,1.0,0.1859349489018883,0.1692602308292837
116676,1.5,0.1832726033127368,0.1583644679961915
116712,2.0,0.1687781836050786,0.1539484714717006
116856,1.0,0.1798371209328028,0.166953628635507
116892,1.5,0.1792241549292549,0.1459788101340069
116928,2.0,0.1728744042964548,0.1544263692146023
117072,1.0,0.1703865577912345,0.1609248457847575
117108,1.5,0.1543548372181257,0.1536833497299504
117144,2.0,0.1796521818288028,0.1772408481628445
117288,1.0,0.1800550953742812,0.1619620136139009
117324,1.5,0.1775812896810624,0.1563319863630176
117360,2.0,0.184039701405506,0.1727777411516217
117504,1.0,0.1752626999325159,0.1587432947250201
117540,1.5,0.1712330502458966,0.1667038115529007
117576,2.0,0.1799188406772779,0.1683930017501781
117720,1.0,0.1761384876907206,0.1694122079862993
117756,1.5,0.1734043529784864,0.1467027569757256
117792,2.0,0.1809172325062357,0.1688757558066095
117936,1.0,0.1583708174355359,0.1598521661324036
117972,1.5,0.183642993277055,0.1650080975789541
118008,2.0,0.1696759667523464,0.1686893056419889
118152,1.0,0.1813176034732196,0.1776449563541736
118188,1.5,0.1739593573824484,0.1490638536480441
118224,2.0,0.1743181925056971,0.1562711062982059
118368,1.0,0.1754061011464893,0.1644428281349714
118404,1.5,0.1694948540157925,0.1600745032543772
118440,2.0,0.1672551689324402,0.1626472825488848
118584,1.0,0.1674622511055071,0.158105601606555
118620,1.5,0.1744254256238809,0.1640275309542346
118656,2.0,0.1718283334294145,0.1594937088774387
118800,1.0,0.1654156850425633,0.1579391518068898
118836,1.5,0.181434301848897,0.1694112562766066
118872,2.0,0.1664702902046079,0.1624266129404935
119016,1.0,0.1729837153344238,0.1563033378164291
119052,1.5,0.1751178122762102,0.1629833562816646
119088,2.0,0.1869442954629259,0.1579290927028514
119232,1.0,0.1800279636624317,0.1709350348254796
119268,1.5,0.1703711752656384,0.1768254017766896
119304,2.0,0.1711125265380455,0.1489370875231774
119448,1.0,0.1592796536567066,0.1465473167870783
119484,1.5,0.1692849100875914,0.1598255590550149
119520,2.0,0.1730507865068878,0.1640019098436363
119664,1.0,0.1689183428960973,0.1693591287389501
119700,1.5,0.1780566132528932,0.1511273544362712
119736,2.0,0.170959802315562,0.1522379980979104
119880,1.0,0.1699585650994982,0.1496689058520423
119916,1.5,0.173272567497745,0.1482660668144826
119952,2.0,0.156090337386043,0.1468010253845622
120096,1.0,0.168816719674451,0.1587234184742215
120132,1.5,0.1771872520191622,0.1602174023888566
120168,2.0,0.1684566331389451,0.1575668550953018
120312,1.0,0.1819133514569733,0.1581863406067428
120348,1.5,0.1738697620642039,0.1626399128830719
120384,2.0,0.1662745329320363,0.161157537153472
120528,1.0,0.1740783308018649,0.1647688712490205
120564,1.5,0.1681391705448882,0.1660791785287948
120600,2.0,0.1728047334004831,0.149604931284974
120744,1.0,0.1765687888272426,0.1695819601531571
120780,1.5,0.1723170138682708,0.1602904801749718
120816,2.0,0.1670357410004292,0.1509783850306352
120960,1.0,0.1874295251112873,0.1643358643705821
120996,1.5,0.1645859173507081,0.1449168296692737
121032,2.0,0.1828846301561969,0.1542271250806869
121176,1.0,0.1732711389932689,0.1605201414582485
121212,1.5,0.175844596666442,0.1670369137960557
121248,2.0,0.1777565562397208,0.1773988477042759
121392,1.0,0.1748489829402939,0.1463802102985842
121428,1.5,0.1825092627050626,0.1616654273842908
