,broadcastNoise,witnessNoise,operatingError,reportingError
452592,0.9,0.9,0.242932899151646,0.2256372664271117
452808,0.5,0.5,0.5070461080186687,0.4166491048681238
453024,0.9,0.5,0.4914230162203376,0.419876530803464
453240,0.5,0.9,0.5075838141447724,0.2220849726653332
453456,0.9,0.9,0.2433430859625349,0.2279417342385399
453672,0.5,0.5,0.4963073446788895,0.4104234286914933
453888,0.9,0.5,0.4973943716974348,0.4092666188825302
454104,0.5,0.9,0.5047779469537454,0.2016070570437946
454320,0.9,0.9,0.237437604878853,0.2168733302946468
454536,0.5,0.5,0.4874574617395505,0.4106698575171528
454752,0.9,0.5,0.4930048858469751,0.4330804291163265
454968,0.5,0.9,0.5021377952382388,0.2037750924272451
455184,0.9,0.9,0.2383371505303451,0.2083803255419782
455400,0.5,0.5,0.4924677678954958,0.414135398401987
455616,0.9,0.5,0.4970591002615856,0.4084222590643843
455832,0.5,0.9,0.5016925069422643,0.2115463533145596
456048,0.9,0.9,0.2388012037755796,0.1985442342928556
456264,0.5,0.5,0.4993779707602372,0.4188775408718186
456480,0.9,0.5,0.4826662218491554,0.4235137738871766
456696,0.5,0.9,0.5052271439654187,0.2234080945574386
456912,0.9,0.9,0.2415543885034115,0.205107657288342
457128,0.5,0.5,0.4958646487159291,0.4172019934679693
457344,0.9,0.5,0.5057521278290958,0.4085912361174391
457560,0.5,0.9,0.4968886776956935,0.2209191873520508
457776,0.9,0.9,0.2508492503587339,0.2250498048662935
457992,0.5,0.5,0.4866399128885587,0.4208468516224168
458208,0.9,0.5,0.4967270569767296,0.420865008628505
458424,0.5,0.9,0.5050471388737205,0.2210331688888513
458640,0.9,0.9,0.249656867959763,0.2130850176473912
458856,0.5,0.5,0.492534918135659,0.4225921557075904
459072,0.9,0.5,0.4923475198122782,0.4151848549982763
459288,0.5,0.9,0.5044496739772523,0.2304224457994984
459504,0.9,0.9,0.2518396250029359,0.2166185489344798
459720,0.5,0.5,0.4981748465827595,0.4199574100329041
459936,0.9,0.5,0.4974074411075229,0.4057997619879587
460152,0.5,0.9,0.5059546279626896,0.2037576997989062
460368,0.9,0.9,0.230537550055716,0.2072812995054287
460584,0.5,0.5,0.4944746824621886,0.417885170590219
460800,0.9,0.5,0.4993338773100512,0.4073719301018311
461016,0.5,0.9,0.4951888300166407,0.2123463309124498
461232,0.9,0.9,0.2442587004059852,0.2183525614796222
461448,0.5,0.5,0.4924253981241232,0.4191866667594903
461664,0.9,0.5,0.4972496824711922,0.4122456492307339
461880,0.5,0.9,0.5049508632725545,0.2165436137382459
462096,0.9,0.9,0.2435635568904194,0.2046891502248947
462312,0.5,0.5,0.5023412834712581,0.4127459057666652
462528,0.9,0.5,0.4910245679480653,0.4193150623035591
462744,0.5,0.9,0.4911970916681721,0.2135914235361839
462960,0.9,0.9,0.2326857722306124,0.2091912487050427
463176,0.5,0.5,0.5045445176645995,0.416947239765726
463392,0.9,0.5,0.5055332923784135,0.4220871328240854
463608,0.5,0.9,0.500430737937634,0.2189969989427474
463824,0.9,0.9,0.2433075011640301,0.2203697472212861
464040,0.5,0.5,0.4975867167296109,0.4182647136721201
464256,0.9,0.5,0.4993475455510969,0.4136253165969959
464472,0.5,0.9,0.4851089592707672,0.2203220105446121
464688,0.9,0.9,0.2473704388632311,0.2134214068390978
464904,0.5,0.5,0.4760694123062805,0.4212976753023199
465120,0.9,0.5,0.5083270108430004,0.4255166259653903
465336,0.5,0.9,0.4912858705281731,0.2205439818860031
465552,0.9,0.9,0.2462733623141848,0.2308440781990407
465768,0.5,0.5,0.5082787855945599,0.4149641362870797
465984,0.9,0.5,0.4932203858421876,0.4251455364463195
466200,0.5,0.9,0.4932404695472249,0.2178460874617652
466416,0.9,0.9,0.2518011593340826,0.2213120309573398
466632,0.5,0.5,0.4911747648783594,0.4182003540554703
466848,0.9,0.5,0.4914397091261726,0.4105235286710757
467064,0.5,0.9,0.4876073538763984,0.2090447897535644
467280,0.9,0.9,0.2418741405585144,0.2126885370124488
467496,0.5,0.5,0.4991321019883786,0.4226337541702679
467712,0.9,0.5,0.4802415622019587,0.4216018140637672
467928,0.5,0.9,0.4969387268897419,0.2083915845290766
468144,0.9,0.9,0.2329266529197932,0.1922443561431812
468360,0.5,0.5,0.4903398341028913,0.410641363971042
468576,0.9,0.5,0.4769489565780563,0.4063803573017222
468792,0.5,0.9,0.4896709865976346,0.2130447314765856
469008,0.9,0.9,0.2478498541574131,0.2197058552584856
469224,0.5,0.5,0.5111623743285009,0.4167430743906733
469440,0.9,0.5,0.4962323987119202,0.4186726188042267
469656,0.5,0.9,0.5001838446085654,0.2181817926269002
469872,0.9,0.9,0.2450211612535163,0.2015442980115107
470088,0.5,0.5,0.4912319695464704,0.405425397657478
470304,0.9,0.5,0.5010007585380523,0.4193067792572117
470520,0.5,0.9,0.4832008267017442,0.2080745279799974
470736,0.9,0.9,0.2397146812948923,0.2088089735242455
470952,0.5,0.5,0.497014375804065,0.4190453015766494
471168,0.9,0.5,0.4915543538620702,0.4257882482105183
471384,0.5,0.9,0.4757246974465164,0.2078296631282485
471600,0.9,0.9,0.2375707778174972,0.2161488780434871
471816,0.5,0.5,0.4996106175881342,0.4098970828712573
472032,0.9,0.5,0.4950468737618902,0.4155399520546368
472248,0.5,0.9,0.4774427908855953,0.2143194466550151
472464,0.9,0.9,0.2515909513808996,0.2265875073439465
472680,0.5,0.5,0.4949370884525058,0.4152605935194879
472896,0.9,0.5,0.5064208377328591,0.4160396316636465
473112,0.5,0.9,0.4966803200736913,0.2256305647860309
473328,0.9,0.9,0.2448658584987033,0.2239588700907884
473544,0.5,0.5,0.5054112638756646,0.4176539972757895
473760,0.9,0.5,0.4939066265359612,0.4128202816134758
473976,0.5,0.9,0.5018578533515103,0.2147623984030598
474192,0.9,0.9,0.2506955037084892,0.2264568990039194
474408,0.5,0.5,0.4821096893774671,0.4133585438450562
474624,0.9,0.5,0.5058510502833814,0.4137411657848513
474840,0.5,0.9,0.4900370381678101,0.2250810922323323
475056,0.9,0.9,0.2320117015239516,0.2150263690472667
475272,0.5,0.5,0.4982728774123241,0.4119522477832081
475488,0.9,0.5,0.4999121321173987,0.4209252523292234
475704,0.5,0.9,0.4978598944283454,0.2035949682852837
475920,0.9,0.9,0.2421122245582608,0.2155689832933566
476136,0.5,0.5,0.4906466693352736,0.4200592499766894
476352,0.9,0.5,0.5051518637330872,0.4228016164971561
476568,0.5,0.9,0.5085243530285454,0.2336096701221968
476784,0.9,0.9,0.2465505866618547,0.2166806941500285
477000,0.5,0.5,0.4949337517839929,0.4226435660093344
477216,0.9,0.5,0.5030565907974026,0.4054197908382699
477432,0.5,0.9,0.508643583752297,0.2156068490447868
477648,0.9,0.9,0.2425041232672423,0.2271410330626446
477864,0.5,0.5,0.4955972178873323,0.4076349454079765
478080,0.9,0.5,0.494142334703737,0.422463290296423
478296,0.5,0.9,0.5001881898124083,0.2016742336294874
478512,0.9,0.9,0.237579704963802,0.206159266053748
478728,0.5,0.5,0.4929134962041985,0.414886682444717
478944,0.9,0.5,0.5039671440428609,0.4126909622194147
479160,0.5,0.9,0.4951192935842992,0.220827197675725
479376,0.9,0.9,0.2368098098412086,0.2245325029051506
479592,0.5,0.5,0.4938482280113846,0.413368354824176
479808,0.9,0.5,0.4880917976405068,0.4198407233417508
480024,0.5,0.9,0.4886560361714108,0.229166831473619
480240,0.9,0.9,0.2402296021313184,0.2092190659725552
480456,0.5,0.5,0.5030530250594516,0.4141825529768896
480672,0.9,0.5,0.4915347110022015,0.4169888281130271
480888,0.5,0.9,0.4847655453690574,0.214053007875543
481104,0.9,0.9,0.2467924474724907,0.2061829542137822
481320,0.5,0.5,0.5017204545981824,0.4195792061257311
481536,0.9,0.5,0.5007906863239646,0.4077770042606501
481752,0.5,0.9,0.4822514909069638,0.2063908147793378
481968,0.9,0.9,0.2486774703359482,0.2240498835867369
482184,0.5,0.5,0.5060609727136057,0.4147584696423689
482400,0.9,0.5,0.4973498595514488,0.41952935365853
482616,0.5,0.9,0.497174751461284,0.2239352195115422
482832,0.9,0.9,0.2458783635353298,0.2117611941773932
483048,0.5,0.5,0.5010156307438346,0.4165175736558641
483264,0.9,0.5,0.5074282256802356,0.4158433207052093
483480,0.5,0.9,0.5088311582365405,0.2203607558777903
483696,0.9,0.9,0.2481927477923757,0.2246865294902487
483912,0.5,0.5,0.4911236502606908,0.4106409521165197
484128,0.9,0.5,0.4722033989856204,0.4158340140367773
484344,0.5,0.9,0.4992220935018821,0.2042431617867288
484560,0.9,0.9,0.2384802558200156,0.2102370806027431
484776,0.5,0.5,0.48706080123932,0.4152153684205752
484992,0.9,0.5,0.4953410233681925,0.4079690395734954
485208,0.5,0.9,0.5027658157493431,0.2040445685392054
485424,0.9,0.9,0.2334589420436637,0.2258914254783134
485640,0.5,0.5,0.5037760555222048,0.4222057142559339
485856,0.9,0.5,0.5057497395938476,0.4171027670186804
486072,0.5,0.9,0.4874765219194393,0.2089558554131038
486288,0.9,0.9,0.2355733276507696,0.2040828820513748
486504,0.5,0.5,0.4977530909337135,0.4249571895806002
486720,0.9,0.5,0.4805369386095252,0.4118475476393265
486936,0.5,0.9,0.4955966641695392,0.2065773031184908
487152,0.9,0.9,0.2443114040119348,0.2149385512421047
487368,0.5,0.5,0.4908718386526455,0.428964323749712
487584,0.9,0.5,0.503571014822778,0.4093905886740258
487800,0.5,0.9,0.4909085396376024,0.2123003630268196
488016,0.9,0.9,0.2489809433849622,0.2166405352317441
488232,0.5,0.5,0.4869807623706429,0.415342258726716
488448,0.9,0.5,0.5053121323977172,0.4058563159964392
488664,0.5,0.9,0.5048735587209444,0.2131297125014276
488880,0.9,0.9,0.2323797648559012,0.2167960388545304
489096,0.5,0.5,0.5092291748703924,0.4171347837809028
489312,0.9,0.5,0.499246306046939,0.4069727031139261
489528,0.5,0.9,0.4754070004140297,0.2020013358963573
489744,0.9,0.9,0.2344220872334007,0.2010577070375279
489960,0.5,0.5,0.4987213635732984,0.4225247410927052
490176,0.9,0.5,0.4886157190268856,0.41129097206384
490392,0.5,0.9,0.5122830992135162,0.2240755751184987
490608,0.9,0.9,0.2432311358896532,0.2058198209849837
490824,0.5,0.5,0.4936207474092442,0.4094082235062917
491040,0.9,0.5,0.4875446233652979,0.4072366323255842
491256,0.5,0.9,0.47768263992217,0.2154345538160283
491472,0.9,0.9,0.2471403643483602,0.2211480156616007
491688,0.5,0.5,0.5003157764255676,0.4213534416008728
491904,0.9,0.5,0.5061095720022282,0.4168058584648318
492120,0.5,0.9,0.4943229628765466,0.2112840305832057
492336,0.9,0.9,0.2467639236792404,0.1921000645817271
492552,0.5,0.5,0.5075565492457376,0.4158283331913045
492768,0.9,0.5,0.5035080555355913,0.4215292336350113
492984,0.5,0.9,0.4952346331545462,0.198802500166725
493200,0.9,0.9,0.2420491392481779,0.2214501791635441
493416,0.5,0.5,0.4911461260065616,0.4214224699316793
493632,0.9,0.5,0.4906251964451784,0.4198410674590376
493848,0.5,0.9,0.4821288963383631,0.2161369200023248
494064,0.9,0.9,0.2382195738312825,0.2187190762490184
494280,0.5,0.5,0.4986872394402137,0.4217723160818576
494496,0.9,0.5,0.4973682732668069,0.4198796510661028
494712,0.5,0.9,0.4968424157251409,0.2193469057712949
494928,0.9,0.9,0.249642826525407,0.2117220383730892
495144,0.5,0.5,0.4956194986569304,0.4238683388757186
495360,0.9,0.5,0.4893915026491345,0.4164261914354869
495576,0.5,0.9,0.4982106932943989,0.2173955374265948
495792,0.9,0.9,0.2343700506224651,0.2150225682666105
496008,0.5,0.5,0.4897859736337314,0.4162101585640614
496224,0.9,0.5,0.4936390431275821,0.4198620222549145
496440,0.5,0.9,0.4937037802262027,0.2310406949518997
496656,0.9,0.9,0.2305694942986617,0.2115835169027112
496872,0.5,0.5,0.5048636097064517,0.4105473178806035
497088,0.9,0.5,0.4934727173225484,0.4159970154377788
497304,0.5,0.9,0.4984010642592139,0.2165685489675941
497520,0.9,0.9,0.2480617762750106,0.2372772328173376
497736,0.5,0.5,0.5040932523060302,0.4242268546912771
497952,0.9,0.5,0.488608573291254,0.4174255674110272
498168,0.5,0.9,0.496750108892719,0.2061555105994726
498384,0.9,0.9,0.2563819553452686,0.2344720787232832
498600,0.5,0.5,0.4905214285142062,0.421973263676126
498816,0.9,0.5,0.5037591588801346,0.4137124876786889
499032,0.5,0.9,0.4827622797355113,0.1925720790956408
499248,0.9,0.9,0.2413094848504297,0.2087117655210919
499464,0.5,0.5,0.5031125717244471,0.4255995152292133
499680,0.9,0.5,0.4948077305980944,0.4155023881423829
499896,0.5,0.9,0.4859320953277699,0.2054064217583503
500112,0.9,0.9,0.2342640701093627,0.2088228808354264
500328,0.5,0.5,0.4915651710755013,0.4081990485224627
500544,0.9,0.5,0.5067433513087382,0.4284561079602528
500760,0.5,0.9,0.5216386922633994,0.2137715270630631
500976,0.9,0.9,0.2385985116962758,0.2224420174586469
501192,0.5,0.5,0.4914708087532534,0.4248415390048738
501408,0.9,0.5,0.5081183981626682,0.4182015351755535
501624,0.5,0.9,0.5104636372907672,0.210061952842993
501840,0.9,0.9,0.2424514538212493,0.1959875680572324
502056,0.5,0.5,0.4942055435604759,0.4100287533776571
502272,0.9,0.5,0.5005130481958908,0.4084939600896481
502488,0.5,0.9,0.4873511159124744,0.2116137855943081
502704,0.9,0.9,0.2416845657676958,0.2094364818782722
502920,0.5,0.5,0.4966369548861986,0.4151188517346283
503136,0.9,0.5,0.5134876780824328,0.4266837526760094
503352,0.5,0.9,0.4999889291469497,0.2175968375493816
503568,0.9,0.9,0.2402392743782084,0.2090319266658918
503784,0.5,0.5,0.5023173821147402,0.4162065733117091
504000,0.9,0.5,0.5037310228975401,0.4155137221127591
504216,0.5,0.9,0.4979410066196773,0.2072449929798368
504432,0.9,0.9,0.2397149896850983,0.2150748363004755
504648,0.5,0.5,0.4975636052237782,0.4146935625854001
504864,0.9,0.5,0.4902233592399231,0.4191974093349513
505080,0.5,0.9,0.4950254842237012,0.2056644513583216
505296,0.9,0.9,0.2316968881671611,0.2158408723399689
505512,0.5,0.5,0.4846817553753342,0.4108152543341793
505728,0.9,0.5,0.4880512646214894,0.4035692390406486
505944,0.5,0.9,0.5167314144234304,0.2097343390751934
506160,0.9,0.9,0.2443854757445977,0.2170660169273197
506376,0.5,0.5,0.4941476759779698,0.4281434680148065
506592,0.9,0.5,0.4985195751931427,0.4194680411066699
506808,0.5,0.9,0.5028135299278755,0.2206802765217648
507024,0.9,0.9,0.2429335533967131,0.22083419890068
507240,0.5,0.5,0.5021316963136949,0.4051268675712851
507456,0.9,0.5,0.4920382641629598,0.4105025693642256
507672,0.5,0.9,0.4857435413910497,0.1982625074971101
507888,0.9,0.9,0.2610644068133955,0.2216327993715575
508104,0.5,0.5,0.4878919956582055,0.4129004451050032
508320,0.9,0.5,0.4926902884801321,0.4117493846943756
508536,0.5,0.9,0.5056114048439837,0.2117445181014765
508752,0.9,0.9,0.2451753036975575,0.2240380905401927
508968,0.5,0.5,0.4903440551514195,0.4184736125115312
509184,0.9,0.5,0.4917530521933699,0.4289134991174643
509400,0.5,0.9,0.4917467843645328,0.206923550469296
509616,0.9,0.9,0.2303782088934543,0.2137196888125727
509832,0.5,0.5,0.5004748990101539,0.4137204948229828
510048,0.9,0.5,0.4973453458303097,0.4143569430904981
510264,0.5,0.9,0.5019175780411244,0.2249374850868202
510480,0.9,0.9,0.242182933800682,0.2244775100700611
510696,0.5,0.5,0.4877545421875142,0.412032092475136
510912,0.9,0.5,0.4999793729637515,0.4167161989235269
511128,0.5,0.9,0.4898914256036506,0.2024603249808413
511344,0.9,0.9,0.2386498455693677,0.2236963863187521
511560,0.5,0.5,0.5025472051731259,0.4217052267075609
511776,0.9,0.5,0.4909561101193893,0.4019501659398742
511992,0.5,0.9,0.4942287949656528,0.217117616593873
512208,0.9,0.9,0.2601211559592922,0.2241564933216364
512424,0.5,0.5,0.5048911715699638,0.411317606942096
512640,0.9,0.5,0.5013004384169126,0.4180646761684614
512856,0.5,0.9,0.4892818508527184,0.2049334816852034
513072,0.9,0.9,0.2374493911828505,0.2195007302135176
513288,0.5,0.5,0.4938687801519882,0.4078000317779015
513504,0.9,0.5,0.4894026918613909,0.4079609322775331
513720,0.5,0.9,0.5043703783678464,0.2198076696568431
513936,0.9,0.9,0.2531932511405467,0.2133726320947805
514152,0.5,0.5,0.4943639498479064,0.4160647570815708
514368,0.9,0.5,0.4893333905217926,0.4246385419245745
514584,0.5,0.9,0.4896942997052818,0.2172745237654794
514800,0.9,0.9,0.2594253127858047,0.2078710933198735
515016,0.5,0.5,0.4920471502553393,0.4168592700211416
515232,0.9,0.5,0.4963604993096391,0.4163302026454679
515448,0.5,0.9,0.4850312868323047,0.2192407703779574
515664,0.9,0.9,0.2388694486321747,0.2191551269966732
515880,0.5,0.5,0.4881130099799275,0.4102140955260169
516096,0.9,0.5,0.4811801119731706,0.4125816625673679
516312,0.5,0.9,0.4958145782038297,0.2163153661395993
516528,0.9,0.9,0.2312892098194476,0.1949724875662425
516744,0.5,0.5,0.5111389531988673,0.4113518755848268
516960,0.9,0.5,0.4839085279277031,0.4064709333632147
517176,0.5,0.9,0.501828568641971,0.2223434947487798
517392,0.9,0.9,0.2489374293905191,0.221148962188886
517608,0.5,0.5,0.4900399483693602,0.4243253032769787
517824,0.9,0.5,0.4986347571340143,0.4189137835598391
518040,0.5,0.9,0.4901670493030292,0.2097200317058042
518256,0.9,0.9,0.236218873966471,0.2172145046402224
518472,0.5,0.5,0.4985290777083936,0.4241234184007096
518688,0.9,0.5,0.4859432647209328,0.4130005117835785
518904,0.5,0.9,0.5017069932487542,0.2026695516045397
519120,0.9,0.9,0.2472447377680064,0.2297611707193457
519336,0.5,0.5,0.4916915506202757,0.4208199830120421
519552,0.9,0.5,0.4979423415198715,0.4091799253017926
519768,0.5,0.9,0.5016595212546098,0.2220455978201002
519984,0.9,0.9,0.2415718001873531,0.2022718760320498
520200,0.5,0.5,0.487443693528009,0.4065600869910942
520416,0.9,0.5,0.4966254600960177,0.4308845798642802
520632,0.5,0.9,0.5025864845825585,0.2114594437812529
520848,0.9,0.9,0.2352584604197931,0.2148475754588231
521064,0.5,0.5,0.4852056420898781,0.4175637126962142
521280,0.9,0.5,0.484226217280306,0.419666102534829
521496,0.5,0.9,0.4954436979000702,0.1974142713769742
521712,0.9,0.9,0.2427251897214477,0.2059424052016923
521928,0.5,0.5,0.4914590925352944,0.4078387628208727
522144,0.9,0.5,0.4929255954749466,0.4232149658472112
522360,0.5,0.9,0.49310890297461,0.2079223411527539
522576,0.9,0.9,0.2462281450635374,0.2194064168699779
522792,0.5,0.5,0.4984995257237694,0.414586392351371
523008,0.9,0.5,0.4936960436362264,0.40149184375177
523224,0.5,0.9,0.5057371964276542,0.2102281043551005
523440,0.9,0.9,0.2330594776357317,0.2135885154215602
523656,0.5,0.5,0.4990774253934779,0.4133382862633815
523872,0.9,0.5,0.493463543392613,0.4093052949280922
524088,0.5,0.9,0.4784837685585404,0.2057440968896206
524304,0.9,0.9,0.2390596280781799,0.1950819621526939
524520,0.5,0.5,0.4988083193399579,0.4151448865148061
524736,0.9,0.5,0.495906903382115,0.422362468902734
524952,0.5,0.9,0.4849688939292296,0.2178501526346474
525168,0.9,0.9,0.2412654893675017,0.2191232291382295
525384,0.5,0.5,0.4910757945736019,0.4162261057350382
525600,0.9,0.5,0.490360767487237,0.4146739300492336
525816,0.5,0.9,0.5009278491941584,0.2130657653499724
526032,0.9,0.9,0.2514121791297501,0.2172097795274967
526248,0.5,0.5,0.4937029851288656,0.418024891480301
526464,0.9,0.5,0.4974437371049108,0.4128001427073494
526680,0.5,0.9,0.4815156282186434,0.2225653258971925
526896,0.9,0.9,0.2455858496446832,0.2101673009969333
527112,0.5,0.5,0.4898342819041535,0.4123273071059609
527328,0.9,0.5,0.4998438116122875,0.4162799739366715
527544,0.5,0.9,0.4960490444983515,0.2173978759574777
527760,0.9,0.9,0.2423782321709748,0.2210532735023467
527976,0.5,0.5,0.4954637840596848,0.4183495260436015
528192,0.9,0.5,0.4948552434942912,0.4176695658006374
528408,0.5,0.9,0.4889680344244206,0.2019435039478325
528624,0.9,0.9,0.2407799228054315,0.1965936922785632
528840,0.5,0.5,0.4852985257971085,0.4273457168843436
529056,0.9,0.5,0.4982721165332285,0.4137149785318456
529272,0.5,0.9,0.5037305045351098,0.2245296185376862
529488,0.9,0.9,0.2415459841551487,0.2165885022870025
529704,0.5,0.5,0.5066373558767665,0.4207247607134244
529920,0.9,0.5,0.4963325061033917,0.414579145469565
530136,0.5,0.9,0.5060160077472213,0.2167967290892408
530352,0.9,0.9,0.2357344546418301,0.2023781790280084
530568,0.5,0.5,0.4926540519463935,0.4113685987204913
530784,0.9,0.5,0.4919758916300415,0.4232581011320527
531000,0.5,0.9,0.4970825219087447,0.2158231543446908
531216,0.9,0.9,0.2552077956329482,0.2121154975537994
531432,0.5,0.5,0.4934032844139537,0.4115903871960904
531648,0.9,0.5,0.4972882318659052,0.4237175971616865
531864,0.5,0.9,0.4840562740576148,0.2107173825652543
532080,0.9,0.9,0.2385575622407852,0.21171187919058
532296,0.5,0.5,0.4769270938175259,0.4181104097032477
532512,0.9,0.5,0.4958216842707983,0.4134197386539532
532728,0.5,0.9,0.4960642707679754,0.2266894319385973
532944,0.9,0.9,0.2382758368217372,0.2059060545856632
533160,0.5,0.5,0.5071565459852215,0.4096524184921976
533376,0.9,0.5,0.4899667585318137,0.4197801229492651
533592,0.5,0.9,0.4795426485008051,0.2019549076470392
533808,0.9,0.9,0.2395770727365803,0.2130266129357584
534024,0.5,0.5,0.4869228008247919,0.4218911084229624
534240,0.9,0.5,0.4999128123228283,0.4240205498566394
534456,0.5,0.9,0.4908987172726378,0.21349966791506
534672,0.9,0.9,0.2447473021424605,0.2115265729557022
534888,0.5,0.5,0.4835556248354672,0.4233038442908104
535104,0.9,0.5,0.5011832692303285,0.4068123782484666
535320,0.5,0.9,0.4820710528195829,0.2296477482186705
535536,0.9,0.9,0.2392014593409136,0.2051631314079043
535752,0.5,0.5,0.4916607884428776,0.4232472299761091
535968,0.9,0.5,0.5073692812820435,0.4195313990253864
536184,0.5,0.9,0.4914749975267466,0.2124370825269854
536400,0.9,0.9,0.2449781464676879,0.2066452759641612
536616,0.5,0.5,0.4974997597799826,0.4100620489637416
536832,0.9,0.5,0.4939653795019139,0.4022223543081565
537048,0.5,0.9,0.4940236570102593,0.2155429059382755
537264,0.9,0.9,0.2400269455193161,0.2148812835114112
537480,0.5,0.5,0.4981692228695914,0.4203734387873112
537696,0.9,0.5,0.4828333083347351,0.4189507495327798
537912,0.5,0.9,0.4954186957046607,0.2227102524091724
538128,0.9,0.9,0.2522971695252051,0.2291448776981514
538344,0.5,0.5,0.4965469928758474,0.4161662416563947
538560,0.9,0.5,0.4943412880858392,0.415582608779642
538776,0.5,0.9,0.4778765635523876,0.2113278728477473
538992,0.9,0.9,0.2369955096838215,0.2213574614008723
539208,0.5,0.5,0.4997129720918364,0.4178814542627952
539424,0.9,0.5,0.4735201078597963,0.4087382396388065
539640,0.5,0.9,0.5040817566713388,0.2199243251947847
539856,0.9,0.9,0.2298937936485486,0.2105063789621309
540072,0.5,0.5,0.4953994584362782,0.4134694902661227
540288,0.9,0.5,0.5071671232106043,0.4208025497796086
540504,0.5,0.9,0.5035215958952245,0.2118738757187479
540720,0.9,0.9,0.2347048362240448,0.2134788561171004
540936,0.5,0.5,0.5041504616947958,0.4127490595629596
541152,0.9,0.5,0.5000543460039111,0.4100214448071266
541368,0.5,0.9,0.4989419964360377,0.2162246575252793
541584,0.9,0.9,0.2503758237395727,0.214523937077474
541800,0.5,0.5,0.4914098955958356,0.4224115112557182
542016,0.9,0.5,0.4853732222121916,0.3991424145867699
542232,0.5,0.9,0.4927446650626678,0.2082471331157599
542448,0.9,0.9,0.2465584603944194,0.2202993246396084
542664,0.5,0.5,0.5039965269210817,0.4095488652229822
542880,0.9,0.5,0.4975582304819935,0.4158661092979811
543096,0.5,0.9,0.5162943916688761,0.2204349082557498
543312,0.9,0.9,0.2376356884424708,0.2340554132550573
543528,0.5,0.5,0.49040542335873,0.4207075744874387
543744,0.9,0.5,0.4893067081029047,0.403367976916278
543960,0.5,0.9,0.5045449153821853,0.2197200691405688
544176,0.9,0.9,0.2379085160972664,0.2101232596408584
544392,0.5,0.5,0.4822640781006757,0.4246315491279875
544608,0.9,0.5,0.505344783557895,0.4205244740638574
544824,0.5,0.9,0.5069786723060158,0.2018223778554927
545040,0.9,0.9,0.2296315081167872,0.2146047581299136
545256,0.5,0.5,0.4996141255713789,0.411663382537246
545472,0.9,0.5,0.5010449903099788,0.4235119077638191
545688,0.5,0.9,0.5114647677898431,0.2388347227730759
545904,0.9,0.9,0.2401357412075767,0.2124047161578043
546120,0.5,0.5,0.4979068775255562,0.4113932762603519
546336,0.9,0.5,0.4896458621985568,0.4313239340759488
546552,0.5,0.9,0.4932413102029509,0.2189708266120583
546768,0.9,0.9,0.2577766489326691,0.2075017776551176
546984,0.5,0.5,0.5058292456780077,0.4134952582106818
547200,0.9,0.5,0.4806878362991984,0.4224842498527998
547416,0.5,0.9,0.5095214422332389,0.2156865258957281
547632,0.9,0.9,0.2500578006522845,0.2256655831252146
547848,0.5,0.5,0.4903007110123654,0.4197862437877302
548064,0.9,0.5,0.4911048412266652,0.4090049291643102
548280,0.5,0.9,0.4953522186668229,0.2154299975036383
548496,0.9,0.9,0.2366235348235604,0.2145662563095451
548712,0.5,0.5,0.4876207009888813,0.4097145594459023
548928,0.9,0.5,0.5045192797928328,0.4196419742442059
549144,0.5,0.9,0.5001331443714129,0.1982295103696575
549360,0.9,0.9,0.2507297171236944,0.2159861531947585
549576,0.5,0.5,0.4985220141233851,0.4045053753668972
549792,0.9,0.5,0.4922678248860591,0.4070116012285109
550008,0.5,0.9,0.4825126795656043,0.208387805941496
550224,0.9,0.9,0.2444173695782004,0.2124972905580781
550440,0.5,0.5,0.5020526503281263,0.4215629020155674
550656,0.9,0.5,0.4928903750737857,0.4109163415780321
550872,0.5,0.9,0.4889361628155186,0.1992007606522804
551088,0.9,0.9,0.2253948130383606,0.2087381564383505
551304,0.5,0.5,0.4862218200857008,0.4241192455489699
551520,0.9,0.5,0.4948601636418663,0.4217436433889773
551736,0.5,0.9,0.4846105675013624,0.2081418739429995
551952,0.9,0.9,0.2504714157361428,0.2101221754170747
552168,0.5,0.5,0.4889789548865058,0.4130966892278143
552384,0.9,0.5,0.4983628694199906,0.4272153031961822
552600,0.5,0.9,0.5061217480568135,0.1918976904155381
552816,0.9,0.9,0.2481265159907651,0.2163679644919791
553032,0.5,0.5,0.4947840095947435,0.4241732377786398
553248,0.9,0.5,0.4935566405629996,0.4064745272103467
553464,0.5,0.9,0.4956388073418697,0.2003167065568152
553680,0.9,0.9,0.2394185366821385,0.2150878773037368
553896,0.5,0.5,0.4910715130598836,0.4082179830709071
554112,0.9,0.5,0.4901154613660774,0.41903007619125
554328,0.5,0.9,0.5149528692466814,0.2214612444194927
554544,0.9,0.9,0.2399284039734092,0.217259053023936
554760,0.5,0.5,0.4914181018720576,0.4151388715996529
554976,0.9,0.5,0.4900014848544405,0.4203352828418203
555192,0.5,0.9,0.4991574908717444,0.1979037215693747
555408,0.9,0.9,0.2413561783435948,0.1959240631425684
555624,0.5,0.5,0.4930777455574358,0.4256201111761126
555840,0.9,0.5,0.4985154634158679,0.4213414704384268
556056,0.5,0.9,0.4916632383303378,0.2276673356627986
556272,0.9,0.9,0.2349381573689959,0.2113699161204154
556488,0.5,0.5,0.4958788421335862,0.4130074871652553
556704,0.9,0.5,0.4962785119395622,0.4138704240842367
556920,0.5,0.9,0.4919487937736719,0.2135778449616972
