,useQuartiles,operatingError,reportingError
132156,True,0.1647186705535286,0.3530337489280426
132264,False,0.1647872825286097,0.1623225680458174
132372,True,0.1675989044592417,0.3509907719231579
132480,False,0.1693189812639423,0.1574643337248586
132588,True,0.1606578860884633,0.3204720964974746
132696,False,0.1802535527049401,0.1575360096539542
132804,True,0.1603081363399661,0.3593379654623108
132912,False,0.1766289714940667,0.1648781450883376
133020,True,0.1670019742940757,0.3223939386919411
133128,False,0.177959277927714,0.1583231308970535
133236,True,0.1771935003918832,0.3729072893291046
133344,False,0.1828406693536445,0.1680826460493952
133452,True,0.1559000447105067,0.3385401455400223
133560,False,0.1805283847386655,0.1576014292126323
133668,True,0.1525936549239846,0.3783972514575708
133776,False,0.175302519798989,0.1530018699356513
133884,True,0.1605532089919999,0.328511924451938
133992,False,0.1708895273041181,0.1599037207058714
134100,True,0.1620115077043732,0.3189515406564321
134208,False,0.180365408856844,0.1546474003960755
134316,True,0.1703208157333602,0.3141391240243819
134424,False,0.1748616359440417,0.1522427370588184
134532,True,0.1582111741930573,0.3643743575393809
134640,False,0.1804153142817138,0.1631741549158453
134748,True,0.1553334294727833,0.308142110196393
134856,False,0.1756063131826004,0.1803638479736084
134964,True,0.1676647388016143,0.3599351808762724
135072,False,0.1752600871947442,0.1716058243144667
135180,True,0.1647643367323363,0.3054248797737784
135288,False,0.1746395157425433,0.1709344581293329
135396,True,0.1582383852812595,0.2807968740198584
135504,False,0.1763174988990749,0.1586158176946387
135612,True,0.1644913356308679,0.3481852262000072
135720,False,0.1778804930615118,0.1573874643588002
135828,True,0.1666798653473748,0.3561359637614507
135936,False,0.1753209851419286,0.1532291418995394
136044,True,0.1692403049435378,0.3524978589499127
136152,False,0.1632843559898545,0.1557528360962231
136260,True,0.1660533161475394,0.3345159036769087
136368,False,0.1889112961399799,0.1561421322032922
136476,True,0.1632319600978854,0.3814714988541423
136584,False,0.180284686585624,0.1452382317218573
136692,True,0.1636357642597639,0.4619440946802098
136800,False,0.1796037133281978,0.1540336493504469
136908,True,0.1706107064475062,0.3542678361184748
137016,False,0.1658369253654962,0.1662962838824941
137124,True,0.1601797925258728,0.3658439469423447
137232,False,0.1762047373764617,0.1487947421782703
137340,True,0.1689363158875523,0.3898065906658733
137448,False,0.1674842795618948,0.1581525903445408
137556,True,0.169740178004953,0.3461410312842829
137664,False,0.170639820574861,0.1675450857843129
137772,True,0.1639175136012156,0.3332947928816736
137880,False,0.1728917537580929,0.1591573280724843
137988,True,0.1606497079936128,0.4217494872178163
138096,False,0.1809029591298011,0.1557751813436065
138204,True,0.1565341443485061,0.3241800521510802
138312,False,0.1820252238548189,0.1650068900805632
138420,True,0.1567382915493353,0.3695385149933272
138528,False,0.1645175286256916,0.1520148651516412
138636,True,0.1580547327919637,0.3911915883907842
138744,False,0.1772408847191903,0.1675040237570926
138852,True,0.1633625548504282,0.3622478270738737
138960,False,0.1729380736254809,0.1507005401958786
139068,True,0.1632757127128249,0.3832271655572437
139176,False,0.1660532393768059,0.1567403766574099
139284,True,0.1571587039579925,0.3648545115334057
139392,False,0.1794516220542161,0.158914701256113
139500,True,0.1585269235788086,0.3837356054219385
139608,False,0.1726556821872215,0.161175621647693
139716,True,0.1623681325773107,0.3945675307331042
139824,False,0.1810409463006928,0.1656410336978459
139932,True,0.1655630426481647,0.3489903973700424
140040,False,0.1631495337050249,0.1520829312231992
140148,True,0.1577992452706206,0.2822776709144236
140256,False,0.171102340401474,0.1580343022574521
140364,True,0.1565793262953713,0.3234402509315927
140472,False,0.1852047223080442,0.1593873298389562
140580,True,0.1579544131198881,0.4286342161057573
140688,False,0.1791915204289901,0.1737460162290442
140796,True,0.1645493061404622,0.3290895817104923
140904,False,0.1554094836174634,0.1536831321350357
141012,True,0.1606501224997609,0.3430774987373412
141120,False,0.1689550774771535,0.1458761533487044
141228,True,0.1625071895735473,0.4490655026174209
141336,False,0.1837064668745431,0.169241902943372
141444,True,0.1684378113095644,0.348476650605148
141552,False,0.1882414860199483,0.1510480397870756
141660,True,0.1669983606766084,0.390237619535648
141768,False,0.1675768514059161,0.1493796216581813
141876,True,0.154359136075045,0.3286858364235913
141984,False,0.1757161839192605,0.1547971651502797
142092,True,0.1620988066323075,0.4130075557281495
142200,False,0.1829039031264833,0.155259887358256
142308,True,0.1606672409122823,0.369003745952799
142416,False,0.1829332753764157,0.1601097501956252
142524,True,0.1634852229910379,0.4450768025791663
142632,False,0.1700172272408689,0.1579658921758336
142740,True,0.1800695472411548,0.3835855193827812
142848,False,0.171986025755386,0.1598571913145647
142956,True,0.1558897096832141,0.3600219444052331
143064,False,0.1820140350327373,0.1587626378632975
143172,True,0.1581787279091784,0.3052440424634485
143280,False,0.1660968849391266,0.1627222632739295
143388,True,0.1672032675479171,0.3520530536915687
143496,False,0.1695558409149736,0.1491895798704374
143604,True,0.1654996745149352,0.330766865081014
143712,False,0.1693077297696658,0.1695592179127387
143820,True,0.1572564240136883,0.3793374455274967
143928,False,0.162425742894354,0.1630736706662332
144036,True,0.1615465468320921,0.3367884254523835
144144,False,0.1707190365770304,0.1501797869666837
144252,True,0.1628967575332265,0.3811461351212729
144360,False,0.1711662969740985,0.1628571650650518
144468,True,0.1487449694045518,0.2905922316361375
144576,False,0.175831201340444,0.1614982786064107
144684,True,0.1559471629071746,0.3212375770650514
144792,False,0.1722892396807445,0.1706396593714542
144900,True,0.16359699666135,0.3270916427965742
145008,False,0.1727550398143696,0.164607989286785
145116,True,0.1571240859331107,0.353874039431476
145224,False,0.1638195324423604,0.1519525803400359
145332,True,0.1582440822249783,0.4585624157565489
145440,False,0.1770706352221893,0.1799248625054085
145548,True,0.1632325002649431,0.3281180197428445
145656,False,0.1717427700474408,0.1505230640880611
145764,True,0.1499984267365358,0.280093537574699
145872,False,0.173410692081197,0.156222876401961
145980,True,0.1638733988217428,0.3392307229950141
146088,False,0.1796467127798306,0.1483385082509206
146196,True,0.1499849467087291,0.3385299923260991
146304,False,0.1692483195681969,0.1540498692889444
146412,True,0.1776245819030633,0.3594193275573133
146520,False,0.1804343325693218,0.1609745842812036
146628,True,0.1601295197942792,0.3072535205486862
146736,False,0.1792613483939262,0.1533324774688012
146844,True,0.1666311919617658,0.3404383147706548
146952,False,0.184034296262353,0.1673263522537224
147060,True,0.1617964345841629,0.3516501492067502
147168,False,0.1734763721592995,0.161234329994384
147276,True,0.1660327944621506,0.2972989358210667
147384,False,0.1771148819865345,0.1630321704858446
147492,True,0.1637032698586178,0.3555086285545747
147600,False,0.179420566715603,0.1568501625769367
147708,True,0.1640119012238324,0.3415216814173676
147816,False,0.1677009694899662,0.1570533703268507
147924,True,0.1575141202479515,0.3311758965100537
148032,False,0.1821804259526676,0.1709429829803349
148140,True,0.1585321755199885,0.3738125579031963
148248,False,0.1727441952177779,0.1631188071220884
148356,True,0.1556317164267268,0.3196661720684733
148464,False,0.1850958980859633,0.1507054192993411
148572,True,0.1639355200169224,0.3343393654198122
148680,False,0.1828592840016682,0.1594431937924518
148788,True,0.1698446269544984,0.3299960342867207
148896,False,0.1771005599554946,0.1598154700145098
149004,True,0.1725842807872579,0.3499357213591134
149112,False,0.1769746463931244,0.1653242198668183
149220,True,0.1611083781743419,0.3372231059275809
149328,False,0.1724882558325231,0.1497201415790147
149436,True,0.164232949814002,0.3759528953205924
149544,False,0.1770104516764112,0.157797204557174
149652,True,0.1613958295481675,0.3647205982571225
149760,False,0.1642195294682293,0.1590254458226145
149868,True,0.1636459283336885,0.3461792007676242
149976,False,0.1718031646451467,0.1600908809330903
150084,True,0.1646106157048391,0.3807228675788486
150192,False,0.1763782866127068,0.1515563099660474
150300,True,0.1574589293601859,0.3063478875612727
150408,False,0.1720750188168292,0.1571982741541201
150516,True,0.16689758479742,0.3425515902446336
150624,False,0.1813447191577002,0.1723854495882436
150732,True,0.1633012060242813,0.3598425002838137
150840,False,0.1759291638532766,0.1595235174465202
150948,True,0.1700196999457589,0.3449197843650053
151056,False,0.1678826497853825,0.1628641312695467
151164,True,0.168308140972784,0.3631540389184831
151272,False,0.1740909690097358,0.1577025949682312
151380,True,0.1600534412631765,0.3117656733293115
151488,False,0.1841419451503421,0.1640107927219621
151596,True,0.1587454362358743,0.3779628332945459
151704,False,0.1723340763069669,0.1553764223447235
151812,True,0.1566101299412505,0.3411680792148721
151920,False,0.1828838372845083,0.1563998304201238
152028,True,0.1558507506346935,0.3755037334516959
152136,False,0.1676520176727183,0.1663306768581076
152244,True,0.1555855582570192,0.3307067891021626
152352,False,0.1661022467827115,0.1473680481954687
152460,True,0.1579262714418078,0.347824384013042
152568,False,0.1726279453885415,0.1646518030194209
152676,True,0.1660878659806628,0.3498202732722049
152784,False,0.1778117893266355,0.1689728623485602
152892,True,0.1589959763019576,0.3158867741309837
153000,False,0.1799016389388068,0.1467122272575054
153108,True,0.1569251258710048,0.3043300288555201
153216,False,0.1713312020251796,0.169961770872532
153324,True,0.1526743125202315,0.3399806554043624
153432,False,0.1686810666671004,0.1580985201332964
153540,True,0.16251659214842,0.3487885854870247
153648,False,0.1759545641239815,0.1590267327421068
153756,True,0.1681588392601147,0.3238243746843356
153864,False,0.1764890640463901,0.1584878677735745
153972,True,0.1549106847749999,0.4143349878586929
154080,False,0.1711936719506508,0.152255453896208
154188,True,0.1644499252555832,0.3201033352923484
154296,False,0.173676965463604,0.162159042078416
154404,True,0.1570511928344456,0.3439815762190736
154512,False,0.1745023942296553,0.1630502064117306
154620,True,0.1675364366374116,0.3436429061797486
154728,False,0.1789941446634423,0.1647103515682016
154836,True,0.1608682583334573,0.3656753325682166
154944,False,0.1580567056094994,0.1465055301200798
155052,True,0.1572328269852682,0.3441415784601932
155160,False,0.1756618349881041,0.1540346589734741
155268,True,0.1519129705549405,0.3054644365765007
155376,False,0.1796247027644371,0.164825181063423
155484,True,0.166988670561542,0.4068988570974413
155592,False,0.1739713473148888,0.1622888976057018
155700,True,0.1629464578601236,0.3344187475720082
155808,False,0.1724426581829513,0.1625810207799427
155916,True,0.1589186279210837,0.3330438625712319
156024,False,0.1646710632161718,0.1676714862619391
156132,True,0.1647699652666177,0.354595902210979
156240,False,0.170351990669113,0.1661918344119471
156348,True,0.1579542166227551,0.3349521692592293
156456,False,0.1778762640187086,0.1644720672301256
156564,True,0.1649675433031788,0.3648500996309055
156672,False,0.1819882419458335,0.1577785662697468
156780,True,0.1644733083865429,0.3206808110639489
156888,False,0.1711556551792211,0.1565264763599966
156996,True,0.1568260197913907,0.333904329678875
157104,False,0.1706866655542073,0.1532750536696954
157212,True,0.1581546996096194,0.3925818008361618
157320,False,0.171849752342627,0.1438384056691231
157428,True,0.1590722126826076,0.3359907971011691
157536,False,0.1664011164650277,0.1390814378419293
157644,True,0.1579782824501961,0.415157020707598
157752,False,0.1741925904435197,0.1409190283781133
157860,True,0.1660459849622729,0.3410644727027702
157968,False,0.1768652948049324,0.1575791514925137
158076,True,0.1556652816590901,0.3470752630924829
158184,False,0.1692257509081656,0.1610949173931461
158292,True,0.1739722316284533,0.4039343870922691
158400,False,0.1776405865107519,0.1657589468913496
158508,True,0.1630624044797561,0.369943376771963
158616,False,0.1752739407651894,0.1465980662325273
158724,True,0.1661763254206315,0.3656762731730948
158832,False,0.186773048206019,0.1592674397846942
158940,True,0.1566155884808896,0.3790925967995898
159048,False,0.1655800359981477,0.1536397912464305
159156,True,0.1579287741639846,0.3700253843441302
159264,False,0.1674239070972435,0.1547001150732657
159372,True,0.1638170815434164,0.3525671606597431
159480,False,0.1698421061280863,0.1518621685304633
159588,True,0.166892324882421,0.4028992773637895
159696,False,0.1763255565574931,0.1559295611139978
159804,True,0.1566814694394865,0.3288918979536436
159912,False,0.1769596543431428,0.174553534665348
160020,True,0.1527132713380682,0.3868753183154632
160128,False,0.1726179873453679,0.1492364884782009
160236,True,0.1637355467857689,0.3545229138573977
160344,False,0.1699301069994288,0.1699977524325791
160452,True,0.1700621035684309,0.3780133334314141
160560,False,0.1806540406581068,0.1649144894004214
160668,True,0.1595663584763349,0.3538723994011472
160776,False,0.1643704556627403,0.1447858366443685
160884,True,0.1697998790367284,0.3297329138122012
160992,False,0.184150160383503,0.1547399106116758
161100,True,0.1588661695680517,0.2883784429801748
161208,False,0.1758946927530382,0.1600260424210907
161316,True,0.1606672096020817,0.3623962359714641
161424,False,0.1745484490041635,0.1694177067291347
161532,True,0.1686656378520955,0.348779916296642
161640,False,0.1811970656838427,0.1579435614068816
161748,True,0.1775484365258801,0.3695359174022304
161856,False,0.1737760305231593,0.1648201166159489
161964,True,0.163759751783562,0.3669530274288843
162072,False,0.1764824717434504,0.1621613184361544
162180,True,0.166213806387628,0.3190024801405539
162288,False,0.1679400831429251,0.1562349726994569
162396,True,0.1562658125974613,0.369700877948841
162504,False,0.1733708311912332,0.1650732057194478
162612,True,0.1568229334893282,0.342060086790215
162720,False,0.171737334226113,0.1538669548727188
162828,True,0.1693011799094115,0.4362274778862622
162936,False,0.1657498154888108,0.1555227338911512
163044,True,0.1629930125199206,0.3073931199304213
163152,False,0.1709938441265314,0.1381723086299217
163260,True,0.155135258862515,0.3539916507075952
163368,False,0.1701534726818631,0.1607476831073643
163476,True,0.1605699173421042,0.3335913841263414
163584,False,0.1647180134286821,0.1429345242362705
163692,True,0.155297974306783,0.352374638167617
163800,False,0.1713135963621251,0.177236514406898
163908,True,0.1537517235564714,0.3530729548755772
164016,False,0.1873478687741445,0.1718939845126738
164124,True,0.1673332214874061,0.3226440522742425
164232,False,0.1777231424150462,0.1664547798950808
164340,True,0.1638882711522917,0.3023776855729809
164448,False,0.1741765232378817,0.1596109656141571
164556,True,0.1662752630680414,0.3585244880245309
164664,False,0.1740148534967365,0.1677958149324945
164772,True,0.1667422395482226,0.3182734381036876
164880,False,0.168968278848383,0.1486064905664077
164988,True,0.1682514479954266,0.320391072903622
165096,False,0.1731343849935525,0.168651337773468
165204,True,0.1575097370903795,0.3598038813837499
165312,False,0.1726960706785327,0.164086939950675
165420,True,0.1723260170235005,0.3813333830810934
165528,False,0.1640079201775999,0.1571827329982691
165636,True,0.1720506560801649,0.3488623261489531
165744,False,0.1803063864013973,0.1662131313489299
165852,True,0.1602438216579261,0.3274503766410656
165960,False,0.1706568167076571,0.1561622049722884
166068,True,0.1579267978740729,0.4183733249323456
166176,False,0.1819678495043206,0.1587471713613644
166284,True,0.1564326975760817,0.3388088983316464
166392,False,0.1758828258305369,0.1739676314238852
166500,True,0.1592117204417564,0.3253287292948013
166608,False,0.1731874516178508,0.156997993224686
166716,True,0.1606917110097547,0.31398684961158
166824,False,0.1728035916427127,0.1503126472112736
166932,True,0.1656962744996253,0.3354489461887817
167040,False,0.1664827338515867,0.1678521184904586
167148,True,0.161148706666772,0.441820755774107
167256,False,0.1704081297948096,0.1641921601908696
167364,True,0.1642625937268818,0.2959910740008926
167472,False,0.1665248887044141,0.1568584128002655
167580,True,0.1697100808037545,0.3964435111916405
167688,False,0.1718572117933146,0.1524462172486769
167796,True,0.1571586796385212,0.2836411914905133
167904,False,0.1800696916006682,0.1650949378074419
168012,True,0.1626362237634665,0.3136237442831481
168120,False,0.1711265160897603,0.1612498550010068
168228,True,0.1665345451347119,0.3226443202236587
168336,False,0.1845955736663052,0.1616936133602102
168444,True,0.1582650868736581,0.3239663114138555
168552,False,0.1742078708255221,0.1626308529201665
168660,True,0.1624196064800073,0.3214519590276966
168768,False,0.1826311228628059,0.1619008409934209
168876,True,0.1609143178333077,0.3350617738538373
168984,False,0.1832758480126917,0.1542137163862295
169092,True,0.1671473635594133,0.3315975768036378
169200,False,0.1756172405217665,0.1643920151534415
169308,True,0.1647069851109464,0.3215013428105753
169416,False,0.1706478396693339,0.1557608119520651
169524,True,0.1660655172144013,0.351532158734711
169632,False,0.172944631150845,0.1625495400550994
169740,True,0.1586026816844279,0.3438662797213826
169848,False,0.1768715033272778,0.1540066561750291
169956,True,0.1650943915170154,0.4254864246493556
170064,False,0.1806803370964638,0.169820336908537
170172,True,0.1598856471476074,0.3310461316178444
170280,False,0.174717903077193,0.1669580842888458
170388,True,0.1682329442057246,0.3219103242863968
170496,False,0.175716740913796,0.1538771133023207
170604,True,0.1601571824492764,0.3938435202504067
170712,False,0.1708225784262289,0.1605174350429565
170820,True,0.1677144673632646,0.3782303728120423
170928,False,0.177612397581417,0.1614057444314327
171036,True,0.1733929416402638,0.3177615976682118
171144,False,0.1706301496825698,0.1629228647502144
171252,True,0.162697826715281,0.3330760862313115
171360,False,0.1790123637140682,0.1606028249062546
171468,True,0.1638115361156844,0.320361571813615
171576,False,0.1857974181811103,0.1528937674211075
171684,True,0.163708634572636,0.3612660060379848
171792,False,0.1749237130855585,0.1627473993310452
171900,True,0.1571887084311632,0.3301300150367301
172008,False,0.1767072605198612,0.151834722432771
172116,True,0.163656478221216,0.3477198811577799
172224,False,0.1789405120499072,0.1504960921562431
172332,True,0.1696119442097473,0.3951554943834624
172440,False,0.1716762126048311,0.1527096959571189
172548,True,0.1655113625645901,0.3577225471477326
172656,False,0.1763589023625811,0.1688145794026396
172764,True,0.1689029137748373,0.3248724738280726
172872,False,0.1776219079772878,0.1604999591584405
172980,True,0.1671647008357113,0.3442151000497086
173088,False,0.177015091768058,0.1525033334337732
173196,True,0.1595079173797692,0.3241864672867636
173304,False,0.1775302279241951,0.1538009184792698
173412,True,0.1602246466545185,0.3049633422873326
173520,False,0.1776478558043687,0.1581173614728143
173628,True,0.1575515975415466,0.3893915403899647
173736,False,0.1799351444230581,0.1620080621742392
173844,True,0.1514572194497864,0.3105150267345598
173952,False,0.1755232164319802,0.1695265782201067
174060,True,0.1585819166829025,0.4513848498296828
174168,False,0.1783677664771247,0.1645118711649418
174276,True,0.1660865270408747,0.3158826973367096
174384,False,0.1712556712728936,0.1664248703878801
174492,True,0.1527893828644574,0.2995984404236521
174600,False,0.1807052199451382,0.1609716500574747
174708,True,0.1692164293175115,0.3701897637352969
174816,False,0.1765304671575387,0.159639658675986
174924,True,0.1713866828140635,0.3520962186131836
175032,False,0.1819136929275528,0.1587093893488523
175140,True,0.1537738796795465,0.3391393995274401
175248,False,0.1678565486174075,0.1544760927229245
175356,True,0.157741195047925,0.3454236900003966
175464,False,0.1755505862580577,0.1709246457949325
175572,True,0.1591079312384177,0.2874648618198643
175680,False,0.1756196794402205,0.1565839635747272
175788,True,0.1600153274275844,0.4107636876752955
175896,False,0.1785440891035298,0.1595961042511045
176004,True,0.1641618202321119,0.3251975782678539
176112,False,0.1796447790950471,0.155352490424406
176220,True,0.1684027333128825,0.3623998310532891
176328,False,0.1732785539088167,0.1562029339303254
176436,True,0.153064281141703,0.3731622707473762
176544,False,0.170676407689934,0.1598256532917551
176652,True,0.1547630474174887,0.3381466630208332
176760,False,0.173683019953202,0.1633684915030636
176868,True,0.1678000836637531,0.3139271978660096
176976,False,0.1737376146075719,0.1683111651243738
177084,True,0.1720362541135793,0.3390427656155808
177192,False,0.1760309811174609,0.1560218543457388
177300,True,0.1686733039080189,0.3427605418002737
177408,False,0.1784632138757961,0.1552756670296333
177516,True,0.1650920566148793,0.3274476622556985
177624,False,0.1664423365402465,0.1562515511337902
177732,True,0.1568215696328918,0.3103115335185955
177840,False,0.1798316874468002,0.1681680831985222
177948,True,0.1654521848099888,0.3391942728349293
178056,False,0.1773631886486172,0.1625574411039093
178164,True,0.1584252746855684,0.3398931842218528
178272,False,0.1794236323137845,0.1625222676676738
178380,True,0.1717763418702,0.3609968482884839
178488,False,0.1764798925198706,0.1680095431209745
178596,True,0.1628781940271586,0.3010728156712116
178704,False,0.1654441876225093,0.163410864121436
178812,True,0.1647301802706861,0.3378695102977287
178920,False,0.1785517542637664,0.1466910287365913
179028,True,0.1581582883788145,0.3169857214297038
179136,False,0.1747846045753015,0.141360843401471
179244,True,0.1656240753095686,0.3221780385095104
179352,False,0.1864390005875395,0.1670217967691162
179460,True,0.1588100830324018,0.388025738314164
179568,False,0.171069177164695,0.1473642158154628
179676,True,0.1619343174723214,0.3098188324286136
179784,False,0.1846505379267805,0.1649547397223312
179892,True,0.1580794193731974,0.452517817131303
180000,False,0.181243242109039,0.1664123268411895
180108,True,0.1645820119191079,0.3033007970590459
180216,False,0.1717637875365428,0.153973896884704
180324,True,0.1566832035122956,0.3201383916751618
180432,False,0.1750384969665531,0.1549620317781906
180540,True,0.1599035957868415,0.2981003042758147
180648,False,0.1800561824429621,0.1564024528077902
180756,True,0.1686777955425999,0.3455868957096909
180864,False,0.1735390828414916,0.1687064180885968
180972,True,0.1558268368805183,0.3852467547821049
181080,False,0.1819001317365073,0.1668839968135571
181188,True,0.1589807684247999,0.2908249158444511
181296,False,0.1871605120138145,0.1710208467415869
181404,True,0.1729073753032568,0.3151346084850687
181512,False,0.1622878382613161,0.1482353531403354
181620,True,0.1697991092841793,0.310328227715842
181728,False,0.1802854401289771,0.1732110278751394
181836,True,0.1666554857358639,0.3296038372818476
181944,False,0.1660212384400527,0.1551683056378137
182052,True,0.1603651579918455,0.3823362726221265
182160,False,0.1724735828658157,0.1485043947197318
182268,True,0.1544063124426501,0.3603659912704174
182376,False,0.1616517413648642,0.1617245812267228
182484,True,0.1595532530255434,0.3226623384208506
182592,False,0.1774100221093668,0.1724100680145429
182700,True,0.1627917936305192,0.4869404994610352
182808,False,0.1761734675899395,0.1644205777770956
182916,True,0.1653405739221323,0.3011336934844564
183024,False,0.1711586667740575,0.1452575358901938
183132,True,0.1638439424610746,0.3438155977395919
183240,False,0.1717090870911891,0.1602523346851375
183348,True,0.1646781871501315,0.34685020021514
183456,False,0.1710452409855161,0.1624081874542708
183564,True,0.1572441514384324,0.3907735061493414
183672,False,0.1726376744693879,0.1622651311825258
183780,True,0.1664371727045057,0.3330195275121976
183888,False,0.1745870960377858,0.148888772569332
183996,True,0.1488718118640409,0.2910852785637573
184104,False,0.1818288891399408,0.1681082446974071
184212,True,0.160832119325665,0.3869373892161272
184320,False,0.1747023097648483,0.1655599630220445
184428,True,0.1691748988160289,0.2953075250736153
184536,False,0.1738449432634064,0.1589778179927585
184644,True,0.1606948598784533,0.349995812470633
184752,False,0.1745396879562106,0.1485899423792034
184860,True,0.1560321716906546,0.3152240179505555
184968,False,0.1742743727706705,0.1715660095817522
185076,True,0.1673147900480932,0.3303630871417896
185184,False,0.1731763259451161,0.1645589590565054
185292,True,0.1695249840896426,0.3649725956110262
185400,False,0.1796135510612399,0.1505681755713789
185508,True,0.1540708104899789,0.3426640586748273
185616,False,0.1883877941862028,0.1711197683961868
185724,True,0.1673320850026268,0.478246419200014
185832,False,0.1773168064281257,0.1509310166625175
185940,True,0.1656029705148112,0.3540227800078815
186048,False,0.1715117776565767,0.1637251706657492
186156,True,0.1666927435401237,0.3393533368288309
186264,False,0.1709350057578575,0.1494420194146945
186372,True,0.1573102671297064,0.3486621509926126
186480,False,0.1730929488867426,0.1513873455353346
186588,True,0.1571205636668092,0.3500101193746261
186696,False,0.1689029236555666,0.1563867303674011
186804,True,0.1621193826203645,0.438571316611919
186912,False,0.1778674151410199,0.1692664487056063
187020,True,0.1595085311425333,0.3567273827562308
187128,False,0.1727463172701822,0.1526702155206189
187236,True,0.1566414454586066,0.4109051810331109
187344,False,0.172666584359955,0.1686304777616099
187452,True,0.1646071914260057,0.4464867422160156
187560,False,0.1769295754534604,0.1550525921267084
187668,True,0.1627789153721271,0.3212368419997083
187776,False,0.1738314992820275,0.1537617329132813
187884,True,0.1559169820721513,0.329826155657148
187992,False,0.173127412940606,0.1564989463737645
188100,True,0.158885930290889,0.3379675433157546
188208,False,0.1813904325242321,0.1556645998641437
188316,True,0.1577331791882613,0.3204127657614274
188424,False,0.1770040482661177,0.1706287821700936
188532,True,0.1595256096584542,0.2778194574550415
188640,False,0.1789540444650371,0.1613308369846404
188748,True,0.1682069591284162,0.3486830658907981
188856,False,0.174354052150204,0.1629696824642336
188964,True,0.1600832764532201,0.2923373578566394
189072,False,0.1796129820847845,0.1723417471119759
189180,True,0.163567724090738,0.3858766946074948
189288,False,0.1755137609310063,0.1565462083959131
189396,True,0.1593493931926848,0.3332563578572706
189504,False,0.163149123543293,0.1423162122575856
189612,True,0.1592175574415568,0.3622074443778342
189720,False,0.1716149865655551,0.1563769332381596
189828,True,0.1578786822144183,0.3144530520425549
189936,False,0.1735013595844809,0.1613466282863687
190044,True,0.172394471985084,0.3697975882948089
190152,False,0.1778391392824979,0.1666902096221931
190260,True,0.1628543601408739,0.3334416775064313
190368,False,0.1691948729174808,0.1731548919006077
190476,True,0.1511662869783642,0.2869645281132641
190584,False,0.1803963256188469,0.1597283928371995
190692,True,0.1648301215324333,0.3455232218465507
190800,False,0.1783824255981362,0.1714852675705144
190908,True,0.1582720425395702,0.4023547274228848
191016,False,0.1737447951336529,0.1669450048892782
191124,True,0.1554914463802908,0.346991461593832
191232,False,0.1755870959533568,0.1601230195100672
191340,True,0.1611190441949657,0.2991604333909369
191448,False,0.1725679747126802,0.1483858088868131
191556,True,0.1572173676654562,0.3247486553494433
191664,False,0.1810614762829813,0.15715770735846
191772,True,0.1689586022080084,0.3622775613289218
191880,False,0.1714744422665984,0.1526583243209565
191988,True,0.1551304988086838,0.3431454762735689
192096,False,0.1741210288910601,0.1589053559300168
192204,True,0.1700053946065695,0.4394397556850209
192312,False,0.1719353426694903,0.1656459375769924
192420,True,0.1585468937362945,0.3327422967584175
192528,False,0.1775704426878173,0.1702063511703837
192636,True,0.1569533799627789,0.3462747723443294
192744,False,0.1711186962656241,0.1532766102710661
192852,True,0.1577695623270754,0.3369839356626432
192960,False,0.1701457263811134,0.160386484828407
193068,True,0.1603980802909309,0.36393166409614
193176,False,0.1747948092389534,0.1605116190233296
193284,True,0.1627978230555321,0.3640635379084089
193392,False,0.1682577464063288,0.1636848647064473
193500,True,0.1704229910163121,0.3894551690174445
193608,False,0.1812945202434514,0.1578625973161392
193716,True,0.1628345153416297,0.3673766015065216
193824,False,0.1770188924480164,0.1597815654551772
193932,True,0.1646351567569618,0.4017125065823538
194040,False,0.1647071241820455,0.1558262431740213
194148,True,0.1621085271978749,0.3816451404260992
194256,False,0.1859384501966563,0.1628117073693936
194364,True,0.1674511768743482,0.3586274739444953
194472,False,0.1695468612406243,0.1668167124942701
194580,True,0.1656310865806098,0.304842201341539
194688,False,0.1787082642765581,0.1673492620250311
194796,True,0.1550364363082285,0.3432243638985872
194904,False,0.1737332997358352,0.1636980101670358
195012,True,0.1692026382802161,0.3647873513226409
195120,False,0.1725479289623331,0.1690914415296332
195228,True,0.1684205480012411,0.3564918232467425
195336,False,0.1868686808753302,0.1683889638125395
195444,True,0.1548881450555471,0.3239895602602453
195552,False,0.1750503042752817,0.173276105061954
195660,True,0.1618140254932605,0.3546947971147344
195768,False,0.1793490763676338,0.1457450833132169
195876,True,0.1646641024714667,0.2917983065569855
195984,False,0.1643703618816792,0.1568626138043237
196092,True,0.1647726585605583,0.3346407338196642
196200,False,0.1729138125434455,0.1578820822644001
196308,True,0.1735100019164892,0.3505047233614795
196416,False,0.1786621102264441,0.1740536223418359
196524,True,0.168391510347127,0.3078654519788965
196632,False,0.1657535689342848,0.1729103801114482
196740,True,0.1515705799634882,0.3264633331021351
196848,False,0.1696505067637359,0.1534050156676278
196956,True,0.1672373893068552,0.2940145720452016
197064,False,0.1708350788216547,0.1714429458280748
197172,True,0.1587046640659189,0.3092337660594768
197280,False,0.1730555148406164,0.1567682191829792
197388,True,0.1609580173363737,0.4343007889205948
197496,False,0.1675028060502507,0.1597128549299118
197604,True,0.1739650361551896,0.3999454551101125
197712,False,0.1736412189713089,0.1691053165718572
197820,True,0.1573672634305903,0.3663879421546538
197928,False,0.1751033392660453,0.1468025983343701
198036,True,0.1664193960712984,0.4346982229813321
198144,False,0.1814653816607263,0.1686701368999017
198252,True,0.1647045538903463,0.3396634769318419
