,numVehicles,operatingError,reportingError
264240,300,0.1675051768910374,0.163111648012008
264456,200,0.1594424214197504,0.1550647010225312
264672,300,0.160829870464492,0.1679120218134747
264888,200,0.1576292546606547,0.1550585448061903
265104,300,0.1590691141585559,0.1600647811634742
265320,200,0.1630822324423908,0.1551683980792504
265536,300,0.1548910975222284,0.1611660153554533
265752,200,0.1673834875145231,0.1598207997379479
265968,300,0.1534460358416563,0.1593556682085714
266184,200,0.1710287833453917,0.1624337073213871
266400,300,0.1567964544752733,0.1546936399343599
266616,200,0.1684523606171488,0.1563956797015936
266832,300,0.1613816352930721,0.1667393238153845
267048,200,0.1635850939867686,0.1626883055960497
267264,300,0.1621322905006634,0.1664191337132525
267480,200,0.1692194147928153,0.1625452634566366
267696,300,0.1604961307440006,0.163645785586029
267912,200,0.1728828406051331,0.1608063582218759
268128,300,0.1596309770878534,0.1587693502829136
268344,200,0.1645982031137551,0.1517029787805343
268560,300,0.1567858432023717,0.1623092345347144
268776,200,0.1694194204237141,0.1660800614606252
268992,300,0.1548100612407983,0.1640186690893609
269208,200,0.1703041289647165,0.1634228796618684
269424,300,0.1574119936790736,0.1612806390005679
269640,200,0.163584803370679,0.1619006120814799
269856,300,0.1671202628514112,0.1552585101306171
270072,200,0.1678261456451583,0.1578602777908076
270288,300,0.1602147273821945,0.1589293597988216
270504,200,0.1649312323608795,0.1643860614161081
270720,300,0.1627469753186795,0.1572265594317589
270936,200,0.1654344701766724,0.1572663295423375
271152,300,0.1604608266284663,0.1559830129388533
271368,200,0.168386141009157,0.1664993853380359
271584,300,0.1554241857308375,0.1595935002577948
271800,200,0.1656700232745191,0.163631078538181
272016,300,0.1623974683774313,0.1577637634137539
272232,200,0.164661687136669,0.1658794820839169
272448,300,0.1627203544565532,0.1493709076027114
272664,200,0.17147384531159,0.1772217750862818
272880,300,0.1572424439336129,0.1594003780555712
273096,200,0.163524641783554,0.1608232569996879
273312,300,0.1583615613180517,0.1529687905801061
273528,200,0.1763723960533296,0.1541700080032624
273744,300,0.1603935946265234,0.1662391632330318
273960,200,0.1678253533278115,0.1611984026501393
274176,300,0.1569536409521711,0.1485976907202067
274392,200,0.1715626255922436,0.1581955445197355
274608,300,0.1573264734676306,0.1624697929089275
274824,200,0.1716658860975257,0.1593652591622325
275040,300,0.1636999250017202,0.1610818441374805
275256,200,0.1689395283979956,0.1537527076300308
275472,300,0.1595529949387211,0.1551408194983374
275688,200,0.1643290351695637,0.1560266123672956
275904,300,0.1577388079090383,0.1584590960690273
276120,200,0.1685069191560198,0.1634932937204181
276336,300,0.1537541635209381,0.1579696858427939
276552,200,0.1727565376684359,0.1678798435116259
276768,300,0.1566184029444781,0.163126338254267
276984,200,0.1707411950285706,0.1597851302972616
277200,300,0.1568258837422545,0.1659494865751777
277416,200,0.1745009267420826,0.1655711669546279
277632,300,0.1591093088167647,0.1584463817675071
277848,200,0.1614876708256507,0.1529214141323809
278064,300,0.1641190495155521,0.1639313013541496
278280,200,0.1674492282749437,0.1611635352175795
278496,300,0.159733497868366,0.1571083909476928
278712,200,0.171219237304694,0.1653061080099139
278928,300,0.1604314536476059,0.1565122791187178
279144,200,0.1700944973655685,0.1595347191480606
279360,300,0.1603761023301375,0.1615758855054324
279576,200,0.1658361978919148,0.1586605603488775
279792,300,0.1564855859124187,0.1624564787257399
280008,200,0.1703099327646961,0.1698816845319996
280224,300,0.1589006748141252,0.155388407465512
280440,200,0.1677045806949092,0.167598003447867
280656,300,0.1583723535976783,0.1532679367491606
280872,200,0.1600925517899301,0.161573989523381
281088,300,0.1615444510799008,0.1643809188120188
281304,200,0.1758073542403416,0.1612023688169852
281520,300,0.1691145832079373,0.1679204806231319
281736,200,0.1704308485770967,0.1595044557265458
281952,300,0.1618368486926752,0.1544675974109267
282168,200,0.168059364081537,0.1604718578995116
282384,300,0.1626777535693438,0.1650529845314246
282600,200,0.1601523852274766,0.1515217004919444
282816,300,0.1566671081358193,0.1489753249897237
283032,200,0.1615501245764737,0.1578651548869728
283248,300,0.1577010605717265,0.1609784944752825
283464,200,0.1605546547042634,0.1563514941278293
283680,300,0.1591079669121303,0.1610519143017532
283896,200,0.169871297562512,0.1580372886003754
284112,300,0.1627123184597122,0.1625441444755981
284328,200,0.1648342192728125,0.1600868102034454
284544,300,0.1589968806794659,0.161742478062884
284760,200,0.1693101781609363,0.1649400422967763
284976,300,0.1558360260005369,0.1602613180043281
285192,200,0.1724314310777123,0.1702518609184571
285408,300,0.159811667537726,0.1662250606117589
285624,200,0.1631970493357048,0.1465451040332402
285840,300,0.1617617932025154,0.1616119956117903
286056,200,0.1684505134192611,0.1516910056329939
286272,300,0.1573160124390074,0.1669283155382392
286488,200,0.1695597840873686,0.1576027377057612
286704,300,0.1577680367743424,0.166408708324869
286920,200,0.1676548790017786,0.1597028738813686
287136,300,0.1588699744888255,0.1558001540327802
287352,200,0.1661583665121057,0.1725571083310604
287568,300,0.1548457488298067,0.1599429571233952
287784,200,0.17035498874142,0.1633416885262036
288000,300,0.1566668612461376,0.1629668968442349
288216,200,0.1606613920611065,0.1605367103260155
288432,300,0.1656876013130191,0.1577484122245611
288648,200,0.1703465623095753,0.1590608605226628
288864,300,0.1637921389025898,0.1673713038688701
289080,200,0.1658501751126878,0.1686728954994913
289296,300,0.1535310831711558,0.1620570969187024
289512,200,0.1733648096280916,0.1662325377013595
289728,300,0.1615079566999811,0.1637737866097277
289944,200,0.1625487899565289,0.1574094149041567
290160,300,0.1647656486038273,0.1603645998368262
290376,200,0.1726795537398956,0.1566441338236742
290592,300,0.1555346891320199,0.1622236955972065
290808,200,0.169182083368734,0.1614248302806853
291024,300,0.1605421328392466,0.1592484895849126
291240,200,0.1740866050708071,0.1674803110289327
291456,300,0.1583725779195307,0.1535693027236969
291672,200,0.1663812685298623,0.1661627762093189
291888,300,0.161789772848746,0.1635565957777717
292104,200,0.1643710458715242,0.1513560516868336
292320,300,0.1583498966416928,0.1637226505448429
292536,200,0.1614520842214825,0.1536775158375821
292752,300,0.1587228733084406,0.1545524345709632
292968,200,0.1665374216093796,0.1681583740144037
293184,300,0.1606428666336686,0.1627064250736389
293400,200,0.1689541101693859,0.1639676326250745
293616,300,0.1618288556747326,0.1593973227731766
293832,200,0.1736342449216958,0.1567623532955101
294048,300,0.1543306463854683,0.1564619522869577
294264,200,0.1646162334676412,0.1659795933522135
294480,300,0.1576085865987266,0.1598227544439575
294696,200,0.1691269190240973,0.1715603344141226
294912,300,0.1626017970005058,0.1584227382518261
295128,200,0.1726140925408874,0.1623578836867552
295344,300,0.1536165629293412,0.1574588917577369
295560,200,0.1671292162838573,0.1472058019865732
295776,300,0.1585597280870968,0.1633162018339797
295992,200,0.1729787119869774,0.1623312050121913
296208,300,0.1603701620541346,0.16093719103876
296424,200,0.1742084892951643,0.167117706410245
296640,300,0.1540926087608472,0.1617936466139038
296856,200,0.1639830352005654,0.1576438185220482
297072,300,0.1541436336498229,0.1612064989141154
297288,200,0.164898252555418,0.1557600178369559
297504,300,0.1615510439496244,0.1650678738168585
297720,200,0.1628899453115541,0.1544075323596818
297936,300,0.1602718490718027,0.1619303386710585
298152,200,0.176351591808262,0.1501448038278617
298368,300,0.1594151967729677,0.1598581688793909
298584,200,0.1680406422085984,0.1604914962389251
298800,300,0.162000935626944,0.163136362027548
299016,200,0.1676418425547237,0.162108705435185
299232,300,0.1574467972936531,0.1535392313487316
299448,200,0.1643206655734568,0.1593443715658372
299664,300,0.1496805290194888,0.1678317060403618
299880,200,0.1756723483468212,0.1613241535472868
300096,300,0.1544183739233927,0.1601205597292994
300312,200,0.1657353934712936,0.1609247247407901
300528,300,0.1589021654991929,0.1621514937518626
300744,200,0.1626881054375646,0.1561934659833807
300960,300,0.1570326018719042,0.1525905596063476
301176,200,0.1626777711599394,0.1580075540619314
301392,300,0.1567756263393215,0.1535214622223036
301608,200,0.1633506682454731,0.1516114262307758
301824,300,0.156999606420484,0.1642050263973013
302040,200,0.1672388999502162,0.1541038064100154
302256,300,0.1565255758016849,0.1673963072404399
302472,200,0.1641868127642953,0.1569525080710187
302688,300,0.1569835901034088,0.1599608374628462
302904,200,0.1673542431988111,0.151514415082005
303120,300,0.1667320124837169,0.1590107889111948
303336,200,0.1694151556410464,0.1545814529058267
303552,300,0.1567495793282108,0.1661751529790561
303768,200,0.1694988608904875,0.1582327070574071
303984,300,0.1527162096156805,0.1576175555564934
304200,200,0.1790632772152516,0.168070905547369
304416,300,0.1557024933171104,0.1531771849285458
304632,200,0.1722578980957744,0.1576517589159128
304848,300,0.1596744192365353,0.1570895651111414
305064,200,0.1718734564204117,0.1623656286625706
305280,300,0.1597132524942452,0.1604946525714556
305496,200,0.1680210126730126,0.1545816029909466
305712,300,0.159769663341506,0.1569287448676773
305928,200,0.1773071182992965,0.1741130983718977
306144,300,0.1652132163653032,0.1564584086101019
306360,200,0.1774030822979907,0.1590976270927828
306576,300,0.1578769443717535,0.1554983583240918
306792,200,0.1584814445745225,0.1526557028922452
307008,300,0.1593590808759372,0.1535439019024011
307224,200,0.1635320602580512,0.1570552240483713
307440,300,0.1570571435508935,0.1520519823837185
307656,200,0.1678666894686619,0.1641098613414811
307872,300,0.1601328265753976,0.1590878989424982
308088,200,0.1761436175989746,0.1707190001945278
308304,300,0.1639880998789646,0.1657005901580346
308520,200,0.166942402877563,0.1533697629051886
308736,300,0.1573912494874887,0.1626214318862504
308952,200,0.1721476870864972,0.1600934159454572
309168,300,0.1584673386803018,0.1569941098827738
309384,200,0.1624547787391328,0.1603590408615859
309600,300,0.1564499220778819,0.1595453858144579
309816,200,0.1747659234310324,0.1645513978721335
310032,300,0.1630640109415339,0.1620750949386457
310248,200,0.1664297477064768,0.1676679354303076
310464,300,0.1612022243369594,0.1616225263280857
310680,200,0.1677589545163814,0.1640409718359951
310896,300,0.1600583314525403,0.1517370879460933
311112,200,0.1729876745682974,0.1610564355487206
311328,300,0.1608014170524498,0.1596690654456811
311544,200,0.1612769058659573,0.1572181818294749
311760,300,0.160488023584635,0.1600227778563338
311976,200,0.1687313843372021,0.1526982482269316
312192,300,0.1513980666607895,0.1554366393007314
312408,200,0.1687454244409651,0.1650215281051867
312624,300,0.1515905166612665,0.1653851594919878
312840,200,0.1735366952566955,0.1657254164732605
313056,300,0.1615488708026851,0.1567120263252236
313272,200,0.1692974963975458,0.1573236869244194
313488,300,0.1607306277888638,0.1583293243362424
313704,200,0.1700131162831535,0.1605727264130023
313920,300,0.1575044527828083,0.1623409350155898
314136,200,0.1706644631281006,0.1589207954107555
314352,300,0.154178379775818,0.1598134157900438
314568,200,0.1694985587588451,0.1575415314899489
314784,300,0.1564055045297759,0.1632480859476917
315000,200,0.1651346547510849,0.1537379121380589
315216,300,0.1557111731891455,0.1609819403916266
315432,200,0.1702474658580045,0.1599815353919808
315648,300,0.1605189218402941,0.1668650392229589
315864,200,0.1660837450950779,0.1496301088929447
316080,300,0.1612810247210954,0.1552603497680484
316296,200,0.1637857548674853,0.1605011853619802
316512,300,0.1606671165553577,0.1603283743028258
316728,200,0.1690409042300235,0.1634542413783214
316944,300,0.1636707566936203,0.1596674877259366
317160,200,0.1702516979044203,0.1613797452684982
317376,300,0.160898911873026,0.160393166803081
317592,200,0.1661928668752681,0.1609963361970867
317808,300,0.152057446127771,0.1536246795213749
318024,200,0.1681837779833884,0.1518025947470875
318240,300,0.1675256822316616,0.1610734576220453
318456,200,0.1618898414197979,0.1547347398925176
318672,300,0.1557883633416729,0.16303659284757
318888,200,0.1639560953864512,0.1601524378003685
319104,300,0.1637936703671635,0.1642335601310902
319320,200,0.1724472657349594,0.1688404498591422
319536,300,0.1674350330085138,0.1632782499344333
319752,200,0.1593305554195306,0.1555870814044857
319968,300,0.1638568644653868,0.1603816293116829
320184,200,0.1681934538615526,0.1575978193122507
320400,300,0.1577235186661582,0.1644820309720806
320616,200,0.1715075040886737,0.171403429430466
320832,300,0.1577368300830451,0.1571775178539817
321048,200,0.1729591459666669,0.1655004640488497
321264,300,0.1605637177194503,0.1531881519760806
321480,200,0.1705305044062066,0.1567884515591504
321696,300,0.1547647514415298,0.1500317320522622
321912,200,0.1697052241273095,0.1686829781511583
322128,300,0.1628172217459134,0.1660717251802817
322344,200,0.1718545532831981,0.1634480792516642
322560,300,0.1693980080548756,0.164530434776892
322776,200,0.1649035947290428,0.1623373774588379
322992,300,0.1569202894177556,0.1534848774873264
323208,200,0.1633566690973424,0.1604462787326172
323424,300,0.160102685585676,0.1650829072520871
323640,200,0.1663161766727817,0.1537120033562699
323856,300,0.1648209380020151,0.1576614421784198
324072,200,0.1733858631870722,0.1570718027710739
324288,300,0.1588525144107109,0.1601142736144423
324504,200,0.169670114290823,0.1584278202359887
324720,300,0.1574105546531556,0.1566216010921961
324936,200,0.1648085216724092,0.163867921642009
325152,300,0.1580017387973004,0.1593456968464431
325368,200,0.1589656860703313,0.1519004078179037
325584,300,0.1617062225371597,0.1607075084185714
325800,200,0.175467911414086,0.1549838933890749
326016,300,0.156517872115422,0.1629869825103414
326232,200,0.1676581066412335,0.1536197740825595
326448,300,0.1605095280276337,0.1560996520660444
326664,200,0.1572731539404318,0.1506843367971661
326880,300,0.1616864831340458,0.1654235309836108
327096,200,0.158843791676299,0.1591152178803906
327312,300,0.1550111005437207,0.155804585904598
327528,200,0.1656084664172933,0.1514842441849043
327744,300,0.1667048626672632,0.1644428558386052
327960,200,0.1616733850617636,0.1530227977159393
328176,300,0.1535823381177365,0.1600409318700172
328392,200,0.1749272917405065,0.163321160420812
328608,300,0.1639535094882634,0.1630478312391378
328824,200,0.1681276981811222,0.1564332537163945
329040,300,0.1587461882679159,0.1629323151597508
329256,200,0.1616865093678585,0.1518028488640174
329472,300,0.1522731002901404,0.1604416751103848
329688,200,0.175571556763744,0.1645513518366557
329904,300,0.160643816372764,0.1585624919489945
330120,200,0.1693112132541765,0.1661883732483687
330336,300,0.157197870647735,0.1535962294387054
330552,200,0.1776741114883058,0.1758440399395922
330768,300,0.1590224524859303,0.1574590779685312
330984,200,0.1662195274390894,0.1572316599955344
331200,300,0.163652495740921,0.1616610146083131
331416,200,0.1648087836156247,0.1513205931131933
331632,300,0.1677659084005321,0.1640585766641857
331848,200,0.1704223129442953,0.1585369294449125
332064,300,0.1577256812174249,0.1639908349009594
332280,200,0.1714944085324945,0.162800227186366
332496,300,0.1636760456827071,0.1522280078547195
332712,200,0.1728827187569599,0.1727596110833858
332928,300,0.1609417275703195,0.1608916699139466
333144,200,0.1686437151525132,0.152944875146742
333360,300,0.1721693661493843,0.1577390095472779
333576,200,0.1735713109757534,0.1557749875569469
333792,300,0.1541177923752964,0.1623024120796633
334008,200,0.1629501209917985,0.1507832038268904
334224,300,0.1564315017100324,0.153413988033793
334440,200,0.1699346721748013,0.1564127384963202
334656,300,0.1531296956264499,0.1583012775601261
334872,200,0.171589938851234,0.165715615562487
335088,300,0.1554481956371748,0.1634856293810794
335304,200,0.1748265431587242,0.1585267638653606
335520,300,0.1547828691375144,0.158240535391003
335736,200,0.1688916011968674,0.1609875872820956
335952,300,0.15695272035434,0.1605604238407815
336168,200,0.1748519602465138,0.1618071490231822
336384,300,0.1539433156751534,0.1529496880672746
336600,200,0.1646164313562518,0.1579760078931281
336816,300,0.1607215834826463,0.161865503079883
337032,200,0.1649230950984381,0.1577317950354134
337248,300,0.1547734541243775,0.1614698187035836
337464,200,0.1662637705163457,0.1574859113642458
337680,300,0.1585795695546424,0.1570838607651258
337896,200,0.1736345450295837,0.1594245678816903
338112,300,0.1570444868997295,0.1475918365141508
338328,200,0.1624928539377812,0.1620943184683094
338544,300,0.1603832198482643,0.1630061474909357
338760,200,0.1708329862156554,0.1598653130618449
338976,300,0.1536095770749371,0.1524984437416702
339192,200,0.1746932280765125,0.1686961812651725
339408,300,0.1577661496276301,0.1554612761325898
339624,200,0.1625355430907216,0.1640767715598066
339840,300,0.1568512160399953,0.1621894208105848
340056,200,0.1657689989451875,0.1602669273704198
340272,300,0.154076132021826,0.1495854907291781
340488,200,0.1604460149693208,0.1537505117240788
340704,300,0.1620028697112538,0.1642044683181304
340920,200,0.1724724033604544,0.1631176092148314
341136,300,0.1613121993109181,0.1651264566782173
341352,200,0.1615489190500471,0.1552520519417756
341568,300,0.1609689085350154,0.1610062604414128
341784,200,0.1705158605924134,0.1581102634243208
342000,300,0.1615920814350667,0.1663692011136193
342216,200,0.1664654941580502,0.1652586510599638
342432,300,0.16837640886019,0.1618157128853824
342648,200,0.1712449199567267,0.1561236519020659
342864,300,0.1549670075514443,0.1497816194941435
343080,200,0.162838914063053,0.157506329794971
343296,300,0.1652492503203263,0.1637961031688536
343512,200,0.1727418167170024,0.1677783459766713
343728,300,0.166476700251532,0.167414401931819
343944,200,0.1683617028333868,0.1553414081048728
344160,300,0.1607854015562302,0.1603491154173268
344376,200,0.1725046217572238,0.1658219873998733
344592,300,0.1508277466006242,0.1553466711565401
344808,200,0.1716694508155639,0.1707643014498005
345024,300,0.165850728308485,0.1592697019115903
345240,200,0.1715251537272235,0.1641189572658793
345456,300,0.1507762629432188,0.1548314951012725
345672,200,0.1754211824988309,0.1685501684668547
345888,300,0.1660984005296512,0.1524308397486819
346104,200,0.1728000913270601,0.1619118321697983
346320,300,0.1610120018593946,0.1598104965627907
346536,200,0.1685058973609616,0.1591825300994839
346752,300,0.1670866864992395,0.1703877877266965
346968,200,0.1706870206602752,0.1503835178769982
347184,300,0.154673435197059,0.1521756355245473
347400,200,0.1693608679564656,0.1578164512626531
347616,300,0.1589067397114518,0.1595563077715956
347832,200,0.1676938259036714,0.160747919869134
348048,300,0.1644236699856828,0.1652935407736218
348264,200,0.1750374983854571,0.1618707876641942
348480,300,0.1648579656785378,0.1622332824712394
348696,200,0.167476117928361,0.1676245510541493
348912,300,0.159987743471805,0.1559988885922223
349128,200,0.1685292209469802,0.1551745544419828
349344,300,0.165197792712385,0.1692275730655917
349560,200,0.1684702571534218,0.1625332766237728
349776,300,0.1594550139309535,0.1558689947434787
349992,200,0.1661946993488324,0.1458725945611334
350208,300,0.1602304082169266,0.158930947692744
350424,200,0.1743614307361011,0.1740920179010875
350640,300,0.1564881545035726,0.1598575677527892
350856,200,0.17388995925052,0.1575333790075177
351072,300,0.1621997112435398,0.1605397071703901
351288,200,0.1658273082396448,0.1573264640489506
351504,300,0.1575129886413281,0.1609480417788425
351720,200,0.1659497419321383,0.1588554733733912
351936,300,0.1572151383371169,0.16437250772879
352152,200,0.1685269601416412,0.15522123695433
352368,300,0.1645841613729304,0.1683412183330557
352584,200,0.1700768737208189,0.1603950743931264
352800,300,0.1617320476540569,0.1627944582775022
353016,200,0.1654371596767584,0.1530170774895125
353232,300,0.1657189925844519,0.1642815014240936
353448,200,0.1689989468700904,0.1627483207407981
353664,300,0.1584252897098633,0.1592911328632621
353880,200,0.1700318706942737,0.1645691610090656
354096,300,0.1618958983387342,0.1542796260691937
354312,200,0.1691912363243114,0.1527740316547571
354528,300,0.1631025126813284,0.1638059769099094
354744,200,0.171678533117369,0.1575112947266025
354960,300,0.1582688654342961,0.154812010684288
355176,200,0.16468867417976,0.1579105759460675
355392,300,0.1602179075217303,0.1608347505222231
355608,200,0.16774613535023,0.1639064941316224
355824,300,0.157467314572921,0.15969596181176
356040,200,0.1712037518408582,0.153774522325741
356256,300,0.1593796716194531,0.1605302837395558
356472,200,0.1639769440000679,0.1648204450583441
356688,300,0.1598687350587968,0.1545398298427599
356904,200,0.169610496286487,0.1716583139526343
357120,300,0.1582028606663845,0.1571687935095892
357336,200,0.1635699256678173,0.1599989632320957
357552,300,0.1627638875105015,0.1573573276915305
357768,200,0.1644611829326435,0.1616609004011497
357984,300,0.159475658121832,0.1605831392167036
358200,200,0.1717574863428572,0.1601800048017039
358416,300,0.1627781290288683,0.1577658429475448
358632,200,0.176485673194519,0.165596631720877
358848,300,0.1582628687021733,0.1622028005091106
359064,200,0.169175968165079,0.1583249023345088
359280,300,0.1605962687473171,0.1545935401528257
359496,200,0.1687036290941082,0.1564942347498501
359712,300,0.1665702687204103,0.1646999698275967
359928,200,0.1678312542422092,0.1670804295081725
360144,300,0.1579739055127576,0.1600444285378907
360360,200,0.1720110708408243,0.1604742935305524
360576,300,0.1553523307313272,0.1615716131314184
360792,200,0.1667535301681227,0.1587605584437452
361008,300,0.1647108395886898,0.1571030609611878
361224,200,0.1643324144369448,0.1585259006252952
361440,300,0.1662239514618957,0.1591450227756222
361656,200,0.16424886317927,0.1641207030962368
361872,300,0.1603425986587438,0.161424029691468
362088,200,0.1715618838833833,0.16916072251534
362304,300,0.155689916071732,0.1591196844208466
362520,200,0.1615397686884116,0.1579356433704779
362736,300,0.1584893689303066,0.1668741163387648
362952,200,0.1739845362885157,0.1581069144426727
363168,300,0.159255909853995,0.157609973910076
363384,200,0.1631510708135638,0.1578490476822366
363600,300,0.1672336011136283,0.1662620860169854
363816,200,0.1659930060496205,0.1593648526357025
364032,300,0.1600686556552874,0.1669098442437208
364248,200,0.1639873048040657,0.1614968281760169
364464,300,0.1615780020727462,0.1613605040834586
364680,200,0.1697663263423786,0.1555965480590043
364896,300,0.1589028569012298,0.1570911879271285
365112,200,0.1717941712089965,0.1666084674069057
365328,300,0.1656831171742084,0.1624650938223553
365544,200,0.1657274483025027,0.1665346357797128
365760,300,0.1511324811634674,0.155816356438239
365976,200,0.1688729184615498,0.1641692620464217
366192,300,0.1561025887010127,0.1526295515061853
366408,200,0.166287930129993,0.1601410922555099
366624,300,0.1667809473782616,0.162525941944575
366840,200,0.1656057520647402,0.1695142050826238
367056,300,0.1565303591443277,0.1575849095816101
367272,200,0.1731707377710376,0.1542705080057853
367488,300,0.1595290103075106,0.1641225468155991
367704,200,0.1724094658998259,0.1663009823439809
367920,300,0.1594737168370944,0.1594501296747617
368136,200,0.1676458895178995,0.1501219626354381
368352,300,0.1612562275345123,0.1583712325948056
368568,200,0.1764483008352811,0.1677824525309126
368784,300,0.1517632671555545,0.1499728151563165
369000,200,0.1743077088201743,0.1742794390193854
369216,300,0.1592161855128081,0.1617636708957898
369432,200,0.1718945368791171,0.1524623304982479
369648,300,0.1587484112102741,0.1587978112740593
369864,200,0.1603117998348594,0.1544837498210561
370080,300,0.1589114686127056,0.160579650950297
370296,200,0.1663668226494261,0.1559376770801884
370512,300,0.1573339414914631,0.1579154483595378
370728,200,0.1647443023114457,0.161216947480722
370944,300,0.1564811147337811,0.1586604385485537
371160,200,0.1647249923278021,0.1559507211213563
371376,300,0.1572227374432311,0.1577378382504003
371592,200,0.164279834000909,0.1502936223688118
371808,300,0.1684619750050369,0.1644809819153574
372024,200,0.1652230629888354,0.1525107586855246
372240,300,0.1556270840899994,0.1567326943160819
372456,200,0.1687990509191847,0.1662021601967334
372672,300,0.1616233286253071,0.1591750348091559
372888,200,0.1651980984536581,0.1637051649799906
373104,300,0.1595650318772741,0.1631915360607181
373320,200,0.176514854789686,0.1708003784671224
373536,300,0.1580631947734659,0.1588961431400343
373752,200,0.1735250743949777,0.1597623292135967
373968,300,0.1558874423642347,0.1599122376744655
374184,200,0.1653084948870004,0.1513408462585662
374400,300,0.1591616927128916,0.1632921232248351
374616,200,0.161936393045294,0.1577968228235448
374832,300,0.1589676891679881,0.1577261091088165
375048,200,0.168897285711772,0.162894182576627
375264,300,0.1587761308705803,0.1619863611301936
375480,200,0.1647569906174184,0.1544321166239833
375696,300,0.1559633668774207,0.1648760744294953
375912,200,0.1597396317092742,0.1570078969684547
376128,300,0.1618689541562753,0.1678388132213992
376344,200,0.1626304539973333,0.1595150578122306
376560,300,0.1580963107989107,0.1615698616812266
376776,200,0.1652640207297362,0.1569589068141169
376992,300,0.1660813174693984,0.1682634124205981
377208,200,0.1706881866255286,0.155604410641963
377424,300,0.1495566735451112,0.1571781063421993
377640,200,0.1782775133250577,0.1598386515710186
377856,300,0.1633328989680317,0.1681723872913058
378072,200,0.1669474255208686,0.1584854728845345
378288,300,0.1593840923322925,0.165658235983789
378504,200,0.1708520279862958,0.1443138894495606
378720,300,0.1565967220818703,0.1553707968099587
378936,200,0.1723609353355648,0.1647728216060449
379152,300,0.1583912394118583,0.1590306870074817
379368,200,0.1664498942578351,0.1637149840408442
379584,300,0.1616380021921761,0.1613037791598911
379800,200,0.1640242079142297,0.1583318440419681
380016,300,0.1572867927876647,0.1606308790789589
380232,200,0.1714786552606825,0.1624807481825924
380448,300,0.1588219662009231,0.1650106245609874
380664,200,0.1645292023585378,0.1552433632842616
380880,300,0.1633957240854181,0.1654235709443137
381096,200,0.168413237236319,0.1612825606488709
381312,300,0.1577121267757769,0.1553924829368475
381528,200,0.1691313358932522,0.1639264247413007
381744,300,0.1610570192062043,0.1608237953921641
381960,200,0.1619109549772009,0.1501984205756883
382176,300,0.1566831132625723,0.1636656604614891
382392,200,0.1671739212151052,0.1561535025455222
382608,300,0.164916813874964,0.1652674242702577
382824,200,0.1681817074910631,0.1591817693954946
383040,300,0.1622501458698265,0.1615362915147347
383256,200,0.1594417709916339,0.158698011210308
383472,300,0.1642428381699342,0.1650997365220534
383688,200,0.1711699219792484,0.1634124975481124
383904,300,0.1648773961035239,0.1691434266985077
384120,200,0.1651377547503268,0.1595943742846343
384336,300,0.1549789265086994,0.1609763774509718
384552,200,0.1676460256951913,0.1568898270994153
384768,300,0.1656470906495905,0.1635781480589669
384984,200,0.1751208079208928,0.1642532509452964
385200,300,0.1592072756437753,0.1563254382098476
385416,200,0.1717540346110171,0.1595088016703551
385632,300,0.1594583460111632,0.1562385703616561
385848,200,0.1634747016654365,0.1616502837002439
386064,300,0.1549445001234622,0.1620522750222263
386280,200,0.1666090891759712,0.1608936756672063
386496,300,0.15646650834587,0.1556045484955087
386712,200,0.1729704601388828,0.1645402040453914
386928,300,0.1637172348509351,0.1538457554832698
387144,200,0.17013859918291,0.1648631724454224
387360,300,0.1558512059639103,0.1557499848220787
387576,200,0.1621433142334567,0.1652495554179069
387792,300,0.1652461565650452,0.1628158625757549
388008,200,0.1746814730513553,0.165125319835907
388224,300,0.16428860050979,0.1657907842568641
388440,200,0.1671063588881174,0.1575790897192825
388656,300,0.1562161922912299,0.1611459264634473
388872,200,0.1719664240833621,0.1562518864789418
389088,300,0.1632083802571959,0.1638522772613841
389304,200,0.1668764499089815,0.1530097879160784
389520,300,0.1577574206812391,0.1629397803853812
389736,200,0.1698060865474256,0.1578926887013967
389952,300,0.1565925533630587,0.1534386858684522
390168,200,0.1652939955754914,0.1599915003196167
390384,300,0.1557249082903531,0.1558422905383595
390600,200,0.1694955916025206,0.1698908894913107
390816,300,0.1508763936100055,0.1548881424527267
391032,200,0.1664213015501451,0.1578177304602445
391248,300,0.1638712211484354,0.1620985026402387
391464,200,0.1729191857004709,0.1587421386142512
391680,300,0.1583164869624873,0.1597796573130647
391896,200,0.1720245572169493,0.1621807070018554
392112,300,0.1629692276789261,0.1592316170568852
392328,200,0.1687267982085725,0.1568625534695272
392544,300,0.1583590120818215,0.1595991799448559
392760,200,0.1622058337296355,0.1598861871446458
392976,300,0.1592581271743283,0.1623592913444099
393192,200,0.1586463303335671,0.1549084741869624
393408,300,0.1591306600588878,0.1616397335895818
393624,200,0.1683609435442231,0.159976175311123
393840,300,0.1617853073000668,0.167375388054795
394056,200,0.1677118966115348,0.1573570326806577
394272,300,0.1611104571667846,0.1641408415710368
394488,200,0.1684036766208104,0.1601422972024275
394704,300,0.1618479865849689,0.1550783125249758
394920,200,0.1654647136464463,0.1628206009058393
395136,300,0.1567909187939938,0.1560590899856324
395352,200,0.1769749005401089,0.1569538967945993
395568,300,0.1575370665449923,0.1564675994575844
395784,200,0.1666005769605388,0.1599353560263562
396000,300,0.1624269310526156,0.1617352374045789
396216,200,0.1635487345403375,0.168936132444273
396432,300,0.1557848455529349,0.1595890663507587
